################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7910827959007838E+00 a       125     0     7     1     5
 -3.2087475735086883E+00 a       126     0     7     1     6
 -7.5232599304139680E-01 a       127     0     7     1     7
 -7.4160804926611379E-01 a       128     0     7     1     8
  3.0787745009229694E-01 a       129     0     7     1     9
  3.9789358183564008E+00 a       130     0     7     1    10
 -4.1070818877801285E+00 a       131     0     7     1    11
 -1.1327239131405822E+00 a       132     0     7     1    12
 -2.2369379448253408E+00 a       133     0     7     1    13
 -2.6821276844299224E+00 a       134     0     7     1    14
  2.0901344994880630E-01 a       135     0     7     1    15
  9.4289721148760075E-01 a       136     0     7     1    16
  2.2403257252415193E-01 a       137     0     7     1    17
 -8.0877673834822625E-02 a       138     0     7     1    18
  1.2748898221101317E+00 a       139     0     7     1    19
 -2.2688560235531496E+00 a       140     0     7     1    20
 -2.0642910808337942E+00 a       141     0     8     1     1
  4.3894569511498576E+00 a       142     0     8     1     2
 -1.3346770129036525E+00 a       143     0     8     1     3
 -8.8751652992580654E-01 a       144     0     8     1     4
  8.5091824521597204E-01 a       145     0     8     1     5
 -6.6074279348662135E-01 a       146     0     8     1     6
 -3.2036879361654971E+00 a       147     0     8     1     7
  1.4389384096639926E-01 a       148     0     8     1     8
 -2.7213110617084970E+00 a       149     0     8     1     9
  5.7041908487336379E-01 a       150     0     8     1    10
 -6.6591236869390014E-01 a       151     0     8     1    11
 -9.6819279966769278E-01 a       152     0     8     1    12
 -3.6169609355497725E+00 a       153     0     8     1    13
  9.9148174676337553E-01 a       154     0     8     1    14
  1.1534184278832287E+00 a       155     0     8     1    15
 -8.1321850091441394E-01 a       156     0     8     1    16
 -8.5393117027735010E-01 a       157     0     8     1    17
  2.2666993408599675E-02 a       158     0     8     1    18
 -7.0710514977446168E-02 a       159     0     8     1    19
  1.7383698243896915E+00 a       160     0     8     1    20
 -1.4069494841510259E+00 a       161     0     9     1     1
 -7.8970854721587136E-01 a       162     0     9     1     2
 -1.8228132199148852E+00 a       163     0     9     1     3
 -2.9316540561191244E+00 a       164     0     9     1     4
 -2.1579325665186833E+00 a       165     0     9     1     5
  2.8535497172896589E+00 a       166     0     9     1     6
  4.0162348487737615E-01 a       167     0     9     1     7
  7.8658527858314098E-01 a       168     0     9     1     8
  1.1497452864769666E+00 a       169     0     9     1     9
 -3.0340320533016740E+00 a       170     0     9     1    10
  1.5831326218999853E+00 a       171     0     9     1    11
  4.3576802983349205E-01 a       172     0     9     1    12
 -2.1945951381208059E-01 a       173     0     9     1    13
  1.6959175801694244E+00 a       174     0     9     1    14
 -1.2835285770334672E+00 a       175     0     9     1    15
 -6.2411211060194816E-01 a       176     0     9     1    16
  9.6033306503713478E-01 a       177     0     9     1    17
  6.0896422959335894E-01 a       178     0     9     1    18
 -3.0848991126966491E-01 a       179     0     9     1    19
 -1.4564287994395630E-01 a       180     0     9     1    20
  2.0078862465292693E-01 a       181     0    10     1     1
 -2.2030731853361738E+00 a       182     0    10     1     2
 -2.3720181936753404E+00 a       183     0    10     1     3
  1.1356635218716500E+00 a       184     0    10     1     4
 -2.1508849611361358E-01 a       185     0    10     1     5
 -8.8113274373150874E-01 a       186     0    10     1     6
 -8.2775928348011640E-01 a       187     0    10     1     7
 -5.6376964861362198E-02 a       188     0    10     1     8
  9.8723905272096824E-01 a       189     0    10     1     9
 -1.3551026070840704E+00 a       190     0    10     1    10
  5.8845818103680814E-01 a       191     0    10     1    11
  4.2766232562881493E-02 a       192     0    10     1    12
  3.4943904438313567E-01 a       193     0    10     1    13
 -1.8403885450255004E+00 a       194     0    10     1    14
  8.5294896141092291E-01 a       195     0    10     1    15
  1.5918759533304219E+00 a       196     0    10     1    16
 -1.7492998790120634E-01 a       197     0    10     1    17
 -2.0156720121845906E-01 a       198     0    10     1    18
 -1.3172829520124489E+00 a       199     0    10     1    19
  5.5318748645264526E-01 a       200     0    10     1    20
  4.2470770915546779E-01 a       201     0    11     1     1
  1.6016326174492654E+00 a       202     0    11     1     2
  2.9389539378011649E+00 a       203     0    11     1     3
 -1.1431575037506361E+00 a       204     0    11     1     4
  1.9033855236254758E+00 a       205     0    11     1     5
  4.3356388895741393E-01 a       206     0    11     1     6
  2.7448710521893466E-01 a       207     0    11     1     7
 -3.4558155736942903E-01 a       208     0    11     1     8
 -2.7912090200361156E-01 a       209     0    11     1     9
  2.7626547087111240E+00 a       210     0    11     1    10
 -1.9427938532327602E+00 a       211     0    11     1    11
  1.1023240386985349E+00 a       212     0    11     1    12
 -4.6603877619801010E-01 a       213     0    11     1    13
  1.6180738586886997E-01 a       214     0    11     1    14
  7.7645756855432213E-01 a       215     0    11     1    15
  1.7170140236683487E+00 a       216     0    11     1    16
 -9.4527007299177446E-01 a       217     0    11     1    17
  1.6262249087737438E-01 a       218     0    11     1    18
  6.7548326246919962E-02 a       219     0    11     1    19
  6.5391046118327312E-01 a       220     0    11     1    20
  9.9019938023203913E-02 a       221     0    12     1     1
 -3.0591662790709323E-02 a       222     0    12     1     2
  2.3378762746695614E+00 a       223     0    12     1     3
 -3.7080534200410997E-01 a       224     0    12     1     4
 -6.1864864799496389E-01 a       225     0    12     1     5
 -1.4320346973550782E-01 a       226     0    12     1     6
  1.7066581561377867E+00 a       227     0    12     1     7
 -1.4584051532314173E-02 a       228     0    12     1     8
  1.8350854161039559E-01 a       229     0    12     1     9
  7.4986548180518331E-01 a       230     0    12     1    10
 -1.0586293202408112E+00 a       231     0    12     1    11
  7.3125924301414391E-01 a       232     0    12     1    12
 -5.8451112179767484E-01 a       233     0    12     1    13
  5.4101168371488551E-01 a       234     0    12     1    14
 -1.4877402164495617E+00 a       235     0    12     1    15
  2.2008555864743531E-01 a       236     0    12     1    16
 -7.4968730953408863E-02 a       237     0    12     1    17
 -1.6117216742822724E-01 a       238     0    12     1    18
  3.0770464460882374E-01 a       239     0    12     1    19
 -5.4818742297220113E-01 a       240     0    12     1    20
 -2.2928102582418730E-01 a       241     0    13     1     1
 -7.9382165761324619E-01 a       242     0    13     1     2
 -3.2042641506756562E+00 a       243     0    13     1     3
  1.2140443916739823E+00 a       244     0    13     1     4
 -1.2891416456417535E+00 a       245     0    13     1     5
 -8.1256536880632690E-01 a       246     0    13     1     6
 -6.1917122366703969E-01 a       247     0    13     1     7
 -1.0166870799670076E-01 a       248     0    13     1     8
  2.6944203445883219E-01 a       249     0    13     1     9
 -1.3861195743058838E+00 a       250     0    13     1    10
  1.3015259774437753E+00 a       251     0    13     1    11
 -2.5087890775350226E+00 a       252     0    13     1    12
 -1.9315715173700423E-01 a       253     0    13     1    13
 -5.5791749918578903E-01 a       254     0    13     1    14
 -1.0995405461323855E+00 a       255     0    13     1    15
 -4.6430622709086194E-01 a       256     0    13     1    16
  9.6145098991786981E-01 a       257     0    13     1    17
 -8.0950410160696651E-01 a       258     0    13     1    18
  7.7975978893282061E-02 a       259     0    13     1    19
 -1.5503487814114787E+00 a       260     0    13     1    20
  2.3578181389577252E-01 a       261     0    14     1     1
 -4.2605038802457962E-01 a       262     0    14     1     2
 -2.9834457039112444E-01 a       263     0    14     1     3
  3.1434821049883005E-01 a       264     0    14     1     4
 -2.1645608227534658E-02 a       265     0    14     1     5
 -3.8917181869936762E-01 a       266     0    14     1     6
  7.3348458545492105E-03 a       267     0    14     1     7
 -3.0989184057220270E-01 a       268     0    14     1     8
  1.0936717037588965E-01 a       269     0    14     1     9
 -2.0465696033526243E-01 a       270     0    14     1    10
  1.6016170681071662E-01 a       271     0    14     1    11
  6.8224021870286222E-01 a       272     0    14     1    12
  4.3339351589718239E-01 a       273     0    14     1    13
 -3.0494290479174596E-01 a       274     0    14     1    14
  3.0945704670695057E-01 a       275     0    14     1    15
 -3.6841575946611371E-01 a       276     0    14     1    16
 -1.4900785294373697E-01 a       277     0    14     1    17
  1.0458340436529968E-01 a       278     0    14     1    18
 -1.2690500352252435E-01 a       279     0    14     1    19
 -1.1699246620415694E-02 a       280     0    14     1    20
 -5.1013864674270437E-01 a       281     0    15     1     1
 -2.4667352104354980E-02 a       282     0    15     1     2
  7.1638351887742435E-01 a       283     0    15     1     3
 -5.9721330538893003E-01 a       284     0    15     1     4
  5.2568668435073640E-01 a       285     0    15     1     5
  1.0972811520857120E+00 a       286     0    15     1     6
  1.4138450739628702E-01 a       287     0    15     1     7
 -1.7889552758063945E-01 a       288     0    15     1     8
  1.6717835505357666E-02 a       289     0    15     1     9
  3.3730715889810559E-01 a       290     0    15     1    10
  3.4539352496428805E-01 a       291     0    15     1    11
  4.9852822780538347E-01 a       292     0    15     1    12
  2.8031709012002026E-01 a       293     0    15     1    13
  3.8379047726320038E-02 a       294     0    15     1    14
  1.9163593620774377E-01 a       295     0    15     1    15
  3.5895095983952352E-02 a       296     0    15     1    16
 -8.7684635144602271E-02 a       297     0    15     1    17
 -4.1876645478834433E-03 a       298     0    15     1    18
  2.9507972147960179E-02 a       299     0    15     1    19
  2.0110666212285291E-01 a       300     0    15     1    20
  7.0753717688996159E-02 a       301     0    16     1     1
 -6.5894185733080923E-02 a       302     0    16     1     2
  4.2402405622418327E-01 a       303     0    16     1     3
  3.4272266732889391E-02 a       304     0    16     1     4
  3.6927799425614971E-02 a       305     0    16     1     5
 -1.3245288732293187E-01 a       306     0    16     1     6
  3.8123747009020070E-01 a       307     0    16     1     7
 -1.8425587906102991E-01 a       308     0    16     1     8
 -1.1323259040127165E-01 a       309     0    16     1     9
  1.1825669843106038E-01 a       310     0    16     1    10
 -1.8299711432045132E-01 a       311     0    16     1    11
  4.5251982165032117E-01 a       312     0    16     1    12
 -2.6772289171357355E-01 a       313     0    16     1    13
  7.7904210048535233E-02 a       314     0    16     1    14
 -1.5357225979686473E-01 a       315     0    16     1    15
 -2.5420896577832469E-01 a       316     0    16     1    16
 -9.6450958293231290E-02 a       317     0    16     1    17
 -1.8988964469108949E-01 a       318     0    16     1    18
  1.2198986058829520E-01 a       319     0    16     1    19
  6.6207159297767618E-02 a       320     0    16     1    20
 -4.5334437855013465E-01 a       321     0    17     1     1
  3.9487206283770115E-01 a       322     0    17     1     2
 -3.9313440956622919E-01 a       323     0    17     1     3
  1.1594484835052772E-02 a       324     0    17     1     4
  2.5986944174788174E-01 a       325     0    17     1     5
  4.4804787629985349E-01 a       326     0    17     1     6
 -4.3863594381086238E-02 a       327     0    17     1     7
 -4.9774610353208049E-01 a       328     0    17     1     8
 -6.6166411533546896E-02 a       329     0    17     1     9
 -9.3652569426410232E-02 a       330     0    17     1    10
  6.2237888996996749E-01 a       331     0    17     1    11
  1.2754551456880532E+00 a       332     0    17     1    12
  4.1700218251051108E-02 a       333     0    17     1    13
 -1.1310951937149455E-01 a       334     0    17     1    14
  9.0012327726209748E-02 a       335     0    17     1    15
 -1.1849644091134870E+00 a       336     0    17     1    16
  4.3051439565280181E-01 a       337     0    17     1    17
 -9.4181952483068887E-01 a       338     0    17     1    18
  2.1225252894118596E-01 a       339     0    17     1    19
 -9.9525246464191497E-01 a       340     0    17     1    20
  7.3057372956181632E-01 a       341     0    18     1     1
 -1.1369068459867506E+00 a       342     0    18     1     2
  3.8648709100737533E-01 a       343     0    18     1     3
  1.8448919597532346E-01 a       344     0    18     1     4
 -9.0954581720428987E-02 a       345     0    18     1     5
 -2.2730611125936190E-01 a       346     0    18     1     6
  5.4519020753545056E-01 a       347     0    18     1     7
  1.7083219792957116E-01 a       348     0    18     1     8
 -8.9749117803017719E-01 a       349     0    18     1     9
  2.8326915362999872E-01 a       350     0    18     1    10
 -5.0350568307712995E-01 a       351     0    18     1    11
  1.6293943185394446E+00 a       352     0    18     1    12
  6.1161494492780477E-01 a       353     0    18     1    13
 -4.8820790172757211E-01 a       354     0    18     1    14
  1.3939599677860154E-01 a       355     0    18     1    15
  1.4645638850649378E+00 a       356     0    18     1    16
 -6.1587081953577727E-01 a       357     0    18     1    17
  9.0522145861317471E-01 a       358     0    18     1    18
 -2.3497591403545204E-01 a       359     0    18     1    19
  1.6247259559897278E+00 a       360     0    18     1    20
 -2.5742560093423186E+00 a       361     0    19     1     1
  2.7080186300479758E-01 a       362     0    19     1     2
 -1.5793552826314933E-01 a       363     0    19     1     3
 -6.3788809808096381E-01 a       364     0    19     1     4
  3.0088039905320157E-01 a       365     0    19     1     5
  2.8889503487910484E-01 a       366     0    19     1     6
  1.1086607680512983E+00 a       367     0    19     1     7
  4.2472385102054033E-01 a       368     0    19     1     8
 -1.5327849964166713E+00 a       369     0    19     1     9
  5.6881765065658729E-01 a       370     0    19     1    10
 -3.6225978618384086E-01 a       371     0    19     1    11
 -9.7369139357373058E-01 a       372     0    19     1    12
 -1.1355348962350698E+00 a       373     0    19     1    13
  6.1697039057977821E-01 a       374     0    19     1    14
 -5.7725260833657921E-01 a       375     0    19     1    15
 -7.4691245081416291E-01 a       376     0    19     1    16
  1.7502952156987350E+00 a       377     0    19     1    17
 -2.2234825836404055E+00 a       378     0    19     1    18
  8.4646604700775807E-01 a       379     0    19     1    19
  9.3691646811400586E-01 a       380     0    19     1    20
  8.2642463575960734E-01 a       381     0    20     1     1
 -2.7645835369727156E-01 a       382     0    20     1     2
  5.9416076387409957E-02 a       383     0    20     1     3
  1.0392578855067805E-01 a       384     0    20     1     4
 -2.8396034879094184E-01 a       385     0    20     1     5
 -1.2307668210745733E-01 a       386     0    20     1     6
  3.3277120469130639E-01 a       387     0    20     1     7
 -1.4957023847166986E-01 a       388     0    20     1     8
  3.2455454635354944E-02 a       389     0    20     1     9
 -2.2803313896777908E-02 a       390     0    20     1    10
  1.2545388454559034E-01 a       391     0    20     1    11
  1.0076333752860105E+00 a       392     0    20     1    12
  6.6276802331835571E-01 a       393     0    20     1    13
 -1.9278314741900959E-01 a       394     0    20     1    14
  2.7374420195371389E-02 a       395     0    20     1    15
  1.4541131345549183E-01 a       396     0    20     1    16
 -1.0639094618848156E-01 a       397     0    20     1    17
  1.2840040360615496E-01 a       398     0    20     1    18
 -3.6817487761496837E-01 a       399     0    20     1    19
 -1.1391433305306445E-01 a       400     0    20     1    20
  4.0637000144397190E-01 a       401     0    21     1     1
 -4.8240230967242859E-01 a       402     0    21     1     2
  3.1094123346871105E-01 a       403     0    21     1     3
  4.6486964343223032E-02 a       404     0    21     1     4
 -3.2922551607636619E-01 a       405     0    21     1     5
 -5.0257885751156783E-01 a       406     0    21     1     6
  3.0362525088226555E-01 a       407     0    21     1     7
  6.3708434974570705E-01 a       408     0    21     1     8
  1.6347370767485500E-01 a       409     0    21     1     9
  2.7984404019285070E-01 a       410     0    21     1    10
 -6.0091526652348504E-01 a       411     0    21     1    11
 -1.2923721164354716E+00 a       412     0    21     1    12
  1.0565573078679569E-03 a       413     0    21     1    13
 -8.6985602827911165E-02 a       414     0    21     1    14
  2.3513662551323113E-02 a       415     0    21     1    15
  1.3636155762765354E+00 a       416     0    21     1    16
 -8.1868710159690827E-02 a       417     0    21     1    17
  7.1163911484683862E-01 a       418     0    21     1    18
 -1.6291285658028017E-02 a       419     0    21     1    19
  1.5087238032349854E+00 a       420     0    21     1    20
 -2.2578761699186109E-01 a       421     0    22     1     1
  4.3214230280606197E-01 a       422     0    22     1     2
 -5.2207250078786227E-01 a       423     0    22     1     3
 -2.0047507968602912E-01 a       424     0    22     1     4
  3.5204000182071211E-02 a       425     0    22     1     5
  7.3725649482765465E-01 a       426     0    22     1     6
 -9.4256554668174208E-01 a       427     0    22     1     7
 -9.2728316632250160E-02 a       428     0    22     1     8
  1.7106827325711255E-01 a       429     0    22     1     9
 -4.3755253186491555E-01 a       430     0    22     1    10
  1.6585064242972303E-01 a       431     0    22     1    11
 -5.2777930528196673E-03 a       432     0    22     1    12
  4.3168259109772777E-01 a       433     0    22     1    13
 -1.8028659651375648E-01 a       434     0    22     1    14
  4.8484688656175029E-01 a       435     0    22     1    15
 -9.9233413692702366E-01 a       436     0    22     1    16
 -2.7183334043009588E-01 a       437     0    22     1    17
  9.4161779928666478E-01 a       438     0    22     1    18
 -1.8258519192773334E-01 a       439     0    22     1    19
 -8.4946351300165723E-01 a       440     0    22     1    20
  3.6320639962000850E-01 a       441     0    23     1     1
  2.3772888951150181E-01 a       442     0    23     1     2
 -1.2900976900449128E+00 a       443     0    23     1     3
 -7.3792976264706100E-01 a       444     0    23     1     4
  8.7039184516875101E-01 a       445     0    23     1     5
 -2.6088493451635170E-01 a       446     0    23     1     6
 -1.0263290440394395E+00 a       447     0    23     1     7
 -2.7130149214136046E-01 a       448     0    23     1     8
  7.6215579762829042E-02 a       449     0    23     1     9
  2.0946916861258894E-01 a       450     0    23     1    10
  1.9369191676411999E+00 a       451     0    23     1    11
 -2.6167161933789824E+00 a       452     0    23     1    12
 -4.9632620816118028E-01 a       453     0    23     1    13
 -1.0521847647561344E-01 a       454     0    23     1    14
  9.0343108970680885E-01 a       455     0    23     1    15
 -2.3751238788794007E+00 a       456     0    23     1    16
 -4.7978265010447874E-01 a       457     0    23     1    17
  1.4089189530245652E+00 a       458     0    23     1    18
 -9.5172983270397832E-02 a       459     0    23     1    19
  2.9242383458729321E-01 a       460     0    23     1    20
  7.1491204435508304E-01 a       461     0    24     1     1
 -5.9816553528619565E-01 a       462     0    24     1     2
 -6.8836666635634758E-01 a       463     0    24     1     3
  2.0733560704763515E-01 a       464     0    24     1     4
 -4.2949784539998190E-02 a       465     0    24     1     5
 -1.8700177120607134E-02 a       466     0    24     1     6
  9.5978895839450462E-01 a       467     0    24     1     7
  1.8348897916728693E+00 a       468     0    24     1     8
  5.1690170409123726E-01 a       469     0    24     1     9
 -1.1576959167820138E-01 a       470     0    24     1    10
 -1.2655055327890891E-01 a       471     0    24     1    11
 -9.1113546055572858E-01 a       472     0    24     1    12
  1.3258747604201904E-01 a       473     0    24     1    13
  1.5187301561763356E-01 a       474     0    24     1    14
 -6.8009212629007842E-01 a       475     0    24     1    15
  1.1750668367390356E+00 a       476     0    24     1    16
  1.3355591154814399E+00 a       477     0    24     1    17
 -1.3548428028247204E+00 a       478     0    24     1    18
  6.5557903227465939E-03 a       479     0    24     1    19
 -3.1559141639187588E-01 a       480     0    24     1    20
  1.1793964786559634E+00 a       481     0    25     1     1
  6.2162468131197612E-01 a       482     0    25     1     2
 -2.7733838091087842E-01 a       483     0    25     1     3
 -9.7514033363461150E-01 a       484     0    25     1     4
 -5.3101857709141098E-01 a       485     0    25     1     5
  7.3648350587635614E-01 a       486     0    25     1     6
 -3.9139172456113480E-01 a       487     0    25     1     7
 -1.9567810648108935E-01 a       488     0    25     1     8
 -3.5451701278298509E-01 a       489     0    25     1     9
 -1.7096075032324526E-01 a       490     0    25     1    10
  1.9879336532033490E-01 a       491     0    25     1    11
 -8.3962302952121703E-01 a       492     0    25     1    12
  1.3617791338615224E+00 a       493     0    25     1    13
  5.3009437940096632E-02 a       494     0    25     1    14
  7.7786378226677311E-01 a       495     0    25     1    15
 -1.4306514842670388E+00 a       496     0    25     1    16
 -5.6987428111942173E-01 a       497     0    25     1    17
  6.5470195299801626E-01 a       498     0    25     1    18
 -1.2836649153631233E-01 a       499     0    25     1    19
  3.5912548484257331E-02 a       500     0    25     1    20
  8.5256195456195072E-01 a       501     0    26     1     1
 -2.2929793129738055E-01 a       502     0    26     1     2
  2.0747002306544617E+00 a       503     0    26     1     3
 -1.1598449971320528E+00 a       504     0    26     1     4
  2.6415710102709250E-01 a       505     0    26     1     5
  3.7087968053811216E-01 a       506     0    26     1     6
  2.5770181721555985E-01 a       507     0    26     1     7
  6.2097221994869367E-01 a       508     0    26     1     8
 -4.3680523294915957E-01 a       509     0    26     1     9
  7.8373961336145925E-01 a       510     0    26     1    10
 -1.4055792659270778E+00 a       511     0    26     1    11
  2.1561619570811015E+00 a       512     0    26     1    12
 -3.8596610588351260E-01 a       513     0    26     1    13
  1.3204393017307643E+00 a       514     0    26     1    14
 -9.2004589462772429E-02 a       515     0    26     1    15
  1.2790626712593207E+00 a       516     0    26     1    16
 -3.6437397015102985E-01 a       517     0    26     1    17
  1.2934942536952765E+00 a       518     0    26     1    18
  1.7633009003001315E-01 a       519     0    26     1    19
  1.9260136715966807E+00 a       520     0    26     1    20
  8.3095809701614054E-01 a       521     0    27     1     1
  4.2237803116127381E-01 a       522     0    27     1     2
 -1.2550619272877233E+00 a       523     0    27     1     3
  1.6189385696828722E+00 a       524     0    27     1     4
 -1.4410045709917024E-02 a       525     0    27     1     5
  2.1274901417111711E-01 a       526     0    27     1     6
 -1.7204823876978728E+00 a       527     0    27     1     7
  3.5168273552365825E-01 a       528     0    27     1     8
  1.6511896908675214E+00 a       529     0    27     1     9
 -7.0176881398687929E-01 a       530     0    27     1    10
