################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2858181419157984E-01 a       486     0    25     1     6
 -4.4974970433701760E+00 a       487     0    25     1     7
 -1.4286998383658917E-01 a       488     0    25     1     8
  8.4224230454269111E-01 a       489     0    25     1     9
 -7.2044363765499086E-01 a       490     0    25     1    10
  4.6816249095891055E-01 a       491     0    25     1    11
  1.8954058065264350E+00 a       492     0    25     1    12
 -5.1968108403247515E-01 a       493     0    25     1    13
  1.7104951584295049E+00 a       494     0    25     1    14
  1.4071174526407100E+00 a       495     0    25     1    15
  2.1969463137707212E-01 a       496     0    25     1    16
  9.7866619871568541E-02 a       497     0    25     1    17
  9.4959791524955872E-01 a       498     0    25     1    18
  1.9799847982527627E-01 a       499     0    25     1    19
 -1.9006850781895090E-01 a       500     0    25     1    20
 -5.4397110531753645E-01 a       501     0    26     1     1
 -1.2223308109275771E-01 a       502     0    26     1     2
  1.7907657491623901E+00 a       503     0    26     1     3
 -1.2147105393160364E-01 a       504     0    26     1     4
  5.6743670910501087E-01 a       505     0    26     1     5
 -5.0954258503919947E-01 a       506     0    26     1     6
  3.5355309654009159E-01 a       507     0    26     1     7
 -8.6203184016209233E-01 a       508     0    26     1     8
 -4.9986889354577374E-01 a       509     0    26     1     9
 -1.1868608521185853E+00 a       510     0    26     1    10
  3.1980980808080745E-01 a       511     0    26     1    11
  2.7213428423183923E-02 a       512     0    26     1    12
 -5.4667867026052219E-01 a       513     0    26     1    13
 -3.9960912722146086E-01 a       514     0    26     1    14
 -4.9049819326936145E-01 a       515     0    26     1    15
  4.5487372023589678E-01 a       516     0    26     1    16
  1.7589444223164374E+00 a       517     0    26     1    17
  1.3648110575050347E+00 a       518     0    26     1    18
  1.3393540763574996E+00 a       519     0    26     1    19
  4.2097995437216545E-01 a       520     0    26     1    20
 -5.6279936432508204E-01 a       521     0    27     1     1
  7.1772723721047760E-01 a       522     0    27     1     2
 -1.3917218872466182E+00 a       523     0    27     1     3
 -1.0322098882991644E+00 a       524     0    27     1     4
 -4.9471024730654251E-01 a       525     0    27     1     5
  1.2792446703717546E+00 a       526     0    27     1     6
 -2.7725311922728713E+00 a       527     0    27     1     7
 -2.8765266392551031E-01 a       528     0    27     1     8
 -8.4026680583170654E-01 a       529     0    27     1     9
  8.2390074304917582E-01 a       530     0    27     1    10
  5.9304931961436269E-01 a       531     0    27     1    11
 -8.4165461812835318E-01 a       532     0    27     1    12
  3.3891762798851623E-02 a       533     0    27     1    13
 -7.7299498320748250E-01 a       534     0    27     1    14
  1.7590185376533583E-02 a       535     0    27     1    15
  6.8607704477032849E-01 a       536     0    27     1    16
  9.0589671976161446E-01 a       537     0    27     1    17
  8.9506414880754948E-02 a       538     0    27     1    18
 -5.7370518094682188E-01 a       539     0    27     1    19
 -1.0810282527825186E+00 a       540     0    27     1    20
  4.7379575475568780E-01 a       541     0    28     1     1
 -1.3113040523285194E-01 a       542     0    28     1     2
 -4.4813112730793475E-01 a       543     0    28     1     3
  9.6640223346210127E-02 a       544     0    28     1     4
  4.5970221333869482E-01 a       545     0    28     1     5
 -7.0501394170996656E-02 a       546     0    28     1     6
  1.7332244272585189E+00 a       547     0    28     1     7
  1.8229218849661283E-01 a       548     0    28     1     8
  6.7519838137060917E-01 a       549     0    28     1     9
  9.3216873784726012E-02 a       550     0    28     1    10
 -3.3584382756270575E-01 a       551     0    28     1    11
 -8.4447738268533024E-01 a       552     0    28     1    12
  5.9554531562302526E-01 a       553     0    28     1    13
 -8.9066887018876939E-01 a       554     0    28     1    14
 -1.5394829420844805E-01 a       555     0    28     1    15
 -3.0903244398690266E-01 a       556     0    28     1    16
 -4.5268791029175087E-01 a       557     0    28     1    17
 -4.6479394805809587E-01 a       558     0    28     1    18
 -1.6735576123766333E-01 a       559     0    28     1    19
  1.1184501461102868E-01 a       560     0    28     1    20
  1.1826649226010655E+00 a       561     0    29     1     1
 -1.6859899436527455E+00 a       562     0    29     1     2
  4.8892675213310303E-02 a       563     0    29     1     3
 -1.1293286413439512E+00 a       564     0    29     1     4
 -3.0534113143443703E-01 a       565     0    29     1     5
 -8.5420973070481421E-01 a       566     0    29     1     6
 -2.0218156431249663E+00 a       567     0    29     1     7
  1.6828755763493905E-01 a       568     0    29     1     8
 -6.0748736280657389E-01 a       569     0    29     1     9
  9.1136376765965521E-01 a       570     0    29     1    10
 -8.9638624444619808E-01 a       571     0    29     1    11
 -1.1800746660235846E+00 a       572     0    29     1    12
 -8.6404400006617199E-01 a       573     0    29     1    13
  4.8123206911306460E-01 a       574     0    29     1    14
  1.1458499406709006E+00 a       575     0    29     1    15
 -1.1088772746756468E+00 a       576     0    29     1    16
 -1.5557146998942251E+00 a       577     0    29     1    17
  8.9998246168099516E-01 a       578     0    29     1    18
  3.4195254896880127E-02 a       579     0    29     1    19
  9.6493623850087118E-01 a       580     0    29     1    20
  1.0571515426708544E+00 a       581     0    30     1     1
  5.4158783840589730E-01 a       582     0    30     1     2
 -1.7223919103079735E+00 a       583     0    30     1     3
  3.4757718869469995E-01 a       584     0    30     1     4
 -5.4169255598458654E-01 a       585     0    30     1     5
  7.4315570485675342E-01 a       586     0    30     1     6
 -2.2043112886431385E-01 a       587     0    30     1     7
  4.3849491888520348E-01 a       588     0    30     1     8
  5.1696268867292294E-01 a       589     0    30     1     9
  3.4388430350924404E-01 a       590     0    30     1    10
  1.0044802440385033E-01 a       591     0    30     1    11
 -3.8927355472321051E-01 a       592     0    30     1    12
 -2.0108969228957149E-02 a       593     0    30     1    13
  1.0579433219693166E-01 a       594     0    30     1    14
 -4.9305614931224029E-01 a       595     0    30     1    15
 -8.8905011875662621E-01 a       596     0    30     1    16
 -1.3687274835213830E+00 a       597     0    30     1    17
 -1.3743584995677138E+00 a       598     0    30     1    18
 -1.1182523077362803E+00 a       599     0    30     1    19
 -7.9790676303168417E-01 a       600     0    30     1    20
  4.0320229910799654E-01 b       601     1     1
 -7.5157944860007908E-01 b       602     1     2
 -1.4834992597972418E-01 b       603     1     3
  5.2098137386476639E-01 b       604     1     4
  3.7733318800703741E-01 b       605     1     5
 -3.9048653769939912E-01 b       606     1     6
 -8.4128829949437745E-01 b       607     1     7
  9.9548249222934881E-01 b       608     1     8
 -3.6617224797272790E-01 b       609     1     9
 -8.9284130639691817E-02 b       610     1    10
  4.0727142550066237E-02 b       611     1    11
  2.9236956619352222E-01 b       612     1    12
 -4.7798493250638491E-01 b       613     1    13
  4.6649952625940533E-01 b       614     1    14
 -3.1932552790993413E-01 b       615     1    15
 -4.6593607059627068E-01 b       616     1    16
  1.8940889382266068E-01 b       617     1    17
 -4.2277101835588399E-01 b       618     1    18
 -9.2689725318735661E-01 b       619     1    19
 -9.3357075834860720E-02 b       620     1    20
  1.0562688786473220E+00 a       621     1     1     2     1
 -1.3420782950454488E-01 a       622     1     1     2     2
  4.1190173110930228E-01 a       623     1     1     2     3
 -1.2411131170912604E+00 a       624     1     1     2     4
 -1.6556262213132971E+00 a       625     1     1     2     5
 -6.3845394950451206E-01 a       626     1     1     2     6
  6.3754396699091820E-01 a       627     1     1     2     7
  4.8286594030106622E-01 a       628     1     1     2     8
 -1.2644340155873441E+00 a       629     1     1     2     9
  6.1276638315359544E-01 a       630     1     1     2    10
 -9.3155911336557862E-01 a       631     1     1     2    11
 -1.0576358301883564E-01 a       632     1     1     2    12
  4.1376543588209780E-01 a       633     1     1     2    13
 -1.2569326247571116E-01 a       634     1     1     2    14
  4.6143602754770634E-02 a       635     1     1     2    15
 -6.9470304023873430E-01 a       636     1     1     2    16
  1.9526051673564035E-01 a       637     1     1     2    17
 -2.1049426259369239E-01 a       638     1     1     2    18
  3.7742945466462313E-02 a       639     1     1     2    19
 -7.8896784785409513E-01 a       640     1     1     2    20
  5.4955971439289764E-01 a       641     1     2     2     1
  5.4744460707602161E-01 a       642     1     2     2     2
  2.4732796013790245E-01 a       643     1     2     2     3
  1.0171350584680747E+00 a       644     1     2     2     4
 -4.3208745534521548E-01 a       645     1     2     2     5
 -1.8703257876104154E-01 a       646     1     2     2     6
 -4.1589887238490880E-01 a       647     1     2     2     7
  3.3333695724426465E-01 a       648     1     2     2     8
  4.9217850294695664E-01 a       649     1     2     2     9
  1.1530681232555573E+00 a       650     1     2     2    10
 -5.5348626681916946E-01 a       651     1     2     2    11
 -5.6945061521258181E-02 a       652     1     2     2    12
 -6.3276597421651523E-02 a       653     1     2     2    13
 -3.6886209733153924E-01 a       654     1     2     2    14
  8.1119246193980810E-02 a       655     1     2     2    15
  9.0837476884232479E-02 a       656     1     2     2    16
 -2.0753259800507465E-01 a       657     1     2     2    17
  2.0203012106689838E-01 a       658     1     2     2    18
  6.8550738077130235E-01 a       659     1     2     2    19
 -2.9591603911904801E-01 a       660     1     2     2    20
  6.2124836189337895E-01 a       661     1     3     2     1
  4.3343840958629747E-02 a       662     1     3     2     2
 -2.8192509373909398E-02 a       663     1     3     2     3
  4.6585587253887023E-01 a       664     1     3     2     4
 -1.4648844955002471E+00 a       665     1     3     2     5
  4.9820576020636431E-01 a       666     1     3     2     6
 -2.3811673442683393E-01 a       667     1     3     2     7
  4.6679875136464849E-01 a       668     1     3     2     8
 -7.3540630228424575E-01 a       669     1     3     2     9
  5.7414065867111819E-01 a       670     1     3     2    10
 -1.4698320828509123E-01 a       671     1     3     2    11
  6.8518358363305942E-01 a       672     1     3     2    12
 -1.3780297219569329E-01 a       673     1     3     2    13
  3.9250502657914949E-01 a       674     1     3     2    14
 -3.3365981226454566E-01 a       675     1     3     2    15
  3.3550297890815922E-01 a       676     1     3     2    16
 -2.7469051942669787E-01 a       677     1     3     2    17
  2.7926203166305518E-02 a       678     1     3     2    18
 -1.4396015282567637E-01 a       679     1     3     2    19
 -6.6995348682286437E-01 a       680     1     3     2    20
 -1.1642968173784922E+00 a       681     1     4     2     1
  2.1422467455536198E-01 a       682     1     4     2     2
  3.2804491469680158E-03 a       683     1     4     2     3
 -5.2739920265550433E-01 a       684     1     4     2     4
  8.8186953571087734E-01 a       685     1     4     2     5
 -6.3587584015692289E-01 a       686     1     4     2     6
  4.5900369918184902E-01 a       687     1     4     2     7
  7.8858609202782023E-02 a       688     1     4     2     8
  1.0992831235372897E+00 a       689     1     4     2     9
  2.9578404862633939E-02 a       690     1     4     2    10
 -4.6956024914133959E-01 a       691     1     4     2    11
  4.1485673434209905E-02 a       692     1     4     2    12
 -4.2760699994346202E-01 a       693     1     4     2    13
 -9.7225281218654550E-02 a       694     1     4     2    14
  5.2643360302298980E-01 a       695     1     4     2    15
 -1.7517095974348826E-01 a       696     1     4     2    16
 -2.1578021009388512E-01 a       697     1     4     2    17
  5.1496227148574880E-01 a       698     1     4     2    18
  3.0711765299618482E-01 a       699     1     4     2    19
  2.5631796480105312E-01 a       700     1     4     2    20
  3.4475657949327543E-01 a       701     1     5     2     1
  4.3329518785013060E-01 a       702     1     5     2     2
 -3.3947752092487532E-01 a       703     1     5     2     3
  2.5319969939928005E-01 a       704     1     5     2     4
 -1.5867360407272216E-01 a       705     1     5     2     5
 -4.0300431956717009E-02 a       706     1     5     2     6
  4.3390929663811928E-01 a       707     1     5     2     7
  9.2782651058129495E-01 a       708     1     5     2     8
 -2.8112601760422756E-01 a       709     1     5     2     9
  1.9729790999504765E-01 a       710     1     5     2    10
 -4.5742149123536202E-01 a       711     1     5     2    11
 -4.0574943520510753E-01 a       712     1     5     2    12
  1.7150060809293138E-01 a       713     1     5     2    13
  1.3178937747902217E-01 a       714     1     5     2    14
  3.2612052328688002E-01 a       715     1     5     2    15
  7.4022312141821578E-01 a       716     1     5     2    16
 -3.4898102387478439E-03 a       717     1     5     2    17
  6.1515954703175925E-02 a       718     1     5     2    18
 -7.0706593702154341E-01 a       719     1     5     2    19
  3.4976786969278723E-01 a       720     1     5     2    20
 -4.2380587741423635E-02 a       721     1     6     2     1
 -1.3321854655739038E-01 a       722     1     6     2     2
  1.8867014857459855E-02 a       723     1     6     2     3
 -3.3226262304333448E-01 a       724     1     6     2     4
 -9.6996170709591756E-01 a       725     1     6     2     5
  3.3286719989898744E-01 a       726     1     6     2     6
 -8.6348638377019882E-01 a       727     1     6     2     7
  2.2506586813632653E-02 a       728     1     6     2     8
 -1.0709138490218169E+00 a       729     1     6     2     9
 -5.8682604966151897E-01 a       730     1     6     2    10
 -4.2334982237688190E-01 a       731     1     6     2    11
 -1.5728139161149493E-01 a       732     1     6     2    12
  9.5263735949074557E-01 a       733     1     6     2    13
 -1.4745224519272795E-01 a       734     1     6     2    14
  1.9385967369656618E-02 a       735     1     6     2    15
  4.8215129358300002E-01 a       736     1     6     2    16
 -4.0870949942308603E-03 a       737     1     6     2    17
  3.3610137365276094E-01 a       738     1     6     2    18
  3.8583420716505079E-01 a       739     1     6     2    19
  1.7589207022006159E-01 a       740     1     6     2    20
  1.0461215732186302E+00 a       741     1     7     2     1
 -1.6958541790057552E-01 a       742     1     7     2     2
 -2.3325881491827744E-01 a       743     1     7     2     3
  3.9777343077760963E-01 a       744     1     7     2     4
 -1.4680628634544982E-01 a       745     1     7     2     5
  3.3593881700490123E-02 a       746     1     7     2     6
  2.0769896307944458E-01 a       747     1     7     2     7
  1.8195527217632526E-01 a       748     1     7     2     8
 -3.2973211205743924E-01 a       749     1     7     2     9
  1.1710433016980984E-01 a       750     1     7     2    10
  1.7283224510589174E-01 a       751     1     7     2    11
  1.1703510917213099E-01 a       752     1     7     2    12
 -3.2385945330281260E-02 a       753     1     7     2    13
  1.5951511153864426E-01 a       754     1     7     2    14
  6.0193900155088270E-02 a       755     1     7     2    15
  5.8005760799673761E-02 a       756     1     7     2    16
  2.7739438044476494E-02 a       757     1     7     2    17
 -1.3734755058624323E-01 a       758     1     7     2    18
 -3.5774411653220720E-02 a       759     1     7     2    19
 -2.5984081069646869E-01 a       760     1     7     2    20
 -1.5241127648426886E-01 a       761     1     8     2     1
  1.3990696741567815E-01 a       762     1     8     2     2
  1.7975592281047359E+00 a       763     1     8     2     3
 -1.9939252918078271E-01 a       764     1     8     2     4
  2.3603915601964787E-01 a       765     1     8     2     5
 -7.6348212788362158E-01 a       766     1     8     2     6
 -4.9496915713697798E-01 a       767     1     8     2     7
 -2.8201455178409435E-01 a       768     1     8     2     8
  6.9750672759197563E-01 a       769     1     8     2     9
 -7.1195031344409165E-01 a       770     1     8     2    10
 -1.6700069711073956E-01 a       771     1     8     2    11
  1.0739286836160511E+00 a       772     1     8     2    12
  6.4221597019586019E-01 a       773     1     8     2    13
 -8.0294374335299457E-01 a       774     1     8     2    14
 -1.5236856458990580E-01 a       775     1     8     2    15
 -7.7614320874415288E-01 a       776     1     8     2    16
  7.7953285233260028E-01 a       777     1     8     2    17
 -2.4948500248532035E-01 a       778     1     8     2    18
 -5.1681127442424435E-01 a       779     1     8     2    19
  5.7082605455213808E-01 a       780     1     8     2    20
  8.4230669575693184E-01 a       781     1     9     2     1
 -2.7419671316155619E-02 a       782     1     9     2     2
  1.6134743482098676E-01 a       783     1     9     2     3
  7.2552686233960717E-01 a       784     1     9     2     4
 -4.7986635837109326E-01 a       785     1     9     2     5
  6.2446167620118942E-01 a       786     1     9     2     6
  4.4843216559687649E-01 a       787     1     9     2     7
 -5.6508680559172997E-01 a       788     1     9     2     8
 -3.2959189678371037E-01 a       789     1     9     2     9
  1.1166308563043044E-01 a       790     1     9     2    10
 -6.2937836031987784E-02 a       791     1     9     2    11
 -2.8412395529280593E-01 a       792     1     9     2    12
 -4.3922528348122203E-01 a       793     1     9     2    13
 -1.0072396612392370E-01 a       794     1     9     2    14
 -3.3367565305395191E-01 a       795     1     9     2    15
 -4.4069822998542557E-01 a       796     1     9     2    16
  2.5281484921129643E-01 a       797     1     9     2    17
 -8.6687363289100661E-01 a       798     1     9     2    18
 -3.3221034455784643E-01 a       799     1     9     2    19
 -7.2712703947897517E-01 a       800     1     9     2    20
 -1.3978124639481273E+00 a       801     1    10     2     1
  7.5235238619611233E-01 a       802     1    10     2     2
  1.9551759626202179E-02 a       803     1    10     2     3
 -4.9914955907678421E-01 a       804     1    10     2     4
 -2.8532867213609286E-01 a       805     1    10     2     5
  4.1504059344161165E-01 a       806     1    10     2     6
 -6.9688393142388316E-01 a       807     1    10     2     7
  4.2774779358034121E-01 a       808     1    10     2     8
  1.8717414818580097E-01 a       809     1    10     2     9
  2.7540250266644611E-01 a       810     1    10     2    10
  1.9192017890186611E-01 a       811     1    10     2    11
  5.9465444779416166E-01 a       812     1    10     2    12
 -3.8460635627249093E-02 a       813     1    10     2    13
  4.8339714446115689E-01 a       814     1    10     2    14
 -7.0829871094279503E-02 a       815     1    10     2    15
 -8.1807767891090427E-02 a       816     1    10     2    16
 -7.3249158857718488E-01 a       817     1    10     2    17
  5.8542782202369392E-01 a       818     1    10     2    18
  1.0503173770941573E-01 a       819     1    10     2    19
  2.5084343249383817E-01 a       820     1    10     2    20
 -4.0501707394147768E-01 a       821     1    11     2     1
  1.5143810230647195E-01 a       822     1    11     2     2
  1.4444683082456805E-02 a       823     1    11     2     3
  1.9962044298157375E-01 a       824     1    11     2     4
 -3.3684752445573235E-01 a       825     1    11     2     5
  3.8369855191124280E-01 a       826     1    11     2     6
 -3.1008274045379741E-01 a       827     1    11     2     7
 -2.3079760237997060E-01 a       828     1    11     2     8
  9.9989047513929050E-02 a       829     1    11     2     9
 -2.2502860564563057E-01 a       830     1    11     2    10
  1.2906844685623078E-01 a       831     1    11     2    11
 -2.5932180950965968E-04 a       832     1    11     2    12
 -3.2678574487496515E-01 a       833     1    11     2    13
  3.1728361260175086E-02 a       834     1    11     2    14
 -1.3338457655268351E-01 a       835     1    11     2    15
  1.1389723083304558E-01 a       836     1    11     2    16
  5.4126195060986877E-03 a       837     1    11     2    17
 -3.3310265946581791E-01 a       838     1    11     2    18
  4.7426661697872685E-02 a       839     1    11     2    19
 -6.0608441138185931E-01 a       840     1    11     2    20
 -5.6077289730845692E-02 a       841     1    12     2     1
 -2.5834737655300760E-01 a       842     1    12     2     2
  1.7744404223353744E-01 a       843     1    12     2     3
 -8.7016757499167141E-01 a       844     1    12     2     4
  3.6774440479995246E-01 a       845     1    12     2     5
 -2.6325792484857086E-01 a       846     1    12     2     6
 -3.1793403620803462E-01 a       847     1    12     2     7
  9.5997615069590453E-02 a       848     1    12     2     8
 -5.1470207508468768E-01 a       849     1    12     2     9
 -1.0929921104346312E-01 a       850     1    12     2    10
  3.5965457466668416E-01 a       851     1    12     2    11
 -2.0769089881682784E-01 a       852     1    12     2    12
  8.4522275972858540E-01 a       853     1    12     2    13
  1.4054446923629363E-01 a       854     1    12     2    14
 -2.2903909724773061E-02 a       855     1    12     2    15
 -8.6501444572730246E-01 a       856     1    12     2    16
 -3.5754603271352048E-02 a       857     1    12     2    17
  2.0616589239018124E-01 a       858     1    12     2    18
  5.1171508779993519E-02 a       859     1    12     2    19
  4.8334193163218098E-01 a       860     1    12     2    20
 -2.5536347974173984E-01 a       861     1    13     2     1
 -3.6092286959345560E-01 a       862     1    13     2     2
  2.7847411141188749E-01 a       863     1    13     2     3
  7.2876713900697465E-01 a       864     1    13     2     4
 -9.9842322407092565E-01 a       865     1    13     2     5
  1.9722041771474799E-01 a       866     1    13     2     6
 -8.2340542848211418E-01 a       867     1    13     2     7
 -9.5816100981023680E-02 a       868     1    13     2     8
 -8.8007813383474920E-01 a       869     1    13     2     9
  2.5637083672862826E-01 a       870     1    13     2    10
  3.6145522245044237E-01 a       871     1    13     2    11
  1.3022110556417313E-01 a       872     1    13     2    12
  8.7135297534339462E-01 a       873     1    13     2    13
 -3.4034445916975886E-01 a       874     1    13     2    14
 -1.1434415714309143E-01 a       875     1    13     2    15
  7.6256682480941251E-01 a       876     1    13     2    16
 -7.7915337308548616E-01 a       877     1    13     2    17
 -5.7892836257315991E-02 a       878     1    13     2    18
  7.1815526171259514E-01 a       879     1    13     2    19
 -4.4318754005466460E-01 a       880     1    13     2    20
  3.1033259262380403E-01 a       881     1    14     2     1
  1.6548478019782267E-01 a       882     1    14     2     2
 -3.4204027825896072E-01 a       883     1    14     2     3
 -2.2105414987076344E-01 a       884     1    14     2     4
 -1.3421082179234727E+00 a       885     1    14     2     5
 -9.3620127707641734E-02 a       886     1    14     2     6
  8.9620453519312512E-02 a       887     1    14     2     7
  3.5887791776269724E-02 a       888     1    14     2     8
 -6.4080061867484628E-01 a       889     1    14     2     9
 -7.1156814669447521E-01 a       890     1    14     2    10
 -8.2966608955261478E-01 a       891     1    14     2    11
 -3.5917161486505456E-01 a       892     1    14     2    12
  1.7487992603945893E-01 a       893     1    14     2    13
 -1.3895927901666630E-01 a       894     1    14     2    14
  3.0668682765114341E-01 a       895     1    14     2    15
  2.7178194912150921E-01 a       896     1    14     2    16
 -7.2773463866057223E-02 a       897     1    14     2    17
  1.2212510996308405E-01 a       898     1    14     2    18
  2.0963033230190448E-01 a       899     1    14     2    19
 -3.3731633048634252E-01 a       900     1    14     2    20
 -1.0515608712907987E+00 a       901     1    15     2     1
  3.2810764196594017E-01 a       902     1    15     2     2
  5.6420205993350814E-01 a       903     1    15     2     3
 -5.4105111007049900E-01 a       904     1    15     2     4
  2.0773905499311332E-01 a       905     1    15     2     5
 -4.0354035788121129E-01 a       906     1    15     2     6
 -3.0745525369016563E-01 a       907     1    15     2     7
 -2.0352499580058518E-02 a       908     1    15     2     8
  4.9527634294787432E-01 a       909     1    15     2     9
 -4.8230250480778919E-01 a       910     1    15     2    10
  1.2734016759705624E-01 a       911     1    15     2    11
 -1.0688309505498467E-01 a       912     1    15     2    12
  2.5436462233643975E-01 a       913     1    15     2    13
 -1.7927153306844504E-01 a       914     1    15     2    14
 -1.7266512352387064E-01 a       915     1    15     2    15
 -3.0227271541098322E-01 a       916     1    15     2    16
 -8.6736244078666425E-02 a       917     1    15     2    17
  3.2473224409992202E-01 a       918     1    15     2    18
 -3.1844489275607485E-01 a       919     1    15     2    19
  2.2943197341774227E-01 a       920     1    15     2    20
 -1.1522006748508782E+00 a       921     1    16     2     1
  1.5359602583236270E-01 a       922     1    16     2     2
 -4.7776757994378571E-01 a       923     1    16     2     3
  8.7251170592120186E-01 a       924     1    16     2     4
 -1.0021433310210557E+00 a       925     1    16     2     5
 -3.0645042353920982E-01 a       926     1    16     2     6
 -4.6643017544336079E-01 a       927     1    16     2     7
 -1.3335567634903014E+00 a       928     1    16     2     8
  1.6188197422158983E+00 a       929     1    16     2     9
  2.4852339691429894E+00 a       930     1    16     2    10
 -7.0389338587313888E-01 a       931     1    16     2    11
 -1.2753034243614783E+00 a       932     1    16     2    12
 -3.2797300651627176E-01 a       933     1    16     2    13
 -7.6732330099362600E-01 a       934     1    16     2    14
 -4.0229693021262924E-01 a       935     1    16     2    15
  2.1057543183239355E-01 a       936     1    16     2    16
  3.9124939957072985E-01 a       937     1    16     2    17
 -9.0071442887706454E-01 a       938     1    16     2    18
  9.2247406510906738E-01 a       939     1    16     2    19
 -1.3974702399825185E+00 a       940     1    16     2    20
  1.3392104018149604E+00 a       941     1    17     2     1
 -1.9039403116169312E-01 a       942     1    17     2     2
  6.0542170456242028E-01 a       943     1    17     2     3
  2.0830786884978117E-01 a       944     1    17     2     4
  3.2809108390540187E-01 a       945     1    17     2     5
  4.3218170515298326E-01 a       946     1    17     2     6
 -3.2077527652993315E-01 a       947     1    17     2     7
  1.1915719855059537E-01 a       948     1    17     2     8
 -1.1091632186631504E+00 a       949     1    17     2     9
 -1.5644126228704283E+00 a       950     1    17     2    10
  6.3617302015141541E-01 a       951     1    17     2    11
  4.9514768413618343E-01 a       952     1    17     2    12
  5.5510464498411782E-01 a       953     1    17     2    13
  2.1797061312794205E-01 a       954     1    17     2    14
 -2.0625377992075294E-01 a       955     1    17     2    15
 -5.0698362419468090E-01 a       956     1    17     2    16
 -1.1685486884820448E-02 a       957     1    17     2    17
 -2.2875640269290509E-01 a       958     1    17     2    18
 -4.8884312075088920E-01 a       959     1    17     2    19
  1.4231629650685629E-01 a       960     1    17     2    20
  6.9218922864396271E-01 a       961     1    18     2     1
 -6.2754603479445303E-01 a       962     1    18     2     2
  1.7738405100655508E-01 a       963     1    18     2     3
  6.1931047936852268E-01 a       964     1    18     2     4
  5.7929068495281255E-01 a       965     1    18     2     5
 -8.7134169708243858E-01 a       966     1    18     2     6
  2.2903913545415611E-01 a       967     1    18     2     7
  2.3732880169190562E-01 a       968     1    18     2     8
  1.3076354481367874E-02 a       969     1    18     2     9
  2.3822262931589661E-01 a       970     1    18     2    10
 -6.3983013613395923E-01 a       971     1    18     2    11
 -3.7995618399222386E-01 a       972     1    18     2    12
  4.0611300748263379E-01 a       973     1    18     2    13
 -7.2055797505041519E-01 a       974     1    18     2    14
  5.9191836378372709E-01 a       975     1    18     2    15
  6.5768715286573826E-02 a       976     1    18     2    16
 -1.5248956841132746E-02 a       977     1    18     2    17
  1.4446907833614717E-02 a       978     1    18     2    18
  9.0086777227621195E-01 a       979     1    18     2    19
  6.2670949835657819E-01 a       980     1    18     2    20
  1.7380942379538804E+00 a       981     1    19     2     1
  1.4219503718666326E-01 a       982     1    19     2     2
 -9.9070483617544514E-01 a       983     1    19     2     3
  1.6354791406425759E+00 a       984     1    19     2     4
 -6.9736403493192944E-01 a       985     1    19     2     5
 -6.1590392273261141E-01 a       986     1    19     2     6
  2.1471202643904894E-01 a       987     1    19     2     7
 -1.7147889369985956E+00 a       988     1    19     2     8
 -5.7807401393414914E-01 a       989     1    19     2     9
  1.8765705815761213E+00 a       990     1    19     2    10
  7.3071202499437682E-01 a       991     1    19     2    11
 -1.1966873150170643E-01 a       992     1    19     2    12
 -3.5823981636810093E-01 a       993     1    19     2    13
  3.9150607027734974E-01 a       994     1    19     2    14
 -6.1339027650311795E-01 a       995     1    19     2    15
  3.8939509056684540E-01 a       996     1    19     2    16
  6.2973678415183931E-01 a       997     1    19     2    17
 -1.2540936054264111E+00 a       998     1    19     2    18
 -3.0566800224174373E-01 a       999     1    19     2    19
 -1.3795683593131312E+00 a      1000     1    19     2    20
  1.8635137485403999E+00 a      1001     1    20     2     1
 -4.1458552364627016E-01 a      1002     1    20     2     2
  1.0043146632314899E-01 a      1003     1    20     2     3
  1.0855487295763286E+00 a      1004     1    20     2     4
 -4.1926412570476601E-01 a      1005     1    20     2     5
  2.4406689126746467E-01 a      1006     1    20     2     6
  2.4414514316679101E-01 a      1007     1    20     2     7
 -1.9884286248240257E-01 a      1008     1    20     2     8
 -5.2989529895959264E-01 a      1009     1    20     2     9
  4.4084397517823212E-02 a      1010     1    20     2    10
 -3.6689014147647020E-01 a      1011     1    20     2    11
 -2.5315383401391767E-01 a      1012     1    20     2    12
  1.3506739761952463E-01 a      1013     1    20     2    13
 -1.0965743756619455E-01 a      1014     1    20     2    14
 -8.8227080829521548E-02 a      1015     1    20     2    15
 -9.1731050799653088E-02 a      1016     1    20     2    16
  4.1816128485785570E-01 a      1017     1    20     2    17
 -7.9025970739545026E-01 a      1018     1    20     2    18
 -2.3948728316253129E-01 a      1019     1    20     2    19
 -5.3424406497518429E-01 a      1020     1    20     2    20
  1.6151850041188331E+00 b      1021     2     1
  1.2862594515776651E+00 b      1022     2     2
 -4.3329089430631507E-01 b      1023     2     3
  3.4773150324137130E+00 b      1024     2     4
  2.4994574711333992E-01 b      1025     2     5
 -1.5189298805868534E+00 b      1026     2     6
 -4.4018469020572848E-01 b      1027     2     7
