################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8415668327636903E+00 a       476     0    30     1    12
  7.1039339661535479E+00 a       477     0    30     1    13
 -2.5399499347489809E+00 a       478     0    30     1    14
 -4.7990040257232573E+00 a       479     0    30     1    15
 -6.9236652117651127E+00 a       480     0    30     1    16
  2.3645177962059001E+00 a       481     0    31     1     1
 -2.6895885715265621E+01 a       482     0    31     1     2
 -3.4556684959000840E+01 a       483     0    31     1     3
 -1.5763133695220951E+01 a       484     0    31     1     4
  1.4496068191221088E+00 a       485     0    31     1     5
 -4.1727225336537764E+01 a       486     0    31     1     6
 -1.1398011369192079E-01 a       487     0    31     1     7
  3.6864934253422788E+01 a       488     0    31     1     8
 -1.7459939963802679E+01 a       489     0    31     1     9
  1.0018846854316896E+01 a       490     0    31     1    10
 -2.6699129000384378E+01 a       491     0    31     1    11
  7.9780232128978827E+00 a       492     0    31     1    12
  1.0026132184256380E+01 a       493     0    31     1    13
  2.8088585150819483E+01 a       494     0    31     1    14
 -2.7860357533234168E+01 a       495     0    31     1    15
  8.6582894821220862E+00 a       496     0    31     1    16
  1.4905335856784999E+01 a       497     0    32     1     1
 -1.1589023867780957E+01 a       498     0    32     1     2
 -1.3629664329696807E+01 a       499     0    32     1     3
  3.8939645209060835E+01 a       500     0    32     1     4
 -9.6654225676210729E+01 a       501     0    32     1     5
  1.2150220137892781E+01 a       502     0    32     1     6
  6.7611364992334737E+00 a       503     0    32     1     7
  2.7840549387343238E+01 a       504     0    32     1     8
 -4.2733146804015618E+01 a       505     0    32     1     9
 -1.3535583230949571E+01 a       506     0    32     1    10
 -1.1333395766051885E-01 a       507     0    32     1    11
  3.2679307620371667E+01 a       508     0    32     1    12
 -5.1992173761494280E+00 a       509     0    32     1    13
 -5.2495079299634151E+00 a       510     0    32     1    14
  5.0293497172499656E+01 a       511     0    32     1    15
 -7.1162230174058543E+00 a       512     0    32     1    16
  6.0499218882086794E+00 a       513     0    33     1     1
  3.7326060221402084E+00 a       514     0    33     1     2
  3.6124005746820953E+00 a       515     0    33     1     3
  2.0619667506331902E+00 a       516     0    33     1     4
  1.1021423995352948E-01 a       517     0    33     1     5
  3.6655702535235990E-01 a       518     0    33     1     6
 -4.0331053522703160E+00 a       519     0    33     1     7
  4.9068753911299492E+00 a       520     0    33     1     8
  4.4621504576348956E+00 a       521     0    33     1     9
  2.3096006651806147E+00 a       522     0    33     1    10
 -4.1490158910909551E+00 a       523     0    33     1    11
 -7.1355841457111413E-01 a       524     0    33     1    12
  3.7633895710992800E+00 a       525     0    33     1    13
 -4.3502097917106237E+00 a       526     0    33     1    14
 -1.5160255560629758E+00 a       527     0    33     1    15
  1.0843011271863203E+01 a       528     0    33     1    16
  3.9418901757505204E-02 a       529     0    34     1     1
 -9.0604414232247121E-01 a       530     0    34     1     2
 -3.4381429684237569E-01 a       531     0    34     1     3
 -9.2533997448221195E-01 a       532     0    34     1     4
  1.5115771570419168E-01 a       533     0    34     1     5
 -1.7021249679885149E+00 a       534     0    34     1     6
  1.5816155678099028E-01 a       535     0    34     1     7
 -8.8915301143967923E-02 a       536     0    34     1     8
  5.3063829389161221E-01 a       537     0    34     1     9
 -1.3868792737943089E-01 a       538     0    34     1    10
  6.0916319749269088E-02 a       539     0    34     1    11
 -2.2816411285524718E-01 a       540     0    34     1    12
 -7.3411343294527601E-02 a       541     0    34     1    13
  6.0008296408587281E-01 a       542     0    34     1    14
 -9.0065792562347391E-01 a       543     0    34     1    15
  3.2408336908178176E-01 a       544     0    34     1    16
 -2.6546403006333480E-01 a       545     0    35     1     1
 -1.1776344112784061E+00 a       546     0    35     1     2
 -5.5219176818706384E-01 a       547     0    35     1     3
 -1.3184350119362782E+00 a       548     0    35     1     4
 -5.0631008958427304E-01 a       549     0    35     1     5
 -1.1888390183296473E+00 a       550     0    35     1     6
  1.1036132305569926E+00 a       551     0    35     1     7
 -8.1930063950555931E-01 a       552     0    35     1     8
 -5.6874017442093372E-01 a       553     0    35     1     9
 -3.2971497626409318E-01 a       554     0    35     1    10
  1.7594160147257398E+00 a       555     0    35     1    11
  3.0997207131360061E-01 a       556     0    35     1    12
 -7.4767885072322549E-01 a       557     0    35     1    13
  1.9081318886908845E+00 a       558     0    35     1    14
 -8.6958550153207725E-01 a       559     0    35     1    15
 -2.3645020721279639E+00 a       560     0    35     1    16
  4.4342699432043810E-02 a       561     0    36     1     1
 -6.7672747661141464E-01 a       562     0    36     1     2
 -4.5946311783011068E-01 a       563     0    36     1     3
 -8.2333847326090426E-01 a       564     0    36     1     4
  1.0816715287919645E+00 a       565     0    36     1     5
 -7.0870302081129238E-02 a       566     0    36     1     6
  9.7531428963800804E-01 a       567     0    36     1     7
  7.0169821873573768E-01 a       568     0    36     1     8
  3.2578407629049350E-01 a       569     0    36     1     9
 -4.5904565677522025E-01 a       570     0    36     1    10
 -1.8593042412718954E+00 a       571     0    36     1    11
  3.9043072673715601E-01 a       572     0    36     1    12
 -1.3638608493106311E-01 a       573     0    36     1    13
 -3.9853872636710153E-01 a       574     0    36     1    14
 -8.3988395091669987E-01 a       575     0    36     1    15
  1.4784483237696151E+00 a       576     0    36     1    16
 -2.0230355209182642E+00 a       577     0    37     1     1
 -2.9259818918105935E+00 a       578     0    37     1     2
 -4.3430065498220269E+00 a       579     0    37     1     3
  2.6317518907850688E+00 a       580     0    37     1     4
 -1.5281911312994312E+00 a       581     0    37     1     5
  5.1137046514933004E+00 a       582     0    37     1     6
 -4.1739479466970592E-01 a       583     0    37     1     7
 -1.1572377672046572E+00 a       584     0    37     1     8
 -5.3808666615358307E+00 a       585     0    37     1     9
  1.0419438145632893E+00 a       586     0    37     1    10
  3.1890856436959225E-01 a       587     0    37     1    11
 -2.9196471827993604E+00 a       588     0    37     1    12
 -1.6690526355089776E+00 a       589     0    37     1    13
 -1.0270192207991298E+00 a       590     0    37     1    14
  2.3421695142670815E+00 a       591     0    37     1    15
 -1.2560759805748825E+00 a       592     0    37     1    16
  6.6529831743273515E+00 a       593     0    38     1     1
 -5.0343446256181315E+00 a       594     0    38     1     2
 -9.0470257452292568E-01 a       595     0    38     1     3
 -5.7024944786611231E-01 a       596     0    38     1     4
 -5.6568085096971812E+00 a       597     0    38     1     5
  6.1663947898802285E-01 a       598     0    38     1     6
  1.9669898857595911E+00 a       599     0    38     1     7
 -3.3553479248529112E+00 a       600     0    38     1     8
 -3.4187868876613901E+00 a       601     0    38     1     9
  4.6271612887499813E+00 a       602     0    38     1    10
  3.8604494435003338E+00 a       603     0    38     1    11
 -2.2028335152079586E+00 a       604     0    38     1    12
  1.2550635815167859E+00 a       605     0    38     1    13
  1.8190484548410726E+00 a       606     0    38     1    14
 -3.2327573416676052E+00 a       607     0    38     1    15
 -1.0284846549645486E+00 a       608     0    38     1    16
 -5.7120062539753091E-01 a       609     0    39     1     1
 -1.0142248986187037E+00 a       610     0    39     1     2
 -9.3776346029374569E-01 a       611     0    39     1     3
 -3.8684459867312615E-01 a       612     0    39     1     4
  1.0429231612505758E+00 a       613     0    39     1     5
 -3.1972959889734196E+00 a       614     0    39     1     6
 -5.0892278005838854E-01 a       615     0    39     1     7
 -2.1019989377855404E+00 a       616     0    39     1     8
 -1.2638405676295754E+00 a       617     0    39     1     9
 -8.1957231467482783E-01 a       618     0    39     1    10
  7.8366561154556225E-01 a       619     0    39     1    11
  6.0173885196931676E-01 a       620     0    39     1    12
  2.5852833901404495E-02 a       621     0    39     1    13
  6.6571384334541928E-01 a       622     0    39     1    14
 -1.3710192187641257E+00 a       623     0    39     1    15
 -7.5746298918715260E-01 a       624     0    39     1    16
  3.3796810801666424E+00 a       625     0    40     1     1
 -1.9965150864520106E-01 a       626     0    40     1     2
  3.6793527844837599E+00 a       627     0    40     1     3
 -7.7941862426113993E+00 a       628     0    40     1     4
 -8.7667798095080207E-01 a       629     0    40     1     5
 -9.5365506422167368E+00 a       630     0    40     1     6
 -5.0504826880608855E-01 a       631     0    40     1     7
  4.8196879503286425E+00 a       632     0    40     1     8
  5.4608295321241114E+00 a       633     0    40     1     9
 -1.0264672349115389E-01 a       634     0    40     1    10
  6.8109806581883339E+00 a       635     0    40     1    11
  5.3240822405678347E+00 a       636     0    40     1    12
  5.0464308392589308E-01 a       637     0    40     1    13
 -7.9674868383428956E+00 a       638     0    40     1    14
 -7.8970821929740209E+00 a       639     0    40     1    15
 -1.3768301709373678E+00 a       640     0    40     1    16
 -1.7429703741407085E-01 a       641     0    41     1     1
  2.8799903187535922E+00 a       642     0    41     1     2
 -1.5909497739510789E+00 a       643     0    41     1     3
  7.7684214387897272E+00 a       644     0    41     1     4
 -2.7741932927844957E+00 a       645     0    41     1     5
 -3.1411881964991157E+00 a       646     0    41     1     6
 -1.4377844551794652E-01 a       647     0    41     1     7
 -3.1024124387944649E+00 a       648     0    41     1     8
 -5.1361232435664546E+00 a       649     0    41     1     9
  3.1870152047036240E+00 a       650     0    41     1    10
  9.1392250784477769E-01 a       651     0    41     1    11
 -2.1713034108456624E+00 a       652     0    41     1    12
 -4.1356818451591888E+00 a       653     0    41     1    13
 -7.7739202589706329E+00 a       654     0    41     1    14
 -2.9454111226116573E+00 a       655     0    41     1    15
 -1.4164345737406490E+01 a       656     0    41     1    16
  6.6715878877759294E-01 a       657     0    42     1     1
 -3.3499578203847152E-01 a       658     0    42     1     2
 -1.6752745376852374E+00 a       659     0    42     1     3
  3.5677778181084072E+00 a       660     0    42     1     4
 -1.1912292611501785E+00 a       661     0    42     1     5
  9.3506731326792591E-01 a       662     0    42     1     6
 -4.9099151148868198E-01 a       663     0    42     1     7
 -1.5501873918176132E+00 a       664     0    42     1     8
 -2.9703893809672830E+00 a       665     0    42     1     9
 -3.8097507932367042E-01 a       666     0    42     1    10
  1.2313825552299471E+00 a       667     0    42     1    11
 -9.6737961490971902E-01 a       668     0    42     1    12
 -2.3416529233611474E+00 a       669     0    42     1    13
 -2.6991349544149426E+00 a       670     0    42     1    14
 -1.5489448300778339E+00 a       671     0    42     1    15
 -5.9452719948322681E+00 a       672     0    42     1    16
  2.3396350505879759E+00 a       673     0    43     1     1
  1.0288440275417688E+01 a       674     0    43     1     2
 -5.2664614510226859E-01 a       675     0    43     1     3
  2.8777623390534306E+01 a       676     0    43     1     4
 -1.1607000701450971E+01 a       677     0    43     1     5
  5.9034991088026958E+00 a       678     0    43     1     6
 -2.8649707353372382E+00 a       679     0    43     1     7
 -2.4340680109082506E+01 a       680     0    43     1     8
 -1.1792134766869566E+01 a       681     0    43     1     9
  4.9108837773104224E+00 a       682     0    43     1    10
 -3.2634248055835160E+00 a       683     0    43     1    11
 -2.6442117664797262E+01 a       684     0    43     1    12
 -1.2466520673882153E+01 a       685     0    43     1    13
  1.3254390098776295E+01 a       686     0    43     1    14
  8.3884359631892398E+00 a       687     0    43     1    15
 -2.8733772409275279E+01 a       688     0    43     1    16
 -1.9755132444625499E+01 a       689     0    44     1     1
  1.3922303404610737E+01 a       690     0    44     1     2
  3.9737656677276179E+00 a       691     0    44     1     3
  1.2402678397342452E+01 a       692     0    44     1     4
  1.2817027677573423E+01 a       693     0    44     1     5
 -5.3381768153519227E+00 a       694     0    44     1     6
  3.2923772479117006E+00 a       695     0    44     1     7
  8.6027003963120414E+00 a       696     0    44     1     8
  1.2767410941994177E+00 a       697     0    44     1     9
 -1.3156937334658737E+01 a       698     0    44     1    10
 -5.7848097641115652E+00 a       699     0    44     1    11
  4.3927035718435912E+00 a       700     0    44     1    12
 -3.9183539379839867E+00 a       701     0    44     1    13
  7.4818200709268057E+00 a       702     0    44     1    14
  9.1824077037699023E+00 a       703     0    44     1    15
  5.3735658616996593E+00 a       704     0    44     1    16
 -2.3901750147798451E+00 a       705     0    45     1     1
  7.8298543721068004E-01 a       706     0    45     1     2
  4.8367418886153385E-01 a       707     0    45     1     3
  3.2180847160473585E+00 a       708     0    45     1     4
 -1.7663960692815794E+00 a       709     0    45     1     5
  2.6874451528100569E+00 a       710     0    45     1     6
  3.8526756351792342E+00 a       711     0    45     1     7
  5.0245804786585904E+00 a       712     0    45     1     8
  4.1012077607527631E-01 a       713     0    45     1     9
  5.2945749256020647E-01 a       714     0    45     1    10
 -1.9256230665173774E-01 a       715     0    45     1    11
 -1.6386146086224243E+00 a       716     0    45     1    12
 -2.8539528656083344E+00 a       717     0    45     1    13
  1.5509173704685779E+00 a       718     0    45     1    14
  2.8341030008392711E+00 a       719     0    45     1    15
  5.4819742216148049E-01 a       720     0    45     1    16
 -9.0021131914197383E+00 a       721     0    46     1     1
  2.1575456644736488E+00 a       722     0    46     1     2
 -7.3122237734767381E+00 a       723     0    46     1     3
  1.8445262362692670E+01 a       724     0    46     1     4
  6.8185631113121996E+00 a       725     0    46     1     5
  1.2516636507397482E+01 a       726     0    46     1     6
  1.0757087235532992E+00 a       727     0    46     1     7
 -4.6701378206207353E+00 a       728     0    46     1     8
 -1.0059092669600119E+01 a       729     0    46     1     9
 -6.9876182256819579E+00 a       730     0    46     1    10
 -1.3005779710276947E+01 a       731     0    46     1    11
 -9.9609311968091649E+00 a       732     0    46     1    12
  2.0933634757001870E-01 a       733     0    46     1    13
  3.1145110239258237E+01 a       734     0    46     1    14
  1.5335320063535770E+01 a       735     0    46     1    15
  6.3596392998401967E+00 a       736     0    46     1    16
 -6.1382473018831281E+00 a       737     0    47     1     1
 -6.2841531192150200E+00 a       738     0    47     1     2
 -3.4074931503052972E+00 a       739     0    47     1     3
 -6.2521228795099324E+00 a       740     0    47     1     4
  4.3043426853721289E+00 a       741     0    47     1     5
  6.3336051114592182E+00 a       742     0    47     1     6
  4.7796612664561398E+00 a       743     0    47     1     7
 -3.7966545802700353E+00 a       744     0    47     1     8
  2.4071504223899693E+00 a       745     0    47     1     9
 -7.1576496704900601E+00 a       746     0    47     1    10
  1.0587889803763331E+00 a       747     0    47     1    11
 -1.6553794730212044E+00 a       748     0    47     1    12
  1.3841618811227259E+00 a       749     0    47     1    13
  1.9920868313375632E+01 a       750     0    47     1    14
  1.2496900047389348E+01 a       751     0    47     1    15
  1.0154740400794132E+01 a       752     0    47     1    16
 -4.8685819858562827E+00 a       753     0    48     1     1
 -2.1856297297515198E-01 a       754     0    48     1     2
  4.1550956687447654E-01 a       755     0    48     1     3
 -1.5056624999742514E+01 a       756     0    48     1     4
  1.0273190144931865E+01 a       757     0    48     1     5
 -1.0283899214162917E+01 a       758     0    48     1     6
  5.0749570684932914E+00 a       759     0    48     1     7
  8.5137237679119728E+00 a       760     0    48     1     8
  1.4009070507086310E+01 a       761     0    48     1     9
 -6.6919714919882738E+00 a       762     0    48     1    10
 -8.6460234006037879E+00 a       763     0    48     1    11
  6.6070914187962781E+00 a       764     0    48     1    12
  1.0177197328390977E+00 a       765     0    48     1    13
  1.1541733261206026E+01 a       766     0    48     1    14
  1.9912910638298247E+00 a       767     0    48     1    15
  1.4361101485961591E+01 a       768     0    48     1    16
 -2.5617575677306119E+00 a       769     0    49     1     1
 -1.3582581148867364E+01 a       770     0    49     1     2
 -8.7626651550087935E+00 a       771     0    49     1     3
 -2.8657371224249665E+01 a       772     0    49     1     4
  3.6681231275903410E+00 a       773     0    49     1     5
  6.0770728365654971E+00 a       774     0    49     1     6
  7.2712967733300617E+00 a       775     0    49     1     7
  1.5623457894376386E+01 a       776     0    49     1     8
  1.6754672236985761E+00 a       777     0    49     1     9
 -1.2871352124582337E+01 a       778     0    49     1    10
  2.7203333838953846E+01 a       779     0    49     1    11
  3.0758616087256286E+01 a       780     0    49     1    12
  2.1204358498021678E+00 a       781     0    49     1    13
 -2.2846139510681976E-01 a       782     0    49     1    14
  4.8219870864257830E+00 a       783     0    49     1    15
  1.6562285186783853E+01 a       784     0    49     1    16
 -1.0985783457452305E+00 a       785     0    50     1     1
  2.3946568594755860E-01 a       786     0    50     1     2
  6.7146451088039266E-02 a       787     0    50     1     3
 -1.1102198091585636E+00 a       788     0    50     1     4
  1.6161262149640381E+00 a       789     0    50     1     5
 -1.8047854000181753E+00 a       790     0    50     1     6
 -2.1175079953554810E-01 a       791     0    50     1     7
  1.7113148722987351E-01 a       792     0    50     1     8
  1.1004474004060054E+00 a       793     0    50     1     9
 -1.1356413635218621E+00 a       794     0    50     1    10
 -7.4243317247258278E-01 a       795     0    50     1    11
  7.4667559264772732E-01 a       796     0    50     1    12
 -2.6898565691914678E-01 a       797     0    50     1    13
 -6.8624710577291514E-01 a       798     0    50     1    14
 -4.0687691277020532E-01 a       799     0    50     1    15
  5.9349362019688301E-01 a       800     0    50     1    16
 -8.1487301149290225E-01 a       801     0    51     1     1
 -1.3141695122281080E-01 a       802     0    51     1     2
 -1.1107322353594091E+00 a       803     0    51     1     3
  2.3361735012632474E+00 a       804     0    51     1     4
  9.8815150802270268E-02 a       805     0    51     1     5
  2.0248284648821899E+00 a       806     0    51     1     6
  4.3460376314585614E-01 a       807     0    51     1     7
 -1.4706675956450517E+00 a       808     0    51     1     8
 -1.5788550761550224E+00 a       809     0    51     1     9
  3.1251780875727442E-01 a       810     0    51     1    10
 -1.4661530194787813E+00 a       811     0    51     1    11
 -1.4103524986532356E+00 a       812     0    51     1    12
 -7.0264042254801717E-01 a       813     0    51     1    13
  1.9503479642398054E+00 a       814     0    51     1    14
  1.6879921676328948E+00 a       815     0    51     1    15
 -6.8703380547258641E-01 a       816     0    51     1    16
  9.1512721315487733E-01 a       817     0    52     1     1
 -1.1253394470793194E+00 a       818     0    52     1     2
 -3.1485365317831288E-03 a       819     0    52     1     3
 -6.7008134655078322E-01 a       820     0    52     1     4
  9.4787682507576310E-01 a       821     0    52     1     5
  2.8231136597985951E+00 a       822     0    52     1     6
  2.1135814057407876E+00 a       823     0    52     1     7
  2.0132413305645773E+00 a       824     0    52     1     8
  1.1670202910379567E-01 a       825     0    52     1     9
 -2.5235990915546518E+00 a       826     0    52     1    10
  6.0751294493983676E-01 a       827     0    52     1    11
  3.1866839894528094E+00 a       828     0    52     1    12
  4.6851275356337430E-01 a       829     0    52     1    13
 -2.5345347908560871E+00 a       830     0    52     1    14
  1.0575448996668522E+00 a       831     0    52     1    15
  3.5452649594281773E+00 a       832     0    52     1    16
  9.1874654660335029E+00 a       833     0    53     1     1
 -4.9883932155081032E+00 a       834     0    53     1     2
  5.4166521651513999E-01 a       835     0    53     1     3
 -2.6074347909180631E+00 a       836     0    53     1     4
 -6.5215943777735665E+00 a       837     0    53     1     5
  6.1180410328483359E-01 a       838     0    53     1     6
  4.2383837932656672E+00 a       839     0    53     1     7
 -6.1450457028421568E-01 a       840     0    53     1     8
  1.1810223806970401E+00 a       841     0    53     1     9
  5.9430686195142925E+00 a       842     0    53     1    10
  3.7411295811433640E+00 a       843     0    53     1    11
 -5.9494163738051598E-01 a       844     0    53     1    12
  1.4089838666387058E-01 a       845     0    53     1    13
  1.3427620417631980E+00 a       846     0    53     1    14
 -3.2874356352132157E+00 a       847     0    53     1    15
 -5.3084613957439353E-01 a       848     0    53     1    16
 -4.4944239526492580E-01 a       849     0    54     1     1
 -1.9278569620707218E+00 a       850     0    54     1     2
 -6.9122348242168863E-01 a       851     0    54     1     3
 -2.6768553578308860E+00 a       852     0    54     1     4
  3.1849351398388248E+00 a       853     0    54     1     5
 -5.7467007436318198E+00 a       854     0    54     1     6
  1.6440879453528132E+00 a       855     0    54     1     7
 -5.7635304288370526E-01 a       856     0    54     1     8
  1.6966302068201957E+00 a       857     0    54     1     9
 -2.6886013978624983E+00 a       858     0    54     1    10
 -1.6802087070400460E+00 a       859     0    54     1    11
  8.9253409311078813E-01 a       860     0    54     1    12
  8.3806369835480413E-02 a       861     0    54     1    13
  3.7009048544873662E+00 a       862     0    54     1    14
 -2.2757972743132004E+00 a       863     0    54     1    15
  3.4353837048004205E+00 a       864     0    54     1    16
  3.9672174515362770E+00 a       865     0    55     1     1
 -1.0885063563798212E+00 a       866     0    55     1     2
  4.1465733567058720E+00 a       867     0    55     1     3
 -9.4138122997211244E+00 a       868     0    55     1     4
 -2.7407547073559941E+00 a       869     0    55     1     5
 -6.5884322099443295E+00 a       870     0    55     1     6
  1.2454172998564696E-01 a       871     0    55     1     7
  4.2003816104515215E+00 a       872     0    55     1     8
  5.6952613109454040E+00 a       873     0    55     1     9
  2.3847582320441116E+00 a       874     0    55     1    10
  5.3692614326670540E+00 a       875     0    55     1    11
  3.7890829113533586E+00 a       876     0    55     1    12
 -4.0216086181195893E-01 a       877     0    55     1    13
 -1.1682080317817951E+01 a       878     0    55     1    14
 -7.2853838683187790E+00 a       879     0    55     1    15
 -8.3793703258065200E-01 a       880     0    55     1    16
  2.8884142579171876E+00 a       881     0    56     1     1
  4.3120878952059272E+00 a       882     0    56     1     2
  3.4867982544219300E+00 a       883     0    56     1     3
  2.0141278426531826E+00 a       884     0    56     1     4
 -1.0834393792139836E+00 a       885     0    56     1     5
 -1.4261997519510821E+00 a       886     0    56     1     6
 -2.6087332018511753E+00 a       887     0    56     1     7
  5.7971455193824690E+00 a       888     0    56     1     8
  8.4993182797154021E-01 a       889     0    56     1     9
  1.6810044264783692E+00 a       890     0    56     1    10
 -6.3644501044724189E-01 a       891     0    56     1    11
  3.2406002621241412E+00 a       892     0    56     1    12
  3.7056207451750522E-01 a       893     0    56     1    13
 -9.2157509553546948E+00 a       894     0    56     1    14
 -4.8453770230936763E+00 a       895     0    56     1    15
  1.3514408871755950E+00 a       896     0    56     1    16
  2.1031517012459040E+00 a       897     0    57     1     1
 -9.0151585575105969E-02 a       898     0    57     1     2
  1.2476921867953312E+00 a       899     0    57     1     3
  4.9428178689316837E+00 a       900     0    57     1     4
 -3.0224533959953859E+00 a       901     0    57     1     5
  7.8961186728158799E+00 a       902     0    57     1     6
 -5.6234905016484689E+00 a       903     0    57     1     7
 -2.8309464694218924E+00 a       904     0    57     1     8
 -5.4689523168395029E+00 a       905     0    57     1     9
  1.9962018993872390E+00 a       906     0    57     1    10
 -3.2363181150356640E-01 a       907     0    57     1    11
 -4.3228327719465582E+00 a       908     0    57     1    12
  1.8240184226674914E+00 a       909     0    57     1    13
 -8.9523506081645703E+00 a       910     0    57     1    14
 -2.2315311796507422E+00 a       911     0    57     1    15
 -2.0642832777712110E+00 a       912     0    57     1    16
 -2.8426426818855126E+00 a       913     0    58     1     1
  5.1457599868617121E-01 a       914     0    58     1     2
 -2.5585161375444021E+00 a       915     0    58     1     3
  8.8611472451763831E+00 a       916     0    58     1     4
 -6.3847023229334576E-01 a       917     0    58     1     5
  6.8575496535723426E+00 a       918     0    58     1     6
 -7.1068256152301004E+00 a       919     0    58     1     7
  3.0715725779169802E+00 a       920     0    58     1     8
 -3.2952858465503647E+00 a       921     0    58     1     9
  1.6749880436774936E-01 a       922     0    58     1    10
 -1.6515260505835254E+01 a       923     0    58     1    11
 -1.7452721434743349E+01 a       924     0    58     1    12
 -1.0026518348511933E-01 a       925     0    58     1    13
  3.0965242200769691E+00 a       926     0    58     1    14
 -1.3022102089002017E+00 a       927     0    58     1    15
 -7.0753687392214033E+00 a       928     0    58     1    16
 -5.4167392690068406E-01 a       929     0    59     1     1
 -3.9830058492573035E+00 a       930     0    59     1     2
  2.9681327218409348E+00 a       931     0    59     1     3
 -1.9440042831147576E+01 a       932     0    59     1     4
  7.0422039436732558E+00 a       933     0    59     1     5
 -7.1220032523969046E+00 a       934     0    59     1     6
 -5.3218923553056277E+00 a       935     0    59     1     7
  1.9508097237832239E+01 a       936     0    59     1     8
  1.1530344870870454E+01 a       937     0    59     1     9
 -1.3624237030644311E+00 a       938     0    59     1    10
 -5.5422856720415563E+00 a       939     0    59     1    11
  1.2466056326095774E+01 a       940     0    59     1    12
  1.2502030813001019E+01 a       941     0    59     1    13
 -7.2693721163325122E+00 a       942     0    59     1    14
 -7.7367188990687303E+00 a       943     0    59     1    15
  1.5559099716929797E+01 a       944     0    59     1    16
  3.6945106944843222E+00 a       945     0    60     1     1
 -3.2222726008347644E+00 a       946     0    60     1     2
 -2.8902976541165271E+00 a       947     0    60     1     3
 -5.9089419156011340E+00 a       948     0    60     1     4
 -1.8094430512860857E+00 a       949     0    60     1     5
  4.7955987150570110E+00 a       950     0    60     1     6
 -7.0070696978601914E+00 a       951     0    60     1     7
 -3.7156472203380551E+00 a       952     0    60     1     8
 -1.2764208889082642E+00 a       953     0    60     1     9
  1.7821816711856251E+00 a       954     0    60     1    10
 -1.8426718061499497E-01 a       955     0    60     1    11
 -1.6218590379312381E+00 a       956     0    60     1    12
  2.2587189646738688E+00 a       957     0    60     1    13
 -6.7470330622451868E+00 a       958     0    60     1    14
 -1.3273908827201772E+00 a       959     0    60     1    15
 -3.5394771065219448E+00 a       960     0    60     1    16
  1.6218471022047545E+00 a       961     0    61     1     1
 -9.3816896766101748E-02 a       962     0    61     1     2
  9.2016775689566410E-01 a       963     0    61     1     3
 -1.8456706844861976E+00 a       964     0    61     1     4
 -3.3698035688424022E+00 a       965     0    61     1     5
  3.7359228641012483E+00 a       966     0    61     1     6
 -7.6536387667700934E-01 a       967     0    61     1     7
 -3.6018114866547699E+00 a       968     0    61     1     8
 -6.1164113688436506E-01 a       969     0    61     1     9
  4.0160282563629881E+00 a       970     0    61     1    10
  2.6807989948338276E+00 a       971     0    61     1    11
  1.0412534273675753E+00 a       972     0    61     1    12
  3.8679697329676499E-01 a       973     0    61     1    13
 -1.1230886031456984E+01 a       974     0    61     1    14
  4.5635026194551342E-01 a       975     0    61     1    15
 -3.8653107818159955E+00 a       976     0    61     1    16
  8.8985887376470685E-01 a       977     0    62     1     1
  1.9188362415685980E+00 a       978     0    62     1     2
  1.3441413017365538E+00 a       979     0    62     1     3
  7.0814327586515606E+00 a       980     0    62     1     4
 -5.8089717643885761E+00 a       981     0    62     1     5
  2.4202373783172897E+00 a       982     0    62     1     6
 -7.1211531784810145E-01 a       983     0    62     1     7
 -4.4736452902741437E+00 a       984     0    62     1     8
 -4.0774094960323533E+00 a       985     0    62     1     9
  2.9278809703201998E+00 a       986     0    62     1    10
  1.0149537139708231E+01 a       987     0    62     1    11
 -2.6963601100762205E+00 a       988     0    62     1    12
  5.3662685776541252E-01 a       989     0    62     1    13
  3.8082556622089907E+00 a       990     0    62     1    14
  4.5630739134733496E+00 a       991     0    62     1    15
 -6.1256704707368694E+00 a       992     0    62     1    16
  1.9213299583726842E+00 a       993     0    63     1     1
  2.2814566094685702E+00 a       994     0    63     1     2
  7.9582221507299433E-01 a       995     0    63     1     3
  9.3692263693457956E-01 a       996     0    63     1     4
 -1.9184089947511844E+00 a       997     0    63     1     5
  6.8174530176290897E+00 a       998     0    63     1     6
 -3.4989391187252070E+00 a       999     0    63     1     7
 -1.2955254303805270E+00 a      1000     0    63     1     8
 -1.9525330573661721E+00 a      1001     0    63     1     9
  1.4297876271126269E+00 a      1002     0    63     1    10
  1.1209600420494843E+00 a      1003     0    63     1    11
  9.4669878654460027E-01 a      1004     0    63     1    12
  2.0318972449918995E+00 a      1005     0    63     1    13
 -3.7865064632722025E+00 a      1006     0    63     1    14
  2.4070541460675310E+00 a      1007     0    63     1    15
 -2.3599345113023222E+00 a      1008     0    63     1    16
  5.9602161604060155E+00 a      1009     0    64     1     1
  1.3199285141190899E+01 a      1010     0    64     1     2
  1.5676345545392811E+01 a      1011     0    64     1     3
  8.6463670343322967E+00 a      1012     0    64     1     4
  1.2634983705727030E+00 a      1013     0    64     1     5
