nickel.data (written by ASE) 

64 	 atoms 
1  atom types
0.0             10.01263204  xlo xhi
0.0      8.6711937053860062  ylo yhi
0.0      8.1752798267474009  zlo zhi
     5.006316019999999      5.006316019999999      2.8903979017953358  xy xz yz


Atoms 

     1   1                       0                       0                       0
     2   1      1.2515790050000002     0.72259947544883396      2.0438199566868502
     3   1      2.5031580100000004      1.4451989508976679      4.0876399133737005
     4   1      3.7547370150000008       2.167798426346502      6.1314598700605512
     5   1      1.2515790050000002      2.1677984263465016                       0
     6   1      2.5031580099999999      2.8903979017953354      2.0438199566868502
     7   1      3.7547370150000003      3.6129973772441693      4.0876399133737005
     8   1      -5.006316019999999      4.3355968526930031      6.1314598700605512
     9   1      2.5031580100000004      4.3355968526930031                       0
    10   1      3.7547370149999999       5.058196328141837      2.0438199566868502
    11   1      -5.006316019999999      5.7807958035906708      4.0876399133737005
    12   1      -3.754737014999999      6.5033952790395047      6.1314598700605512
    13   1      3.7547370150000008      6.5033952790395047                       0
    14   1      -5.006316019999999      7.2259947544883385      2.0438199566868502
    15   1     -3.7547370149999963      7.9485942299371724      4.0876399133737005
    16   1     -2.5031580099999955      8.6711937053860062      6.1314598700605512
    17   1      2.5031580099999999                       0                       0
    18   1      3.7547370149999999     0.72259947544883396      2.0438199566868502
    19   1      5.0063160199999999      1.4451989508976679      4.0876399133737005
    20   1     -3.7547370149999995       2.167798426346502      6.1314598700605512
    21   1      3.7547370149999999      2.1677984263465016                       0
    22   1      5.0063160199999999      2.8903979017953354      2.0438199566868502
    23   1      -3.754737014999999      3.6129973772441693      4.0876399133737005
    24   1      -2.503158009999999      4.3355968526930031      6.1314598700605512
    25   1      5.0063160199999999      4.3355968526930031                       0
    26   1      -3.754737014999999       5.058196328141837      2.0438199566868502
    27   1      -2.503158009999999      5.7807958035906708      4.0876399133737005
    28   1     -1.2515790049999989      6.5033952790395047      6.1314598700605512
    29   1      -3.754737014999999      6.5033952790395047                       0
    30   1      -2.503158009999999      7.2259947544883385      2.0438199566868502
    31   1      -1.251579004999996      7.9485942299371724      4.0876399133737005
    32   1  1.5543122344752192e-15      8.6711937053860062      6.1314598700605512
    33   1      5.0063160199999999                       0                       0
    34   1      6.2578950249999998     0.72259947544883396      2.0438199566868502
    35   1     -2.5031580099999995      1.4451989508976679      4.0876399133737005
    36   1     -1.2515790049999993       2.167798426346502      6.1314598700605512
    37   1      6.2578950249999998      2.1677984263465016                       0
    38   1     -2.5031580099999995      2.8903979017953354      2.0438199566868502
    39   1     -1.2515790049999993      3.6129973772441693      4.0876399133737005
    40   1  1.1102230246251565e-15      4.3355968526930031      6.1314598700605512
    41   1     -2.5031580099999995      4.3355968526930031                       0
    42   1     -1.2515790049999993       5.058196328141837      2.0438199566868502
    43   1  8.8817841970012523e-16      5.7807958035906708      4.0876399133737005
    44   1      1.2515790050000006      6.5033952790395047      6.1314598700605512
    45   1     -1.2515790049999991      6.5033952790395047                       0
    46   1  1.1102230246251565e-15      7.2259947544883385      2.0438199566868502
    47   1      1.2515790050000013      7.9485942299371724      4.0876399133737005
    48   1      -7.509474029999998      8.6711937053860062      6.1314598700605512
    49   1      7.5094740299999998                       0                       0
    50   1     -1.2515790049999997     0.72259947544883396      2.0438199566868502
    51   1  4.4408920985006262e-16      1.4451989508976679      4.0876399133737005
    52   1      1.2515790050000006       2.167798426346502      6.1314598700605512
    53   1     -1.2515790049999997      2.1677984263465016                       0
    54   1  4.4408920985006262e-16      2.8903979017953354      2.0438199566868502
    55   1      1.2515790050000004      3.6129973772441693      4.0876399133737005
    56   1      2.5031580100000008      4.3355968526930031      6.1314598700605512
    57   1  4.4408920985006262e-16      4.3355968526930031                       0
    58   1      1.2515790050000006       5.058196328141837      2.0438199566868502
    59   1      2.5031580100000004      5.7807958035906708      4.0876399133737005
    60   1     -6.2578950249999989      6.5033952790395047      6.1314598700605512
    61   1      1.2515790050000009      6.5033952790395047                       0
    62   1      2.5031580100000008      7.2259947544883385      2.0438199566868502
    63   1     -6.2578950249999981      7.9485942299371724      4.0876399133737005
    64   1     -5.0063160199999981      8.6711937053860062      6.1314598700605512
