################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3841760747012983E-02 a       484     0    31     1     4
  1.1459337613944798E+00 a       485     0    31     1     5
 -6.7947492383344921E-01 a       486     0    31     1     6
 -9.2905054621495664E-01 a       487     0    31     1     7
  1.9220921800206878E-01 a       488     0    31     1     8
 -1.7185483219195943E+00 a       489     0    31     1     9
 -9.1916675378073043E-01 a       490     0    31     1    10
  4.3035810825699106E-01 a       491     0    31     1    11
  7.3415981172263789E-01 a       492     0    31     1    12
  6.0590968578441184E-01 a       493     0    31     1    13
  4.9241631551299209E-01 a       494     0    31     1    14
 -6.9443916400727301E-01 a       495     0    31     1    15
 -2.6923577858794373E-01 a       496     0    31     1    16
 -5.6712017238961021E-01 a       497     0    32     1     1
  7.4617452811880550E-02 a       498     0    32     1     2
 -2.5846679752307461E-01 a       499     0    32     1     3
 -1.7072262769179403E+00 a       500     0    32     1     4
 -1.6222974949110467E+00 a       501     0    32     1     5
 -1.7530993328657429E+00 a       502     0    32     1     6
  1.0158373229024911E+00 a       503     0    32     1     7
 -7.4221083251737285E-01 a       504     0    32     1     8
 -2.8126914627174040E+00 a       505     0    32     1     9
  5.6018602554433339E-01 a       506     0    32     1    10
 -8.8271181041437041E-01 a       507     0    32     1    11
  3.5330621649485167E-02 a       508     0    32     1    12
 -2.5253269758382643E-02 a       509     0    32     1    13
 -6.8481260801382726E-01 a       510     0    32     1    14
 -3.6781876108036543E-02 a       511     0    32     1    15
 -3.7011777508950378E-01 a       512     0    32     1    16
 -3.8355915069967456E-01 a       513     0    33     1     1
  1.5073975844037404E+00 a       514     0    33     1     2
  3.2376571577007385E-01 a       515     0    33     1     3
 -1.6491662776401814E+00 a       516     0    33     1     4
 -4.2080112317205592E-01 a       517     0    33     1     5
 -9.0886069588263485E-01 a       518     0    33     1     6
 -4.7333263021309507E-01 a       519     0    33     1     7
  2.9699885182670314E+00 a       520     0    33     1     8
  1.6153594416024177E+00 a       521     0    33     1     9
 -8.4740374247233338E-02 a       522     0    33     1    10
 -1.4451868615513801E+00 a       523     0    33     1    11
  2.3033217957574878E-01 a       524     0    33     1    12
 -1.1199558777820118E+00 a       525     0    33     1    13
 -8.1219041814864534E-01 a       526     0    33     1    14
 -1.0776096583946915E+00 a       527     0    33     1    15
 -1.2939662511879517E+00 a       528     0    33     1    16
  6.8051265655001791E-01 a       529     0    34     1     1
  8.8408508180970025E-01 a       530     0    34     1     2
 -3.7808933191443633E-01 a       531     0    34     1     3
 -2.1041536867939219E+00 a       532     0    34     1     4
  2.0641115737148968E-01 a       533     0    34     1     5
  1.0269368144479459E-01 a       534     0    34     1     6
 -8.6559937587122593E-01 a       535     0    34     1     7
  1.5116857343896382E+00 a       536     0    34     1     8
  7.2851378288360402E-01 a       537     0    34     1     9
  9.8457655025402180E-01 a       538     0    34     1    10
 -1.1739721797674189E-01 a       539     0    34     1    11
 -1.5137760688233244E+00 a       540     0    34     1    12
 -2.1355719890613628E-01 a       541     0    34     1    13
  3.7053153281138573E-01 a       542     0    34     1    14
 -1.2342626353525570E+00 a       543     0    34     1    15
 -2.1865906711982497E+00 a       544     0    34     1    16
  8.9866290298335505E-01 a       545     0    35     1     1
  3.5082818511611080E-01 a       546     0    35     1     2
  2.5898480397584760E+00 a       547     0    35     1     3
  1.8479889457697624E-01 a       548     0    35     1     4
  1.6099432958857696E+00 a       549     0    35     1     5
  1.2246234048151488E+00 a       550     0    35     1     6
  1.4095148864474325E+00 a       551     0    35     1     7
  1.9244185478238871E+00 a       552     0    35     1     8
 -3.3064454993679332E-01 a       553     0    35     1     9
 -2.2746465057654497E+00 a       554     0    35     1    10
 -2.6219623707686854E+00 a       555     0    35     1    11
  1.7223330143627449E-01 a       556     0    35     1    12
 -9.5109591003271265E-01 a       557     0    35     1    13
 -1.2746610759103194E+00 a       558     0    35     1    14
  1.0275200255493147E+00 a       559     0    35     1    15
  3.8152883123922248E+00 a       560     0    35     1    16
 -6.2575242937578979E-01 a       561     0    36     1     1
 -2.1398382868196459E+00 a       562     0    36     1     2
 -1.4195620656180126E+00 a       563     0    36     1     3
  2.2817726646466978E+00 a       564     0    36     1     4
 -2.7496089802943541E-01 a       565     0    36     1     5
 -3.4923385189795891E-01 a       566     0    36     1     6
  1.4995540392762545E+00 a       567     0    36     1     7
 -4.7975212291418423E-01 a       568     0    36     1     8
 -3.9891820932212141E-01 a       569     0    36     1     9
  1.0633099359802320E+00 a       570     0    36     1    10
  1.0147027424092638E+00 a       571     0    36     1    11
  5.6373279275289634E-01 a       572     0    36     1    12
  1.1079541634196968E+00 a       573     0    36     1    13
 -1.1307396319729450E+00 a       574     0    36     1    14
  3.9615435441514685E-01 a       575     0    36     1    15
  2.4257412171201448E-01 a       576     0    36     1    16
  4.1540263769965451E+00 a       577     0    37     1     1
  3.7444027943499574E+00 a       578     0    37     1     2
 -1.5814997517415361E+00 a       579     0    37     1     3
  2.4644339319789514E+00 a       580     0    37     1     4
 -1.1585897149718692E+01 a       581     0    37     1     5
 -2.5534615051664806E+00 a       582     0    37     1     6
  5.1442448729231138E+00 a       583     0    37     1     7
 -7.2355230660667642E+00 a       584     0    37     1     8
 -2.2061630759187256E+00 a       585     0    37     1     9
  1.6777806958491581E+01 a       586     0    37     1    10
  1.2440243086429225E+01 a       587     0    37     1    11
  2.2353161690651913E+00 a       588     0    37     1    12
 -7.4992804071949957E+00 a       589     0    37     1    13
 -4.7740378377335979E+00 a       590     0    37     1    14
  7.9753906253470552E-01 a       591     0    37     1    15
  6.2110831924044732E+00 a       592     0    37     1    16
 -2.1962823916245906E+00 a       593     0    38     1     1
  6.1343380901269540E-01 a       594     0    38     1     2
 -1.0919877340566884E-01 a       595     0    38     1     3
  1.3276057317676113E+00 a       596     0    38     1     4
 -2.4769756198531829E+00 a       597     0    38     1     5
 -6.9704362161093658E-01 a       598     0    38     1     6
  9.7485675342921596E-01 a       599     0    38     1     7
 -1.5790527449889762E+00 a       600     0    38     1     8
  2.6969089994619071E+00 a       601     0    38     1     9
  2.0846383287119696E+00 a       602     0    38     1    10
 -3.2995490501254682E-01 a       603     0    38     1    11
 -1.1293497154581613E+00 a       604     0    38     1    12
 -2.3832736737328251E+00 a       605     0    38     1    13
 -1.5882729391835084E+00 a       606     0    38     1    14
 -2.0276611325322684E+00 a       607     0    38     1    15
 -7.2249806505043968E-01 a       608     0    38     1    16
 -8.1691375274899727E+00 a       609     0    39     1     1
  9.3742767647886929E+00 a       610     0    39     1     2
  6.0618458092300465E+00 a       611     0    39     1     3
  2.1930442167920492E+00 a       612     0    39     1     4
  1.0538425181249216E+00 a       613     0    39     1     5
 -4.2418896182306129E+00 a       614     0    39     1     6
  3.0674888544335142E+00 a       615     0    39     1     7
 -4.5557721250842285E+00 a       616     0    39     1     8
  4.8850117774574855E+00 a       617     0    39     1     9
  1.1103666572746178E+01 a       618     0    39     1    10
  5.7023317568561893E+00 a       619     0    39     1    11
 -4.9712469162890299E-01 a       620     0    39     1    12
  4.8530821478804462E+00 a       621     0    39     1    13
  5.3740243779219043E-01 a       622     0    39     1    14
 -1.9425657857565188E+00 a       623     0    39     1    15
 -4.8999393812935432E+00 a       624     0    39     1    16
  3.8272996870656488E+00 a       625     0    40     1     1
 -3.6727748525040695E+00 a       626     0    40     1     2
 -1.4107496926720604E+01 a       627     0    40     1     3
 -4.8335016954067997E+00 a       628     0    40     1     4
  5.8896029286445994E+00 a       629     0    40     1     5
  3.6940021228515527E+00 a       630     0    40     1     6
 -7.8693336563316016E+00 a       631     0    40     1     7
 -7.4657573142044220E-01 a       632     0    40     1     8
  1.5231755314221415E+01 a       633     0    40     1     9
  1.0457446127946866E+01 a       634     0    40     1    10
  4.8524513933599831E+00 a       635     0    40     1    11
 -2.3743126193467825E+00 a       636     0    40     1    12
 -2.7524296428620239E+00 a       637     0    40     1    13
 -2.4314557930678897E+00 a       638     0    40     1    14
 -5.7666036205502591E+00 a       639     0    40     1    15
 -2.4378128198845332E+00 a       640     0    40     1    16
  2.6194761973014491E+00 a       641     0    41     1     1
 -2.4420390872274886E+00 a       642     0    41     1     2
 -5.0699779797655804E+00 a       643     0    41     1     3
 -1.9799500905259688E+00 a       644     0    41     1     4
  1.5401952643494541E+00 a       645     0    41     1     5
  1.7836678938933455E+00 a       646     0    41     1     6
 -2.3198471293042053E+00 a       647     0    41     1     7
  1.8056719687656710E+00 a       648     0    41     1     8
  2.9072728532008227E+00 a       649     0    41     1     9
  3.6242638975086696E+00 a       650     0    41     1    10
  3.1685263103019734E+00 a       651     0    41     1    11
 -4.4619147370208125E+00 a       652     0    41     1    12
 -2.9065513289797957E+00 a       653     0    41     1    13
  3.2290051209679888E-01 a       654     0    41     1    14
 -2.2987393990794405E+00 a       655     0    41     1    15
  1.0178827942523778E+00 a       656     0    41     1    16
 -1.1695638729423735E+01 a       657     0    42     1     1
  1.0987894107345252E+01 a       658     0    42     1     2
  1.0759093345736598E+01 a       659     0    42     1     3
  3.5591166199145592E+00 a       660     0    42     1     4
  1.4629134677343684E+01 a       661     0    42     1     5
 -1.3131842369296689E+00 a       662     0    42     1     6
  3.9735147155286872E+00 a       663     0    42     1     7
  1.1310111445085690E+01 a       664     0    42     1     8
  4.2510063910061362E+00 a       665     0    42     1     9
 -5.8845540379907977E+00 a       666     0    42     1    10
 -8.7422501157626762E+00 a       667     0    42     1    11
  4.8613280775343561E+00 a       668     0    42     1    12
  1.1876931297393893E+01 a       669     0    42     1    13
 -9.8057532229902300E-01 a       670     0    42     1    14
 -5.5859585440439430E+00 a       671     0    42     1    15
 -4.2456084941533847E+00 a       672     0    42     1    16
  3.5847024081390133E+00 a       673     0    43     1     1
  3.2669763472503681E+00 a       674     0    43     1     2
  3.3236776608942686E+00 a       675     0    43     1     3
 -1.4283014174334403E+00 a       676     0    43     1     4
  2.2823345127313805E+00 a       677     0    43     1     5
  1.5442252224313622E+00 a       678     0    43     1     6
 -1.0419648430937953E+00 a       679     0    43     1     7
 -2.2858648622295239E+00 a       680     0    43     1     8
 -3.2075060580892316E+00 a       681     0    43     1     9
 -1.4033642723791415E+00 a       682     0    43     1    10
  3.5496791939805949E-01 a       683     0    43     1    11
 -1.0716877547644936E+00 a       684     0    43     1    12
  7.0532770955064203E-02 a       685     0    43     1    13
  3.5014675812286539E-01 a       686     0    43     1    14
  5.8007824958002141E-01 a       687     0    43     1    15
  1.4846000902087779E+00 a       688     0    43     1    16
  2.0828025673339550E+01 a       689     0    44     1     1
 -6.3123103790816950E+00 a       690     0    44     1     2
 -4.6967951398514568E-01 a       691     0    44     1     3
  1.3746386223418789E+00 a       692     0    44     1     4
  5.1362796527931840E+00 a       693     0    44     1     5
  7.6597027479718962E+00 a       694     0    44     1     6
  5.3183625588725969E-01 a       695     0    44     1     7
 -8.0339522261733798E+00 a       696     0    44     1     8
 -1.9284460059578549E+01 a       697     0    44     1     9
 -2.6724284392675091E+00 a       698     0    44     1    10
  5.0536342214412668E+00 a       699     0    44     1    11
 -4.1319079494119695E+00 a       700     0    44     1    12
  1.4856090384705822E+00 a       701     0    44     1    13
 -1.0499084827708904E+00 a       702     0    44     1    14
  1.8638213267529238E+00 a       703     0    44     1    15
  8.7116935790520174E+00 a       704     0    44     1    16
 -2.6625411916187836E+00 a       705     0    45     1     1
  6.8560309854098547E+00 a       706     0    45     1     2
  1.0676147301094334E+01 a       707     0    45     1     3
  9.6018121548227597E+00 a       708     0    45     1     4
 -1.5975212408108954E+00 a       709     0    45     1     5
  3.0410814712459938E-01 a       710     0    45     1     6
  7.4038827032053947E+00 a       711     0    45     1     7
 -2.2594330766605952E+00 a       712     0    45     1     8
 -8.9009034707805963E+00 a       713     0    45     1     9
 -5.7729894238365222E+00 a       714     0    45     1    10
 -1.8362181235500858E+00 a       715     0    45     1    11
  2.7823988482423103E+00 a       716     0    45     1    12
  5.0343771070214638E+00 a       717     0    45     1    13
  2.6398499645367521E+00 a       718     0    45     1    14
  8.3318122254194940E+00 a       719     0    45     1    15
  7.2058869463986417E+00 a       720     0    45     1    16
 -3.7301530398218179E+00 a       721     0    46     1     1
  1.1000507885786673E+01 a       722     0    46     1     2
  1.0255663681941732E+01 a       723     0    46     1     3
  5.8488868160703396E+00 a       724     0    46     1     4
  6.3603412269533521E-01 a       725     0    46     1     5
  4.4916207036108874E-01 a       726     0    46     1     6
  3.8265630669481845E+00 a       727     0    46     1     7
 -1.0916727332532680E+01 a       728     0    46     1     8
 -3.6824793533017979E+00 a       729     0    46     1     9
  9.5761704156103178E-01 a       730     0    46     1    10
  4.5422166885850368E-01 a       731     0    46     1    11
  5.6582147968832563E+00 a       732     0    46     1    12
  7.5780542464943217E+00 a       733     0    46     1    13
  1.3524064271087364E+00 a       734     0    46     1    14
  4.6996355616188064E+00 a       735     0    46     1    15
 -4.0687930897088878E+00 a       736     0    46     1    16
  1.4703871430853006E+01 a       737     0    47     1     1
 -1.3452273829907333E+00 a       738     0    47     1     2
  5.9216629569827424E+00 a       739     0    47     1     3
  4.7389652384526997E+00 a       740     0    47     1     4
  2.8819383273993009E+00 a       741     0    47     1     5
  4.3108081821108852E+00 a       742     0    47     1     6
  1.0953012837393649E+01 a       743     0    47     1     7
 -3.1394439461151316E+00 a       744     0    47     1     8
 -4.5264837723265119E+00 a       745     0    47     1     9
  6.7917040894528942E+00 a       746     0    47     1    10
  2.1804913636321439E+00 a       747     0    47     1    11
 -3.1711632591644996E+00 a       748     0    47     1    12
  6.1962416443776265E+00 a       749     0    47     1    13
 -1.0469569755619125E+01 a       750     0    47     1    14
  1.5674946268794525E+00 a       751     0    47     1    15
 -8.9288533966062344E-01 a       752     0    47     1    16
 -2.5196245101919335E+00 a       753     0    48     1     1
  9.7216818066217570E-01 a       754     0    48     1     2
  9.6500048990042426E+00 a       755     0    48     1     3
 -3.8747536842850847E+00 a       756     0    48     1     4
  1.1838307496913574E+00 a       757     0    48     1     5
  3.2416894137305614E+00 a       758     0    48     1     6
 -7.9078918451769675E-01 a       759     0    48     1     7
  2.4728109963451579E+00 a       760     0    48     1     8
 -5.3570172795909921E-01 a       761     0    48     1     9
 -7.1006196803410038E-01 a       762     0    48     1    10
 -2.7022595528251729E+00 a       763     0    48     1    11
 -7.9067193416790591E+00 a       764     0    48     1    12
 -7.7382013699487961E+00 a       765     0    48     1    13
  2.2942741390212462E+00 a       766     0    48     1    14
  3.3603509392730406E+00 a       767     0    48     1    15
  1.4249913941729449E+01 a       768     0    48     1    16
 -1.1124446706942241E+00 a       769     0    49     1     1
  1.5663154216706709E-01 a       770     0    49     1     2
 -3.6964120803681960E-01 a       771     0    49     1     3
  8.4660370216747860E-01 a       772     0    49     1     4
  7.5187639799879102E-01 a       773     0    49     1     5
 -1.6658001087077307E-01 a       774     0    49     1     6
  7.5185398535111991E-01 a       775     0    49     1     7
  1.4073685341855879E+00 a       776     0    49     1     8
 -3.1759539529866293E-01 a       777     0    49     1     9
 -8.8629622922983953E-01 a       778     0    49     1    10
 -4.7367445484777032E-01 a       779     0    49     1    11
  1.5313264268948723E+00 a       780     0    49     1    12
 -1.7389740494686629E-01 a       781     0    49     1    13
 -1.0971162961119596E+00 a       782     0    49     1    14
 -1.6298959211790987E+00 a       783     0    49     1    15
 -1.5292009007906062E+00 a       784     0    49     1    16
  3.4025660526437351E-01 a       785     0    50     1     1
 -8.3889897396962854E-01 a       786     0    50     1     2
 -2.3520916870111550E-01 a       787     0    50     1     3
 -7.3048916797192953E-01 a       788     0    50     1     4
  1.0157744939969580E+00 a       789     0    50     1     5
  1.5832269770982099E-01 a       790     0    50     1     6
 -4.5290185098548746E-01 a       791     0    50     1     7
  6.6748425038440828E-01 a       792     0    50     1     8
  3.9766760107162352E-01 a       793     0    50     1     9
  6.2265119646117839E-01 a       794     0    50     1    10
 -2.0381610471779241E-01 a       795     0    50     1    11
 -5.0108735630088719E-01 a       796     0    50     1    12
  4.3278066929416775E-01 a       797     0    50     1    13
  2.0624155026329874E-01 a       798     0    50     1    14
 -2.5825109037507255E-01 a       799     0    50     1    15
  1.2713349740824054E-01 a       800     0    50     1    16
  1.4589835584082085E+00 a       801     0    51     1     1
 -1.3499826342113916E+00 a       802     0    51     1     2
 -7.0805311080653022E-01 a       803     0    51     1     3
  3.8117663149027224E-02 a       804     0    51     1     4
  4.5590618808357414E-01 a       805     0    51     1     5
  1.4866727210696051E+00 a       806     0    51     1     6
 -7.4359699716556726E-01 a       807     0    51     1     7
  1.6815525753695298E-01 a       808     0    51     1     8
  7.0693549984433490E-01 a       809     0    51     1     9
 -8.3391361417428533E-01 a       810     0    51     1    10
  1.6432773433244699E-01 a       811     0    51     1    11
 -7.5376992809300949E-02 a       812     0    51     1    12
 -1.4454927508576629E+00 a       813     0    51     1    13
  7.5217400504384260E-02 a       814     0    51     1    14
 -2.9117230420326962E-01 a       815     0    51     1    15
  1.7554202683520664E-01 a       816     0    51     1    16
  3.4184683334298298E+00 a       817     0    52     1     1
 -2.9432546843412770E+00 a       818     0    52     1     2
 -2.8465733639863053E+00 a       819     0    52     1     3
 -1.9282506816719769E+00 a       820     0    52     1     4
  8.2390605496787594E-01 a       821     0    52     1     5
  2.3075135620279110E+00 a       822     0    52     1     6
  9.2595902958369475E-02 a       823     0    52     1     7
 -1.5633472467377698E+00 a       824     0    52     1     8
 -6.6289608819815948E-01 a       825     0    52     1     9
 -2.9952126397708732E+00 a       826     0    52     1    10
 -1.5467770221358321E+00 a       827     0    52     1    11
 -5.7682581064490823E-01 a       828     0    52     1    12
  5.7702800899070017E-01 a       829     0    52     1    13
  2.8109229012481374E-01 a       830     0    52     1    14
  2.6396212311163536E-01 a       831     0    52     1    15
 -2.3465318414703247E+00 a       832     0    52     1    16
  8.9834698290852391E+00 a       833     0    53     1     1
 -9.1021190165529431E-01 a       834     0    53     1     2
  2.2560319438857901E-01 a       835     0    53     1     3
 -6.2462022851924575E+00 a       836     0    53     1     4
 -4.3830308598395833E+00 a       837     0    53     1     5
  2.8499821544928228E+00 a       838     0    53     1     6
 -2.6891877516350950E+00 a       839     0    53     1     7
 -1.0372229435742737E+01 a       840     0    53     1     8
 -5.3191575107867761E+00 a       841     0    53     1     9
  2.8866016378228343E-01 a       842     0    53     1    10
  1.0112498129678664E+00 a       843     0    53     1    11
 -5.7889725238592487E+00 a       844     0    53     1    12
 -4.5902667877044765E+00 a       845     0    53     1    13
  1.7213275621512234E+00 a       846     0    53     1    14
  4.6119922685735801E+00 a       847     0    53     1    15
  7.9666164281300382E+00 a       848     0    53     1    16
 -3.3199028025158794E+00 a       849     0    54     1     1
 -8.9105872565426292E-01 a       850     0    54     1     2
 -8.9071618774743144E-01 a       851     0    54     1     3
  2.2038317799437350E+00 a       852     0    54     1     4
 -2.2168869266294875E+00 a       853     0    54     1     5
 -4.0420438512657872E+00 a       854     0    54     1     6
 -2.5947524036223726E+00 a       855     0    54     1     7
  4.1032051285526994E-01 a       856     0    54     1     8
  1.3099912087591636E+00 a       857     0    54     1     9
 -6.5502910991887973E+00 a       858     0    54     1    10
 -6.7564639283149557E+00 a       859     0    54     1    11
  1.2964407606571389E+00 a       860     0    54     1    12
  1.0585357257886341E+00 a       861     0    54     1    13
  7.4782473784422643E-01 a       862     0    54     1    14
  1.7527319644504962E+00 a       863     0    54     1    15
  5.5404304894083423E-01 a       864     0    54     1    16
  5.8141192762064069E+00 a       865     0    55     1     1
 -1.2944947421569200E+00 a       866     0    55     1     2
  4.4339758513716241E+00 a       867     0    55     1     3
  5.2945117574952461E+00 a       868     0    55     1     4
 -1.0347347343065179E+00 a       869     0    55     1     5
 -3.1235633491384429E+00 a       870     0    55     1     6
  1.7254062166666302E+00 a       871     0    55     1     7
  1.3598526454733399E+01 a       872     0    55     1     8
 -2.7292561289349204E+00 a       873     0    55     1     9
 -4.4094784845144197E+00 a       874     0    55     1    10
 -4.8459820886538569E+00 a       875     0    55     1    11
 -5.5913052621510806E+00 a       876     0    55     1    12
 -1.9215758471191871E+00 a       877     0    55     1    13
 -4.0884973251321899E+00 a       878     0    55     1    14
  9.9873916504234606E-01 a       879     0    55     1    15
  4.1109218976857189E+00 a       880     0    55     1    16
 -5.1279933636358086E+00 a       881     0    56     1     1
  4.4132769397971296E+00 a       882     0    56     1     2
 -9.6882021550064348E+00 a       883     0    56     1     3
  2.1684622247876022E+00 a       884     0    56     1     4
 -1.8008245877498945E+00 a       885     0    56     1     5
 -7.0851737329347788E+00 a       886     0    56     1     6
 -6.6801102820858267E+00 a       887     0    56     1     7
  4.8504137610238587E+00 a       888     0    56     1     8
  1.2954950489134889E+00 a       889     0    56     1     9
  4.2065336036385874E+00 a       890     0    56     1    10
  1.9148351651229643E+00 a       891     0    56     1    11
  1.5734685535607731E+00 a       892     0    56     1    12
  2.2824580235308249E+00 a       893     0    56     1    13
  1.4147281391949804E+00 a       894     0    56     1    14
 -4.9157035059211358E+00 a       895     0    56     1    15
 -7.1556834596288130E+00 a       896     0    56     1    16
 -3.4541996458071860E+00 a       897     0    57     1     1
 -2.5219988503051032E+00 a       898     0    57     1     2
  6.5044231125604735E-01 a       899     0    57     1     3
 -4.2103035920711962E+00 a       900     0    57     1     4
  5.2766972578700297E+00 a       901     0    57     1     5
  3.6272383979495344E+00 a       902     0    57     1     6
 -1.9314790467798872E+00 a       903     0    57     1     7
 -6.9559322383113675E-01 a       904     0    57     1     8
  4.1773271583371923E+00 a       905     0    57     1     9
 -1.0458446424041609E+01 a       906     0    57     1    10
 -1.0787137946401543E+01 a       907     0    57     1    11
 -5.6905860436820097E+00 a       908     0    57     1    12
  3.8965596261265687E+00 a       909     0    57     1    13
  4.5105498616786601E+00 a       910     0    57     1    14
  6.5017412245800188E-01 a       911     0    57     1    15
  4.6647878462259362E-01 a       912     0    57     1    16
  2.3237294635510439E+00 a       913     0    58     1     1
 -4.6852363718832661E+00 a       914     0    58     1     2
 -6.3471765588429783E+00 a       915     0    58     1     3
  3.6623943827764134E-02 a       916     0    58     1     4
 -4.4546816950599650E+00 a       917     0    58     1     5
  1.8358943986620109E+00 a       918     0    58     1     6
 -2.2766035073421009E+00 a       919     0    58     1     7
  2.4096770873504196E+00 a       920     0    58     1     8
 -3.2731110546617215E+00 a       921     0    58     1     9
 -8.4767502767834184E+00 a       922     0    58     1    10
 -7.7411015627285469E+00 a       923     0    58     1    11
  1.0672075866497188E+00 a       924     0    58     1    12
 -5.3950567559238740E+00 a       925     0    58     1    13
 -2.6758473771011335E+00 a       926     0    58     1    14
  8.4454833289446229E-01 a       927     0    58     1    15
  6.1131984880049881E+00 a       928     0    58     1    16
 -3.0336915638377810E+00 a       929     0    59     1     1
  5.0341748541638180E+00 a       930     0    59     1     2
 -1.3996901152586977E+01 a       931     0    59     1     3
  5.0179724909524150E+00 a       932     0    59     1     4
 -4.0226504829893086E+00 a       933     0    59     1     5
 -7.3853783698294952E+00 a       934     0    59     1     6
 -3.0095309287700238E+00 a       935     0    59     1     7
 -1.3492464471753229E+00 a       936     0    59     1     8
  5.2925067003833099E+00 a       937     0    59     1     9
  9.5012460513217523E+00 a       938     0    59     1    10
  1.0307853610567813E+01 a       939     0    59     1    11
  8.7187654521550577E+00 a       940     0    59     1    12
  6.5863956602528297E+00 a       941     0    59     1    13
 -1.3577357599239674E+00 a       942     0    59     1    14
 -9.9930435782997638E+00 a       943     0    59     1    15
 -1.9603497321505618E+01 a       944     0    59     1    16
  1.1458484929519486E+00 a       945     0    60     1     1
 -8.4276666146953065E+00 a       946     0    60     1     2
 -9.2432786402778415E+00 a       947     0    60     1     3
  5.3547178465583842E+00 a       948     0    60     1     4
 -5.4695316007506021E+00 a       949     0    60     1     5
 -1.6129739725331851E+00 a       950     0    60     1     6
 -1.4793442913917554E+00 a       951     0    60     1     7
  4.3439054907502115E+00 a       952     0    60     1     8
  1.1458081947458503E+00 a       953     0    60     1     9
  5.6408975413253639E+00 a       954     0    60     1    10
  7.0399763053333286E+00 a       955     0    60     1    11
  3.3510881072348142E+00 a       956     0    60     1    12
 -5.7264820361323006E+00 a       957     0    60     1    13
 -2.5224463603963283E+00 a       958     0    60     1    14
  3.9203523849965266E-01 a       959     0    60     1    15
 -7.5582753265752354E+00 a       960     0    60     1    16
 -2.1181701956687879E+00 a       961     0    61     1     1
 -3.4214265639018167E+00 a       962     0    61     1     2
 -3.7573395162267751E+00 a       963     0    61     1     3
  1.0020582988380975E+00 a       964     0    61     1     4
 -5.3997336500900051E-01 a       965     0    61     1     5
 -3.0062408865470880E-01 a       966     0    61     1     6
  7.8594225946809892E-01 a       967     0    61     1     7
  2.5182002240549584E+00 a       968     0    61     1     8
  2.8884242735351764E+00 a       969     0    61     1     9
  1.3819107394925383E+00 a       970     0    61     1    10
 -3.4742903593008106E-01 a       971     0    61     1    11
  1.8711568243697898E+00 a       972     0    61     1    12
  1.3242303040169161E+00 a       973     0    61     1    13
 -1.7772696492673165E-01 a       974     0    61     1    14
  1.0151571524638858E+00 a       975     0    61     1    15
 -1.6624730138681354E-01 a       976     0    61     1    16
 -1.2855304515513227E+01 a       977     0    62     1     1
  5.9814260119167741E+00 a       978     0    62     1     2
  2.4353960124979679E+00 a       979     0    62     1     3
 -4.0990451914801866E+00 a       980     0    62     1     4
  3.3609304783830903E-02 a       981     0    62     1     5
  4.4563262344815152E-01 a       982     0    62     1     6
  2.4658434167502432E+00 a       983     0    62     1     7
  5.2195785359417064E+00 a       984     0    62     1     8
  1.9138720453854241E+01 a       985     0    62     1     9
  1.1251027911172804E+01 a       986     0    62     1    10
  3.8349366934202846E+00 a       987     0    62     1    11
  4.6101907697590938E-01 a       988     0    62     1    12
 -1.2322194598175651E+00 a       989     0    62     1    13
  1.6787386769306123E+00 a       990     0    62     1    14
 -1.3950351964813668E-01 a       991     0    62     1    15
 -8.9120859333114737E+00 a       992     0    62     1    16
 -6.5751473942234124E+00 a       993     0    63     1     1
 -5.5892448619315838E+00 a       994     0    63     1     2
  1.1066301705452105E+01 a       995     0    63     1     3
 -5.6357571349189612E+00 a       996     0    63     1     4
  1.8148790616457977E+00 a       997     0    63     1     5
  7.5034654620070107E+00 a       998     0    63     1     6
 -2.9161958856550996E+00 a       999     0    63     1     7
 -6.2241412993575675E+00 a      1000     0    63     1     8
 -1.5720331305458242E+00 a      1001     0    63     1     9
 -1.6563816412034825E+01 a      1002     0    63     1    10
 -1.0036309976124111E+01 a      1003     0    63     1    11
 -2.7397928322105130E+00 a      1004     0    63     1    12
 -9.0639740220083898E+00 a      1005     0    63     1    13
  9.9150547103778024E+00 a      1006     0    63     1    14
  1.2413653699106108E+01 a      1007     0    63     1    15
  1.8814160377498762E+01 a      1008     0    63     1    16
 -3.9462655386802279E+00 a      1009     0    64     1     1
 -8.7990088714151788E+00 a      1010     0    64     1     2
 -1.0880611220773133E+01 a      1011     0    64     1     3
 -6.0278978535104590E+00 a      1012     0    64     1     4
  4.5707906532450421E-01 a      1013     0    64     1     5
  3.6082323826488318E+00 a      1014     0    64     1     6
 -3.9204329757260830E+00 a      1015     0    64     1     7
 -9.5849446313060671E+00 a      1016     0    64     1     8
  4.5374051757608012E+00 a      1017     0    64     1     9
  7.4813614453348709E-01 a      1018     0    64     1    10
  1.7305958607254683E+00 a      1019     0    64     1    11
  2.2810279521683072E+00 a      1020     0    64     1    12
 -8.2460031284413138E-01 a      1021     0    64     1    13
  3.4353138745493146E+00 a      1022     0    64     1    14
