################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         37   0.0000000000000000E+00   2.5700379798456196E-02   1.6596954423220218E-03   2.3363753441369415E-03
         1         38   0.0000000000000000E+00   1.7800106759302152E-02   2.2446442260844078E-03   2.6933374597006444E-03
         1         39   0.0000000000000000E+00   1.8763266983922958E-02   2.7030186193100457E-03   2.8224747318375092E-03
         1         40   0.0000000000000000E+00   4.9431817414394175E-02   3.4556089279236934E-03   5.1950966776722046E-03
         1         41   0.0000000000000000E+00   1.3997369039595161E-02   2.2132084588810151E-03   2.6182885339965647E-03
         1         42   0.0000000000000000E+00   4.3603045267971381E-02   1.9942716336169421E-03   2.9652029750809848E-03
         1         43   0.0000000000000000E+00   7.2741237751881946E-02   4.8090926665404427E-03   6.6793312232002779E-03
         1         44   0.0000000000000000E+00   5.4227860229735601E-02   6.8887223469656159E-03   8.1602482922288697E-03
         1         45   0.0000000000000000E+00   6.4647867439001860E-02   9.6971584658421678E-03   1.0311802915408470E-02
         1         46   0.0000000000000000E+00   1.4149588538187216E-01   1.0170068989608230E-02   1.4936436907237160E-02
         1         47   0.0000000000000000E+00   4.6439167277597768E-02   7.2585006965097546E-03   8.3179310387743368E-03
         1         48   0.0000000000000000E+00   1.0701324985253538E-01   5.0665551876342982E-03   8.1949628068037714E-03
         1         49   0.0000000000000000E+00   2.2086448634403544E-03   8.9504245369447216E-05   1.5075535144173837E-04
         1         50   0.0000000000000000E+00   1.6622821012319373E-03   1.2973565214469696E-04   1.5437490784389837E-04
         1         51   0.0000000000000000E+00   5.2482213297243173E-03   2.0033047899368977E-04   3.0290251795102443E-04
         1         52   0.0000000000000000E+00   3.4932531194641646E-02   2.2189012375518598E-03   3.0922856922867663E-03
         1         53   0.0000000000000000E+00   2.8412820964042153E-02   3.3215386395755082E-03   3.9259089052686600E-03
         1         54   0.0000000000000000E+00   3.5445001154410294E-02   5.0659352813722681E-03   5.4964862152821013E-03
         1         55   0.0000000000000000E+00   7.1547800778128501E-02   4.9283548746644366E-03   7.1953826115614423E-03
         1         56   0.0000000000000000E+00   2.5539277466861264E-02   3.7588140260890659E-03   4.2809286921364001E-03
         1         57   0.0000000000000000E+00   4.9365377804824757E-02   2.4534372570195122E-03   4.1338460966584287E-03
         1         58   0.0000000000000000E+00   5.6732110544889091E-03   6.8532360343019042E-04   7.4435848898954968E-04
         1         59   0.0000000000000000E+00   1.3769703298290963E-02   5.0170696449679350E-04   8.1814602153612288E-04
         1         60   0.0000000000000000E+00   2.0237198064180232E-02   1.0490574455054664E-03   1.6530884043271562E-03
         1         61   0.0000000000000000E+00   1.5690604176693504E-02   1.6672240430490861E-03   2.1247030173951408E-03
         1         62   0.0000000000000000E+00   1.9817822298263354E-02   2.5042611082090865E-03   2.7710424318427981E-03
         1         63   0.0000000000000000E+00   1.5915960783899969E-02   1.9906342774542525E-03   2.3431307982660896E-03
         1         64   0.0000000000000000E+00   1.5509128102958862E-02   6.8933393997306616E-04   1.2498356306686199E-03
         2          1   0.0000000000000000E+00   2.3254633775918884E-01   1.5281380956585851E-02   2.5455246537333165E-02
         2          2   0.0000000000000000E+00   5.4113541752253558E-01   1.8872364977520542E-01   6.8920422660128933E-02
         2          3   0.0000000000000000E+00   4.4941202346886461E-01   2.2965313997363429E-02   3.7597206319613420E-02
         2          4   0.0000000000000000E+00   1.3102663311515664E-01   8.2669700182488835E-03   1.3888612332648835E-02
         2          5   0.0000000000000000E+00   3.0261633641930086E-01   5.0475298445199310E-02   2.1689592058755199E-02
         2          6   0.0000000000000000E+00   4.0340335151976159E-02   2.0428696964184681E-03   3.5468976989155381E-03
         2          7   0.0000000000000000E+00   9.7455033541642935E-02   3.9227110601454604E-03   7.2435712044063572E-03
         2          8   0.0000000000000000E+00   1.4936132649741432E-01   8.7338772862215908E-03   4.8097089689343496E-03
         2          9   0.0000000000000000E+00   1.8609504405255652E+00   1.6495751195245492E-01   2.5217362116064440E-01
         2         10   7.9137008109662673E-03   3.0618245756250935E+00   1.7641433050249793E+00   5.0441198888048577E-01
         2         11   0.0000000000000000E+00   2.6712996533767197E+00   1.9279195593768056E-01   2.5893787899596460E-01
         2         12   7.9991980618967867E-02   3.7536255694142486E+00   2.2845597530947583E+00   6.1815388321702114E-01
         2         13   0.0000000000000000E+00   2.5732384304193410E+00   2.6494296978007231E-01   3.9105511723095560E-01
         2         14   1.7868933984131832E-02   4.6131245351063086E+00   2.7629487600013745E+00   7.4823998563112926E-01
         2         15   0.0000000000000000E+00   3.5793494624290703E+00   2.9770918148017156E-01   3.7281521040466714E-01
         2         16   0.0000000000000000E+00   6.8113357282940745E-01   7.6445480687117401E-02   1.0904694632143359E-01
         2         17   6.0692115469205034E-02   1.2939796937831118E+00   7.7561110626073126E-01   2.1008815105244719E-01
         2         18   0.0000000000000000E+00   1.0318286242686223E+00   8.8951369483168022E-02   1.1154211720697414E-01
         2         19   0.0000000000000000E+00   6.2960189381387686E+00   6.1887998303020741E-01   8.9638569857482775E-01
         2         20   2.0540651193532139E-01   1.0757099914280598E+01   6.4858115098510609E+00   1.7687070829159821E+00
         2         21   0.0000000000000000E+00   8.9166938451192888E+00   7.1694353729492877E-01   8.9574422156892031E-01
         2         22   0.0000000000000000E+00   4.9370903782588185E+00   5.2253071010986163E-01   7.4342630859011194E-01
         2         23   2.4695062874804735E-01   8.9382886832235542E+00   5.4321713608541282E+00   1.4701356586585010E+00
         2         24   0.0000000000000000E+00   7.0602193897475924E+00   6.0956010456604015E-01   7.5555587582819661E-01
         2         25   0.0000000000000000E+00   1.5079223913085436E+00   1.4754228031512820E-01   2.1120941927221051E-01
         2         26   9.3053139778244240E-02   2.5402801005077991E+00   1.5437300548752857E+00   4.1325645193657257E-01
         2         27   0.0000000000000000E+00   2.0211220100521023E+00   1.7114794114814505E-01   2.1270444836090160E-01
         2         28   0.0000000000000000E+00   2.6742601848343339E+00   2.8075321165119943E-01   4.0093699055143356E-01
         2         29   2.4668785236437471E-01   4.8159503680150282E+00   2.8607876410812723E+00   7.8043555046982072E-01
         2         30   0.0000000000000000E+00   3.9679456401861963E+00   3.2380857865895635E-01   4.0258681350885978E-01
         2         31   0.0000000000000000E+00   3.6709999319081001E+00   3.7729236578047404E-01   5.6416779345288104E-01
         2         32   0.0000000000000000E+00   5.0595419535452342E+00   4.1672992763120104E-01   5.2498237312635054E-01
         2         33   0.0000000000000000E+00   2.3781238563577189E-03   7.1099758322468057E-05   7.0677499317253398E-05
         2         34   0.0000000000000000E+00   5.0918094231446791E-04   1.6783012812044982E-05   3.0825577604367395E-05
         2         35   0.0000000000000000E+00   1.8451182511965178E-03   2.1278794452034714E-04   2.0907129439927478E-04
         2         36   0.0000000000000000E+00   9.5703938133710937E-04   3.6171484841391512E-05   5.8632596530582889E-05
         2         37   0.0000000000000000E+00   1.9160303510267977E-03   6.1041247506155616E-06   3.3481121295895671E-05
         2         38   0.0000000000000000E+00   1.9109608016394643E-02   3.0561477407304650E-04   1.0265553356178510E-03
         2         39   0.0000000000000000E+00   1.8330095825304881E-02   1.6967106692153324E-03   2.3104498925458515E-03
         2         40   0.0000000000000000E+00   2.1147498357748477E-02   5.7052206106798450E-04   1.4546903882248058E-03
         2         41   0.0000000000000000E+00   6.7718605908149793E-02   1.5541819266004665E-02   8.8263893942543883E-03
         2         42   0.0000000000000000E+00   2.4729374978233392E-02   2.3507271116421846E-03   3.0982278839414481E-03
         2         43   0.0000000000000000E+00   5.2613759299165876E-02   4.8757471351117577E-04   1.5873290139493395E-03
         2         44   0.0000000000000000E+00   4.8733751343448352E-02   7.8234072698192829E-04   2.6152750360264286E-03
         2         45   0.0000000000000000E+00   5.5620556497415270E-02   4.7955859565322672E-03   6.3082950746613338E-03
         2         46   0.0000000000000000E+00   6.3774078679170912E-02   1.6859948536054499E-03   4.3687913837760200E-03
         2         47   0.0000000000000000E+00   1.5306321261255459E-01   4.4392462729735065E-02   2.4618646015702395E-02
         2         48   0.0000000000000000E+00   9.4495844519533190E-02   6.9079703912756536E-03   8.9219199567083692E-03
         2         49   0.0000000000000000E+00   1.2810640820536201E-01   1.1963161672791109E-03   3.5620082946250442E-03
         2         50   0.0000000000000000E+00   1.5882627401349479E-03   2.2122799637869028E-05   7.9533950017391061E-05
         2         51   0.0000000000000000E+00   2.2206278762711110E-03   3.9648661788539100E-05   9.7768033960300422E-05
         2         52   0.0000000000000000E+00   6.7934064691572895E-03   5.2919824634021488E-05   2.1591908046830199E-04
         2         53   0.0000000000000000E+00   2.1313609889593021E-02   3.4023011236630659E-04   1.1303330367465020E-03
         2         54   0.0000000000000000E+00   2.8412820964042153E-02   2.2550286935392547E-03   2.9260719355963119E-03
         2         55   0.0000000000000000E+00   3.1964886818756380E-02   8.1131146010850295E-04   2.0849356023884794E-03
         2         56   0.0000000000000000E+00   7.6705016896199088E-02   2.1247145717702885E-02   1.2030683687109620E-02
         2         57   0.0000000000000000E+00   5.3217341266035931E-02   3.3831722864978613E-03   4.3720033662294202E-03
         2         58   0.0000000000000000E+00   5.9837980005572666E-02   5.5772977594678813E-04   1.6089592657433985E-03
         2         59   0.0000000000000000E+00   1.7099619212795108E-02   1.3373675657799735E-04   4.6867346246707068E-04
         2         60   0.0000000000000000E+00   1.4035220477920793E-02   1.8996070201366631E-04   6.7085932392199968E-04
         2         61   0.0000000000000000E+00   2.1970614970091239E-02   4.5942689053609065E-04   1.2566185336179332E-03
         2         62   0.0000000000000000E+00   3.0477704628288825E-02   1.9309950933934317E-03   2.5973677244390102E-03
         2         63   0.0000000000000000E+00   1.3295628956873497E-02   9.4902973879115954E-04   1.3083860575970091E-03
         2         64   0.0000000000000000E+00   3.2388703209206129E-02   2.4547093854139924E-04   8.0765351430440275E-04
         3          1   0.0000000000000000E+00   3.0534160472937533E-01   5.9413553326536736E-02   5.5205496240633770E-02
         3          2   0.0000000000000000E+00   4.3901553989464748E-01   9.4079653693434281E-02   7.9995353293547025E-02
         3          3   0.0000000000000000E+00   3.1798281289562502E-01   8.2327905514836514E-02   7.0680464707863572E-02
         3          4   0.0000000000000000E+00   2.3885378059727130E-01   5.1311193665897079E-02   4.6450752618266512E-02
         3          5   0.0000000000000000E+00   7.0133947151048884E-02   8.9561050802113556E-03   9.2188775901246248E-03
         3          6   0.0000000000000000E+00   9.7069598005848398E-02   1.6069769310372090E-02   1.4058973755064475E-02
         3          7   0.0000000000000000E+00   1.3197414625966261E-01   1.7909073119288778E-02   1.8459354200076515E-02
         3          8   0.0000000000000000E+00   8.2064372358295654E-02   7.0741679059407514E-03   8.2388562156680278E-03
         3          9   0.0000000000000000E+00   2.0345748609287795E+00   5.1212963555296065E-01   4.0770694730054602E-01
         3         10   0.0000000000000000E+00   3.0954795788567275E+00   7.8979109328002972E-01   6.7030926591258122E-01
         3         11   0.0000000000000000E+00   1.8888161332277413E+00   5.8466712404572796E-01   3.7605209710290710E-01
         3         12   0.0000000000000000E+00   2.7835818165473447E+00   7.3842819292981210E-01   5.5504326783370417E-01
         3         13   0.0000000000000000E+00   4.6389842936844943E+00   1.2195947635737043E+00   1.0521956160173949E+00
         3         14   0.0000000000000000E+00   3.7701957694063251E+00   1.2370540417578297E+00   7.7073366928985310E-01
         3         15   0.0000000000000000E+00   7.4445323574305877E-01   2.1799345969789902E-01   1.7916848525272835E-01
         3         16   0.0000000000000000E+00   1.2830126717283266E+00   3.6439798025378300E-01   3.1431995787328071E-01
         3         17   0.0000000000000000E+00   1.0398714360338936E+00   3.1385757809570491E-01   2.0548334095708576E-01
         3         18   0.0000000000000000E+00   6.8540120114541372E+00   1.7900468717451863E+00   1.3944736580731403E+00
         3         19   0.0000000000000000E+00   1.0930526222049565E+01   2.9370292831265608E+00   2.5006923095678375E+00
         3         20   0.0000000000000000E+00   8.5560428400554542E+00   2.7543737388107772E+00   1.7036123409294228E+00
         3         21   0.0000000000000000E+00   5.3797510210661255E+00   1.4564467145713771E+00   1.1348608491375944E+00
         3         22   0.0000000000000000E+00   7.1949767148699912E+00   2.3184025214409374E+00   1.4732693659886462E+00
         3         23   0.0000000000000000E+00   1.6282835166354959E+00   4.0113829015787866E-01   3.1969414816100139E-01
         3         24   0.0000000000000000E+00   2.4751725599835939E+00   7.0112427095097984E-01   6.0240880442212752E-01
         3         25   0.0000000000000000E+00   2.0238281177890109E+00   6.8302186271628829E-01   4.1342747964823723E-01
         3         26   0.0000000000000000E+00   2.9639184052866314E+00   7.7625953420670069E-01   6.2903793073547665E-01
         3         27   0.0000000000000000E+00   4.7109257010339460E+00   1.3265134953824389E+00   1.1487264168279756E+00
         3         28   0.0000000000000000E+00   3.9109542596250533E+00   1.2082606900461523E+00   7.8535642268923700E-01
         3         29   0.0000000000000000E+00   3.9531329681972709E+00   1.0553791212187809E+00   7.9383266992000379E-01
         3         30   0.0000000000000000E+00   5.4169077932845138E+00   1.7564401107521221E+00   1.0904673553252671E+00
         3         31   0.0000000000000000E+00   9.1490846784391213E-04   4.2650171722221675E-05   7.4388570904211499E-05
         3         32   0.0000000000000000E+00   1.7681128549340774E-03   7.2059982219523715E-05   1.1341889007690423E-04
         3         33   0.0000000000000000E+00   1.2904327253027601E-03   5.1036341079677025E-05   9.2845451841886046E-05
         3         34   0.0000000000000000E+00   7.8562068941600074E-04   3.4515506806960301E-05   6.3709843930108653E-05
         3         35   0.0000000000000000E+00   2.2201967365135925E-04   3.6935491961688861E-06   7.3575805024687712E-06
         3         36   0.0000000000000000E+00   2.6379508126063114E-04   6.5440025633146071E-06   1.3541077623476047E-05
         3         37   0.0000000000000000E+00   2.4759696433538810E-02   2.0498314219846397E-03   2.8204598323777869E-03
         3         38   0.0000000000000000E+00   2.0740167406732613E-02   2.6912311956807577E-03   3.1670777450624240E-03
         3         39   0.0000000000000000E+00   2.7787481096631657E-02   3.4605685364651200E-03   4.2036788091362343E-03
         3         40   0.0000000000000000E+00   5.6917290746817478E-02   5.1521134977589901E-03   6.3040818648431645E-03
         3         41   0.0000000000000000E+00   3.0141137754892605E-02   3.4359487833239529E-03   4.0561080203248530E-03
         3         42   0.0000000000000000E+00   6.2364291736539464E-02   4.0012284969516629E-03   5.2868794225557269E-03
         3         43   0.0000000000000000E+00   4.4528654327607761E-02   6.5528109241102450E-03   7.5390197832312014E-03
         3         44   0.0000000000000000E+00   7.9215391041690314E-02   1.0321649533237349E-02   1.1857070042270030E-02
         3         45   0.0000000000000000E+00   1.5740800851547485E-01   1.3812466190260473E-02   1.7203993699538133E-02
         3         46   0.0000000000000000E+00   9.4495844519533273E-02   1.0360498410079961E-02   1.1864152121384653E-02
         3         47   0.0000000000000000E+00   7.8667382783460790E-02   8.9127437267891556E-03   1.1679542290900997E-02
         3         48   0.0000000000000000E+00   1.3342844308868191E-02   1.3626405220454332E-03   2.0762599224796556E-03
         3         49   0.0000000000000000E+00   3.1080390238242225E-03   1.8136027158688835E-04   2.9629690495859833E-04
         3         50   0.0000000000000000E+00   2.9575484366936799E-03   2.4412831078829319E-04   3.0642184658718011E-04
         3         51   0.0000000000000000E+00   3.5195475659041530E-03   2.8318726819723245E-04   3.9172851366419970E-04
         3         52   0.0000000000000000E+00   4.7871830414905770E-03   4.3679937959096459E-04   7.6930059984854887E-04
         3         53   0.0000000000000000E+00   2.7717003731169091E-02   1.3984487818333587E-03   1.8689348867197994E-03
         3         54   0.0000000000000000E+00   3.8713090276647842E-02   5.0921487819761161E-03   5.7323850009356999E-03
         3         55   0.0000000000000000E+00   5.3217341266035910E-02   5.3188369829662374E-03   6.0375778829502022E-03
         3         56   0.0000000000000000E+00   4.3249346576222161E-02   4.7836336050652347E-03   6.5276752372801982E-03
         3         57   0.0000000000000000E+00   7.1369375298262084E-03   5.2705666061188489E-04   7.7508311450762569E-04
         3         58   0.0000000000000000E+00   9.2388487700062298E-03   9.5245020660115901E-04   1.2292927578423745E-03
         3         59   0.0000000000000000E+00   8.6061710662447399E-03   8.8437521496802631E-04   1.2440683913262449E-03
         3         60   0.0000000000000000E+00   1.8772081983140291E-02   1.0294024184896874E-03   1.4667150284622984E-03
         3         61   0.0000000000000000E+00   1.5135534457707522E-02   1.7799430660490091E-03   2.1391281100928564E-03
         3         62   0.0000000000000000E+00   2.5730517063382845E-02   2.7597606451675184E-03   3.3764049551593691E-03
         3         63   0.0000000000000000E+00   2.3851411709667550E-02   2.4148263243632807E-03   3.2426801350853300E-03
         3         64   0.0000000000000000E+00   1.6504331880656326E-02   1.4204438585765176E-03   1.7395768925039003E-03
