################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2610526959458270E+00 a        38     0     2     1    18
 -3.4497436289577457E+00 a        39     0     2     1    19
 -1.0869168237206464E+00 a        40     0     2     1    20
  1.4429633718909922E+00 a        41     0     3     1     1
  1.7989423575843435E+00 a        42     0     3     1     2
  3.4938969919853979E-01 a        43     0     3     1     3
 -1.5678107643912609E+00 a        44     0     3     1     4
 -2.9236833511425218E+00 a        45     0     3     1     5
  3.7009992463469978E+00 a        46     0     3     1     6
 -3.6324353141114951E-01 a        47     0     3     1     7
 -1.6008673332475649E+00 a        48     0     3     1     8
  2.6604008682071095E-01 a        49     0     3     1     9
 -1.4745646776967629E+00 a        50     0     3     1    10
  2.4326359186864844E-03 a        51     0     3     1    11
 -2.6100492765917727E+00 a        52     0     3     1    12
 -2.2755307303572163E+00 a        53     0     3     1    13
 -7.1274188130731786E-01 a        54     0     3     1    14
 -3.0770666315770474E+00 a        55     0     3     1    15
  6.6019904699913390E-01 a        56     0     3     1    16
  1.4428140066160022E+00 a        57     0     3     1    17
 -6.6908800922889788E-01 a        58     0     3     1    18
  8.6391487715949911E-01 a        59     0     3     1    19
 -7.5724506186747853E-01 a        60     0     3     1    20
  1.5407902803800155E+00 a        61     0     4     1     1
 -2.2407922650168128E+00 a        62     0     4     1     2
 -2.1828681736375732E+00 a        63     0     4     1     3
 -1.2989274768299428E+00 a        64     0     4     1     4
  2.4875134862970367E+00 a        65     0     4     1     5
  9.2579806258587138E-01 a        66     0     4     1     6
 -2.2953896116615531E+00 a        67     0     4     1     7
 -6.3697076268432795E-01 a        68     0     4     1     8
 -2.0013695076870159E+00 a        69     0     4     1     9
  1.6752522188338743E+00 a        70     0     4     1    10
  2.1095238715891837E-01 a        71     0     4     1    11
  6.9403455068076481E-01 a        72     0     4     1    12
  6.5070691887997201E-01 a        73     0     4     1    13
 -1.8321601209224987E+00 a        74     0     4     1    14
  3.2910063856500021E-01 a        75     0     4     1    15
  2.7516326140463254E-01 a        76     0     4     1    16
  4.8732519531723661E-01 a        77     0     4     1    17
  7.4699763027157584E-01 a        78     0     4     1    18
  5.2283617815550070E+00 a        79     0     4     1    19
  1.9119515605292978E+00 a        80     0     4     1    20
 -8.8705837758097295E-01 a        81     0     5     1     1
 -1.1257299786887218E+00 a        82     0     5     1     2
 -3.8276561060030048E+00 a        83     0     5     1     3
 -1.9984455002073878E-01 a        84     0     5     1     4
  2.1390566936166362E+00 a        85     0     5     1     5
 -5.6231151125392964E+00 a        86     0     5     1     6
  5.5515447444832555E-01 a        87     0     5     1     7
  5.0962724958315941E-01 a        88     0     5     1     8
 -1.4054935076709949E+00 a        89     0     5     1     9
  7.6381168050677928E-01 a        90     0     5     1    10
  5.9832323562093281E-01 a        91     0     5     1    11
  1.0221111392260822E+00 a        92     0     5     1    12
 -4.4121441840913816E-01 a        93     0     5     1    13
 -3.8248102815156676E-01 a        94     0     5     1    14
  1.6884943570738680E+00 a        95     0     5     1    15
  4.5094553943358977E-02 a        96     0     5     1    16
 -2.6812741069884050E+00 a        97     0     5     1    17
 -2.4502555286206151E+00 a        98     0     5     1    18
 -4.7163018456631143E+00 a        99     0     5     1    19
 -6.1234632842226000E-01 a       100     0     5     1    20
 -2.0407336446944622E+00 a       101     0     6     1     1
  2.7949366647698831E-01 a       102     0     6     1     2
  2.5153344926836119E-01 a       103     0     6     1     3
  1.9112324448977203E+00 a       104     0     6     1     4
 -2.2304896080835226E+00 a       105     0     6     1     5
 -1.5682780371080276E+00 a       106     0     6     1     6
  2.0345970975109897E+00 a       107     0     6     1     7
  3.8122655139492928E-01 a       108     0     6     1     8
  2.7132056262683961E+00 a       109     0     6     1     9
  8.0461407896049209E-01 a       110     0     6     1    10
 -1.7436856910173371E+00 a       111     0     6     1    11
  5.5611697007333416E-01 a       112     0     6     1    12
  3.1661044551026190E+00 a       113     0     6     1    13
  9.9758631107691775E-01 a       114     0     6     1    14
 -1.6585154277646188E+00 a       115     0     6     1    15
 -2.3576745923372355E+00 a       116     0     6     1    16
  1.4633038803080773E+00 a       117     0     6     1    17
  8.9766161551214951E-01 a       118     0     6     1    18
 -3.3191890916797924E+00 a       119     0     6     1    19
 -4.6912402615522941E-01 a       120     0     6     1    20
  7.5769633056019636E-02 a       121     0     7     1     1
  2.0797997837979429E+00 a       122     0     7     1     2
  4.4770726683170103E+00 a       123     0     7     1     3
  1.6452698535633012E+00 a       124     0     7     1     4
  1.8316746273700362E+00 a       125     0     7     1     5
  5.3953981203450585E+00 a       126     0     7     1     6
  1.8718092375826209E-01 a       127     0     7     1     7
 -3.3691255317975921E-01 a       128     0     7     1     8
  1.5311384856611654E+00 a       129     0     7     1     9
  5.9107760833092104E-01 a       130     0     7     1    10
  1.5653480195154701E-01 a       131     0     7     1    11
 -1.2473196740528039E+00 a       132     0     7     1    12
  1.5107352649191137E+00 a       133     0     7     1    13
  2.2743060585474923E+00 a       134     0     7     1    14
  2.8215035623068568E-01 a       135     0     7     1    15
  3.6656969734899536E-01 a       136     0     7     1    16
  2.2087135502245734E+00 a       137     0     7     1    17
 -1.7440234364456078E+00 a       138     0     7     1    18
  5.3019247703935486E+00 a       139     0     7     1    19
  1.8863877335315087E+00 a       140     0     7     1    20
  5.3213245608480897E-01 a       141     0     8     1     1
 -4.2595168572673830E-01 a       142     0     8     1     2
 -7.9465877359016238E-02 a       143     0     8     1     3
 -2.4563623591044808E+00 a       144     0     8     1     4
 -2.7063295286548845E+00 a       145     0     8     1     5
  4.7305499164219871E+00 a       146     0     8     1     6
 -1.4127453031876209E+00 a       147     0     8     1     7
 -1.4475279430281713E+00 a       148     0     8     1     8
  2.0604206193993644E+00 a       149     0     8     1     9
  1.3347993856213405E+00 a       150     0     8     1    10
  1.2008091689629812E+00 a       151     0     8     1    11
  8.2131887102004553E-01 a       152     0     8     1    12
 -2.6575794579649048E+00 a       153     0     8     1    13
 -5.9305852080326460E-01 a       154     0     8     1    14
  1.3691047593946231E+00 a       155     0     8     1    15
  2.2993536044215666E+00 a       156     0     8     1    16
 -1.0224784351024852E+00 a       157     0     8     1    17
  1.0299504661869725E+00 a       158     0     8     1    18
  4.3871451521307687E+00 a       159     0     8     1    19
  2.4518022629412442E-01 a       160     0     8     1    20
 -1.4304937847050556E+00 a       161     0     9     1     1
 -1.2415637388251086E+00 a       162     0     9     1     2
 -2.0615278456484472E+00 a       163     0     9     1     3
 -2.9468639591803001E+00 a       164     0     9     1     4
  1.2066798875475618E-01 a       165     0     9     1     5
 -1.8807034856026599E+00 a       166     0     9     1     6
  5.5123299841150564E-01 a       167     0     9     1     7
 -1.4217989971231664E+00 a       168     0     9     1     8
 -2.6388286961316312E+00 a       169     0     9     1     9
 -1.3548592640137784E+00 a       170     0     9     1    10
  4.8890214667570750E-02 a       171     0     9     1    11
  8.0361826870313036E-01 a       172     0     9     1    12
 -1.2182212134030932E+00 a       173     0     9     1    13
 -9.7934481789933547E-01 a       174     0     9     1    14
 -1.7899547305591545E+00 a       175     0     9     1    15
  4.5660551476468453E-01 a       176     0     9     1    16
 -1.1278747761620078E+00 a       177     0     9     1    17
  1.0113805240377722E+00 a       178     0     9     1    18
 -2.3786657394020398E+00 a       179     0     9     1    19
 -6.4531263780159676E-01 a       180     0     9     1    20
  1.3329833842867214E+00 a       181     0    10     1     1
  1.3835272471988136E+00 a       182     0    10     1     2
  1.8253045942511517E-01 a       183     0    10     1     3
  4.9122506925358100E-01 a       184     0    10     1     4
  1.5756745690133700E+00 a       185     0    10     1     5
 -8.5854707070548020E-01 a       186     0    10     1     6
 -1.2619973062770977E+00 a       187     0    10     1     7
  5.4822519400551620E-02 a       188     0    10     1     8
 -1.9149492985111753E+00 a       189     0    10     1     9
 -2.7680527046111414E+00 a       190     0    10     1    10
  6.8621527369658097E-01 a       191     0    10     1    11
  2.9319009139838781E-01 a       192     0    10     1    12
  3.0563674922027861E-01 a       193     0    10     1    13
 -5.5939057870772613E-01 a       194     0    10     1    14
  3.0528955205218111E-01 a       195     0    10     1    15
 -1.4016585151964994E-02 a       196     0    10     1    16
 -7.9771238842286629E-01 a       197     0    10     1    17
 -1.7794561522122838E-02 a       198     0    10     1    18
 -1.9808987927699131E+00 a       199     0    10     1    19
 -9.9882565931773237E-01 a       200     0    10     1    20
  4.8705125113064712E-01 a       201     0    11     1     1
 -1.8366298659699729E-01 a       202     0    11     1     2
  1.2828823663095235E+00 a       203     0    11     1     3
  6.8310929945047294E-01 a       204     0    11     1     4
 -2.7818782634100052E+00 a       205     0    11     1     5
  1.5956959338326449E+00 a       206     0    11     1     6
  9.6038274853284880E-02 a       207     0    11     1     7
 -9.1508399024560827E-01 a       208     0    11     1     8
  8.0430011108858324E-01 a       209     0    11     1     9
  1.9150709966682963E-01 a       210     0    11     1    10
 -7.1045102022783702E-01 a       211     0    11     1    11
 -6.1969165836366602E-01 a       212     0    11     1    12
  2.9477578088838192E+00 a       213     0    11     1    13
  2.3913800982573125E-01 a       214     0    11     1    14
  2.0676518131226800E+00 a       215     0    11     1    15
 -1.9878351942899863E+00 a       216     0    11     1    16
  5.8810737324740070E-01 a       217     0    11     1    17
  2.4856081121311396E-01 a       218     0    11     1    18
  2.2788863560628010E+00 a       219     0    11     1    19
  6.0909427538773886E-01 a       220     0    11     1    20
 -6.2280009535119762E-01 a       221     0    12     1     1
 -8.0315948848859142E-01 a       222     0    12     1     2
  4.1709204541601635E-01 a       223     0    12     1     3
 -1.1431521504721710E-01 a       224     0    12     1     4
 -1.8151083140109758E+00 a       225     0    12     1     5
 -2.8967535643710107E-01 a       226     0    12     1     6
  1.5930642981513210E+00 a       227     0    12     1     7
 -6.7102944376158588E-02 a       228     0    12     1     8
  8.7048129008281405E-01 a       229     0    12     1     9
  1.7313655520480111E+00 a       230     0    12     1    10
 -1.1825262269125765E+00 a       231     0    12     1    11
 -1.0256768937128287E+00 a       232     0    12     1    12
  9.7002402057656090E-02 a       233     0    12     1    13
  5.2337074526483918E-01 a       234     0    12     1    14
  5.4439380327088027E-01 a       235     0    12     1    15
 -1.1300373277597447E-01 a       236     0    12     1    16
 -1.7725290554578313E-01 a       237     0    12     1    17
 -2.5792360684485932E-01 a       238     0    12     1    18
  1.6882321643255391E+00 a       239     0    12     1    19
  1.4532755040541341E+00 a       240     0    12     1    20
 -4.9029648847180340E-01 a       241     0    13     1     1
  5.5450911903327704E-01 a       242     0    13     1     2
 -8.4079282315435766E-01 a       243     0    13     1     3
  2.1097808245147501E-01 a       244     0    13     1     4
  3.4532202938908139E+00 a       245     0    13     1     5
 -8.3259741295033141E-01 a       246     0    13     1     6
  3.1382336139109113E-01 a       247     0    13     1     7
  6.9879079701129387E-01 a       248     0    13     1     8
 -9.4497055193498414E-01 a       249     0    13     1     9
 -3.2671159456787069E-01 a       250     0    13     1    10
  3.4319739863407001E-01 a       251     0    13     1    11
 -1.0962724782033684E+00 a       252     0    13     1    12
 -2.2206430843385019E+00 a       253     0    13     1    13
  3.1950215644215291E-01 a       254     0    13     1    14
 -1.4751641351456497E+00 a       255     0    13     1    15
  1.0582608145615706E+00 a       256     0    13     1    16
  5.4968142225860092E-02 a       257     0    13     1    17
 -6.4634448660887445E-01 a       258     0    13     1    18
 -1.1264517372578475E+00 a       259     0    13     1    19
 -1.6433526006720298E-01 a       260     0    13     1    20
  2.5647824745556269E-01 a       261     0    14     1     1
  2.8531811066631807E-01 a       262     0    14     1     2
 -1.8119514028560893E-02 a       263     0    14     1     3
  2.8758494712519239E-01 a       264     0    14     1     4
  6.3337784171670752E-01 a       265     0    14     1     5
  1.0120134712597839E-02 a       266     0    14     1     6
 -6.1401081230459498E-01 a       267     0    14     1     7
  2.0390790367486164E-01 a       268     0    14     1     8
 -5.0115502618398255E-01 a       269     0    14     1     9
 -5.5958539438541488E-01 a       270     0    14     1    10
  2.9426722960677644E-02 a       271     0    14     1    11
  4.1401351906329747E-01 a       272     0    14     1    12
  2.0189490485117822E-02 a       273     0    14     1    13
 -9.8676295228048563E-02 a       274     0    14     1    14
 -2.9664702496325190E-01 a       275     0    14     1    15
  1.9732874774545999E-03 a       276     0    14     1    16
 -2.2730224720265219E-02 a       277     0    14     1    17
 -1.0830379438133687E-01 a       278     0    14     1    18
 -6.8512610169233479E-01 a       279     0    14     1    19
 -4.1012924443423987E-01 a       280     0    14     1    20
 -1.5830617727408502E-01 a       281     0    15     1     1
 -1.1611427647589403E-01 a       282     0    15     1     2
 -1.8995437018281305E-01 a       283     0    15     1     3
  6.8345828481632953E-02 a       284     0    15     1     4
 -1.0459129118640618E+00 a       285     0    15     1     5
 -1.5966460338606381E-01 a       286     0    15     1     6
 -2.0501323908604860E-01 a       287     0    15     1     7
 -4.0039174815633176E-02 a       288     0    15     1     8
 -3.7918982650076072E-01 a       289     0    15     1     9
 -1.0021449746705612E-01 a       290     0    15     1    10
 -1.4072177475237754E-01 a       291     0    15     1    11
  3.2425660993982292E-01 a       292     0    15     1    12
  4.6682702419609051E-01 a       293     0    15     1    13
 -4.9929662129526664E-01 a       294     0    15     1    14
  4.1786814796464394E-01 a       295     0    15     1    15
 -6.0164443182540328E-01 a       296     0    15     1    16
  1.3058159133784342E-01 a       297     0    15     1    17
  4.5728611928983881E-01 a       298     0    15     1    18
 -6.5002987379857635E-01 a       299     0    15     1    19
 -9.1493742390026431E-02 a       300     0    15     1    20
  4.0841221744243032E-02 a       301     0    16     1     1
 -3.6400282695003144E-02 a       302     0    16     1     2
  1.4810261029610189E-01 a       303     0    16     1     3
 -6.9485469109946407E-02 a       304     0    16     1     4
 -4.9848509697218063E-01 a       305     0    16     1     5
 -9.9754777014366247E-02 a       306     0    16     1     6
  2.8497211435467928E-01 a       307     0    16     1     7
 -1.9706718217926472E-01 a       308     0    16     1     8
 -2.9216029398520024E-03 a       309     0    16     1     9
  2.0918022716622772E-01 a       310     0    16     1    10
 -1.7793521088163286E-01 a       311     0    16     1    11
 -3.2333252311727606E-01 a       312     0    16     1    12
  4.8110930321801047E-02 a       313     0    16     1    13
  2.4413756023330738E-01 a       314     0    16     1    14
  1.4125277628658317E-01 a       315     0    16     1    15
 -1.3031152024677740E-02 a       316     0    16     1    16
 -2.8699151811377943E-01 a       317     0    16     1    17
 -6.2683451659126851E-02 a       318     0    16     1    18
  2.3490012458043033E-01 a       319     0    16     1    19
  3.1358375504560715E-01 a       320     0    16     1    20
 -3.4417055580701855E-01 a       321     0    17     1     1
  2.9201514047454077E-02 a       322     0    17     1     2
 -4.9813385297793655E-01 a       323     0    17     1     3
 -2.9315778417045874E-01 a       324     0    17     1     4
  1.3608358893680992E+00 a       325     0    17     1     5
 -9.8319146186930351E-01 a       326     0    17     1     6
  1.7835391488743918E-01 a       327     0    17     1     7
 -2.5425492024605484E-01 a       328     0    17     1     8
  1.1923659500305286E-02 a       329     0    17     1     9
 -1.5439134986195088E-01 a       330     0    17     1    10
  7.6072583756422851E-01 a       331     0    17     1    11
 -9.6130421649470021E-01 a       332     0    17     1    12
 -9.6617043279074155E-01 a       333     0    17     1    13
  3.9449394830961931E-01 a       334     0    17     1    14
 -5.8951277726012385E-01 a       335     0    17     1    15
  8.5546745129367344E-02 a       336     0    17     1    16
  2.9292587305534290E-01 a       337     0    17     1    17
 -8.2077310976297990E-01 a       338     0    17     1    18
 -2.0652860455460681E-01 a       339     0    17     1    19
 -4.3130449132192650E-01 a       340     0    17     1    20
 -5.5122886758445289E-01 a       341     0    18     1     1
 -2.4001346630422460E-01 a       342     0    18     1     2
  1.3929476565410055E+00 a       343     0    18     1     3
  6.8233122241867794E-01 a       344     0    18     1     4
 -5.2237992543347556E-01 a       345     0    18     1     5
  6.0735150484002043E-01 a       346     0    18     1     6
 -5.6546656681902263E-01 a       347     0    18     1     7
 -5.1915858867503961E-01 a       348     0    18     1     8
 -3.4872900145921676E-02 a       349     0    18     1     9
 -1.7693901140942317E-01 a       350     0    18     1    10
  7.5460950624172041E-01 a       351     0    18     1    11
  8.0711235429958439E-01 a       352     0    18     1    12
  3.5009308799249689E-01 a       353     0    18     1    13
 -3.3740088729674611E-01 a       354     0    18     1    14
 -2.2636091420815366E-02 a       355     0    18     1    15
 -5.3463281340850910E-01 a       356     0    18     1    16
  2.9413101300826866E-01 a       357     0    18     1    17
  1.0214438650282918E+00 a       358     0    18     1    18
 -2.2553049829599086E-02 a       359     0    18     1    19
 -4.0337565745218096E-01 a       360     0    18     1    20
 -6.7599392930281565E-01 a       361     0    19     1     1
 -1.1001353061943255E+00 a       362     0    19     1     2
  4.8389133013111219E-01 a       363     0    19     1     3
 -4.5914083991624610E-01 a       364     0    19     1     4
  2.8712185494239012E-01 a       365     0    19     1     5
  1.0911437253784124E+00 a       366     0    19     1     6
  8.9013137759728411E-01 a       367     0    19     1     7
  5.8509427926350033E-01 a       368     0    19     1     8
 -2.0537516865692043E-01 a       369     0    19     1     9
  1.0613047556035415E+00 a       370     0    19     1    10
  3.1572979394043854E-01 a       371     0    19     1    11
 -7.6021774529612696E-01 a       372     0    19     1    12
 -8.0223585040379097E-01 a       373     0    19     1    13
  1.8882183084644832E+00 a       374     0    19     1    14
 -2.5512895783040063E-01 a       375     0    19     1    15
  1.5434821389661526E+00 a       376     0    19     1    16
  4.1572236671364321E-01 a       377     0    19     1    17
  2.8850405075279206E-01 a       378     0    19     1    18
  8.4957527051490778E-01 a       379     0    19     1    19
 -4.1984059713114769E-01 a       380     0    19     1    20
  1.0864473862113089E-01 a       381     0    20     1     1
  5.2682516547233260E-01 a       382     0    20     1     2
 -7.3630978077784703E-01 a       383     0    20     1     3
  3.0201939255563681E-01 a       384     0    20     1     4
  5.1662808537268723E-01 a       385     0    20     1     5
 -1.8693939222410236E-01 a       386     0    20     1     6
 -4.4604082629096251E-02 a       387     0    20     1     7
  3.2648705218637004E-02 a       388     0    20     1     8
  2.3226184292454324E-01 a       389     0    20     1     9
 -3.1370202416990306E-01 a       390     0    20     1    10
  1.3373501570036322E-01 a       391     0    20     1    11
 -1.2968256266451131E-01 a       392     0    20     1    12
  2.7648171175862910E-02 a       393     0    20     1    13
 -3.8172288505885799E-01 a       394     0    20     1    14
 -3.0665050893655432E-01 a       395     0    20     1    15
 -4.6957976338865720E-01 a       396     0    20     1    16
 -4.7181209198326649E-02 a       397     0    20     1    17
 -3.5421534272713558E-02 a       398     0    20     1    18
 -3.0700421582000326E-01 a       399     0    20     1    19
  4.0341698760920186E-01 a       400     0    20     1    20
  5.3722461369727537E-01 a       401     0    21     1     1
 -2.5913748838988382E-01 a       402     0    21     1     2
  7.1622617963790502E-01 a       403     0    21     1     3
  7.0345142388375903E-01 a       404     0    21     1     4
 -1.1849842206272554E+00 a       405     0    21     1     5
  1.0593013015833999E+00 a       406     0    21     1     6
 -3.8717020916546663E-01 a       407     0    21     1     7
  4.5569394196762564E-01 a       408     0    21     1     8
 -3.0728642944044643E-01 a       409     0    21     1     9
 -7.5462821562061022E-02 a       410     0    21     1    10
 -7.0594742557129730E-01 a       411     0    21     1    11
  1.0452866150389915E+00 a       412     0    21     1    12
  1.2974001710749590E+00 a       413     0    21     1    13
  6.2035995286346068E-02 a       414     0    21     1    14
  5.1458326350809747E-01 a       415     0    21     1    15
 -7.7785432546463543E-02 a       416     0    21     1    16
 -4.1613343330698038E-01 a       417     0    21     1    17
  8.2205618802953218E-01 a       418     0    21     1    18
  5.3286428208086205E-02 a       419     0    21     1    19
  1.8655565890324038E-01 a       420     0    21     1    20
 -5.4867734076094554E-01 a       421     0    22     1     1
 -7.8361904683379821E-02 a       422     0    22     1     2
 -3.2625839665125494E-01 a       423     0    22     1     3
 -1.0702914499064504E+00 a       424     0    22     1     4
 -3.5007219664148231E-01 a       425     0    22     1     5
 -8.3451992640049166E-01 a       426     0    22     1     6
  3.6435418856537460E-01 a       427     0    22     1     7
 -5.4572861798219952E-01 a       428     0    22     1     8
  6.7862502451101170E-01 a       429     0    22     1     9
 -2.6591744204146193E-02 a       430     0    22     1    10
  6.8537859792065858E-01 a       431     0    22     1    11
  1.3909396272446728E-01 a       432     0    22     1    12
  3.1235162816690920E-01 a       433     0    22     1    13
 -3.4738511542367512E-01 a       434     0    22     1    14
  1.0244173132656866E-01 a       435     0    22     1    15
  1.0721462115584772E-01 a       436     0    22     1    16
  2.2283873888715544E-01 a       437     0    22     1    17
  6.6836873823590270E-01 a       438     0    22     1    18
  3.4052281621961222E-01 a       439     0    22     1    19
  7.7360610846509481E-01 a       440     0    22     1    20
 -2.6905351258313298E-01 a       441     0    23     1     1
 -5.4502971574382342E-01 a       442     0    23     1     2
 -2.1358631915112229E+00 a       443     0    23     1     3
  1.5496240143034925E+00 a       444     0    23     1     4
 -4.6704455360567543E-01 a       445     0    23     1     5
  8.5218633951121114E-01 a       446     0    23     1     6
 -6.6856913898514370E-01 a       447     0    23     1     7
  3.0842297938668692E+00 a       448     0    23     1     8
  9.3074110618829631E-01 a       449     0    23     1     9
  2.0265089917810825E-01 a       450     0    23     1    10
 -3.6737318108437583E-01 a       451     0    23     1    11
 -3.3832919319125432E-01 a       452     0    23     1    12
 -1.4202409610053730E+00 a       453     0    23     1    13
 -8.4592792052764043E-01 a       454     0    23     1    14
  5.6414653155695560E-01 a       455     0    23     1    15
 -5.8203413707501372E-01 a       456     0    23     1    16
  2.7933729148725067E-01 a       457     0    23     1    17
  2.1077696874003147E+00 a       458     0    23     1    18
 -1.5783734512321970E+00 a       459     0    23     1    19
 -1.0552070782451015E+00 a       460     0    23     1    20
  8.8555703897255655E-01 a       461     0    24     1     1
 -5.6345414339616362E-01 a       462     0    24     1     2
  6.9944589108624700E-01 a       463     0    24     1     3
  5.8485322462006684E-01 a       464     0    24     1     4
  2.0188578477011254E+00 a       465     0    24     1     5
 -7.2554378471387493E-01 a       466     0    24     1     6
  9.6516325687126359E-01 a       467     0    24     1     7
  1.0399116299515503E+00 a       468     0    24     1     8
 -4.8771920076247854E-01 a       469     0    24     1     9
 -7.0764195232801266E-02 a       470     0    24     1    10
 -1.0379065937946080E-01 a       471     0    24     1    11
  2.6805490777805370E-02 a       472     0    24     1    12
  6.0621363556962093E-01 a       473     0    24     1    13
  1.9097380535811523E-01 a       474     0    24     1    14
  3.9486421258505336E-02 a       475     0    24     1    15
  3.1915540253723079E-01 a       476     0    24     1    16
 -7.7123067967841533E-02 a       477     0    24     1    17
 -2.5239480952089755E-01 a       478     0    24     1    18
  3.1868477930004252E-01 a       479     0    24     1    19
 -1.1866278290199979E-01 a       480     0    24     1    20
 -2.2091019043253865E-01 a       481     0    25     1     1
  1.5405715337350290E-01 a       482     0    25     1     2
 -5.1943735456213991E-01 a       483     0    25     1     3
  6.6837071826720593E-02 a       484     0    25     1     4
 -7.9481193431445318E-01 a       485     0    25     1     5
 -1.0475132796089665E-01 a       486     0    25     1     6
  1.0662481595868191E-01 a       487     0    25     1     7
 -2.7469370125677040E-01 a       488     0    25     1     8
  3.3003722570538935E-01 a       489     0    25     1     9
  4.6923496511596205E-02 a       490     0    25     1    10
  3.8523612760103750E-02 a       491     0    25     1    11
 -3.1689731744805916E-01 a       492     0    25     1    12
  5.8489654522936041E-01 a       493     0    25     1    13
  4.2440293951354024E-01 a       494     0    25     1    14
  1.0304884563796037E-01 a       495     0    25     1    15
  4.1878386783329266E-02 a       496     0    25     1    16
 -6.7426576602927202E-01 a       497     0    25     1    17
 -1.2735279409555926E+00 a       498     0    25     1    18
 -1.5160163884790856E-01 a       499     0    25     1    19
  5.7175109792549506E-01 a       500     0    25     1    20
  5.0176887697905903E-01 a       501     0    26     1     1
 -4.1616163725015826E-01 a       502     0    26     1     2
  8.7793059661234563E-01 a       503     0    26     1     3
 -3.1381788197957478E-01 a       504     0    26     1     4
 -2.2432014909298554E+00 a       505     0    26     1     5
  9.8705227577095644E-01 a       506     0    26     1     6
 -2.7911092646063274E-01 a       507     0    26     1     7
 -1.9551616041239439E+00 a       508     0    26     1     8
 -3.2803344207172691E-01 a       509     0    26     1     9
  2.4285621371410399E-01 a       510     0    26     1    10
 -4.7090779763151858E-01 a       511     0    26     1    11
  8.4054244246030707E-01 a       512     0    26     1    12
  1.8367988573442757E+00 a       513     0    26     1    13
  1.1815455283711858E-01 a       514     0    26     1    14
 -5.0232413387894870E-01 a       515     0    26     1    15
 -7.0865675825644492E-01 a       516     0    26     1    16
 -3.8774550697296427E-02 a       517     0    26     1    17
  6.0579729604854293E-01 a       518     0    26     1    18
  1.2039742641192792E+00 a       519     0    26     1    19
 -1.1531621862619601E+00 a       520     0    26     1    20
  5.4234332576215782E-01 a       521     0    27     1     1
  9.7505464375144779E-01 a       522     0    27     1     2
 -1.0389305335032473E+00 a       523     0    27     1     3
  5.2118919124445973E-01 a       524     0    27     1     4
  1.3491496776607963E+00 a       525     0    27     1     5
 -2.0268703904097478E+00 a       526     0    27     1     6
 -1.1381778866745784E+00 a       527     0    27     1     7
  1.4881946610820025E+00 a       528     0    27     1     8
 -1.2524330968949096E+00 a       529     0    27     1     9
 -1.3144870543115739E+00 a       530     0    27     1    10
