################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5655661653031292E+01 a       512     0    32     1    16
 -4.9531807021266498E+00 a       513     0    33     1     1
 -4.1849961369113347E+00 a       514     0    33     1     2
 -2.4254450110538553E+01 a       515     0    33     1     3
 -1.7448245039272678E+01 a       516     0    33     1     4
 -6.4671946980012009E+00 a       517     0    33     1     5
  4.3653785216886334E+00 a       518     0    33     1     6
  1.2780558975027896E+01 a       519     0    33     1     7
  2.1834122802548812E+00 a       520     0    33     1     8
  9.3848060837649194E-01 a       521     0    33     1     9
 -1.5690285550231762E+01 a       522     0    33     1    10
 -4.7769615023096366E+00 a       523     0    33     1    11
 -1.3693589980041519E+01 a       524     0    33     1    12
  7.8889022950579903E+00 a       525     0    33     1    13
 -8.0911544279139420E+00 a       526     0    33     1    14
  6.0565040759182507E+00 a       527     0    33     1    15
  1.3388564794764505E+01 a       528     0    33     1    16
 -8.0692591602169483E-01 a       529     0    34     1     1
 -1.0147405674616172E+00 a       530     0    34     1     2
 -6.3251443846796720E-02 a       531     0    34     1     3
 -8.0318248513835466E-01 a       532     0    34     1     4
  4.3872074276598505E-01 a       533     0    34     1     5
  1.6014026983799958E+00 a       534     0    34     1     6
 -3.8120429486069130E-01 a       535     0    34     1     7
  5.2685968573762043E-01 a       536     0    34     1     8
 -5.1239432607745339E-01 a       537     0    34     1     9
  6.5586166461593343E-01 a       538     0    34     1    10
 -1.4742080053476803E+00 a       539     0    34     1    11
  1.2454530764688301E+00 a       540     0    34     1    12
 -1.4393209899025323E+00 a       541     0    34     1    13
 -7.6166186412311332E-01 a       542     0    34     1    14
 -8.4975055890069973E-01 a       543     0    34     1    15
  9.2800063451191839E-01 a       544     0    34     1    16
  1.1066438505190923E+00 a       545     0    35     1     1
 -1.1860420736911688E+00 a       546     0    35     1     2
  1.5783182141973004E-01 a       547     0    35     1     3
 -1.1990608524436743E+00 a       548     0    35     1     4
 -3.6563730746710388E-01 a       549     0    35     1     5
 -5.3819244145532075E-01 a       550     0    35     1     6
 -8.9294419595022245E-01 a       551     0    35     1     7
  1.5879835878404096E+00 a       552     0    35     1     8
  8.8267863590136253E-01 a       553     0    35     1     9
 -1.5571274469933518E+00 a       554     0    35     1    10
 -3.3814297105834146E-01 a       555     0    35     1    11
  1.3217858534625013E+00 a       556     0    35     1    12
 -1.5859347897117113E-01 a       557     0    35     1    13
 -1.4921132554117920E+00 a       558     0    35     1    14
  7.0694935665432601E-01 a       559     0    35     1    15
 -2.3709335145092063E+00 a       560     0    35     1    16
  6.2211484393584326E-01 a       561     0    36     1     1
  2.3495463751659429E+00 a       562     0    36     1     2
 -8.9182025590385072E-01 a       563     0    36     1     3
 -7.3566516689787398E-01 a       564     0    36     1     4
  1.6987762160110180E+00 a       565     0    36     1     5
 -7.6720975579398132E-01 a       566     0    36     1     6
  2.2308682118831169E+00 a       567     0    36     1     7
 -2.0125644731460550E+00 a       568     0    36     1     8
 -4.4199933178846140E-01 a       569     0    36     1     9
 -2.6087978773290792E+00 a       570     0    36     1    10
  1.7217986534827887E+00 a       571     0    36     1    11
  1.5956972647454921E+00 a       572     0    36     1    12
  5.0159020640408407E+00 a       573     0    36     1    13
  2.4063037693450422E+00 a       574     0    36     1    14
 -7.7092656393086223E-01 a       575     0    36     1    15
 -2.4589201314036200E+00 a       576     0    36     1    16
 -5.7976084532049681E+00 a       577     0    37     1     1
 -2.2644346231881354E+00 a       578     0    37     1     2
 -7.9655738134201695E+00 a       579     0    37     1     3
  8.4267711235582627E+00 a       580     0    37     1     4
 -1.5176877919599663E+00 a       581     0    37     1     5
  1.1943636013075562E+01 a       582     0    37     1     6
  8.6834628819509234E+00 a       583     0    37     1     7
 -5.4628098692051301E+00 a       584     0    37     1     8
  1.0469613128587671E+00 a       585     0    37     1     9
  4.0782536292352631E+00 a       586     0    37     1    10
 -3.3681182658343931E+00 a       587     0    37     1    11
 -1.8179837925943755E+01 a       588     0    37     1    12
 -1.0093561190312139E+01 a       589     0    37     1    13
 -6.5257584499790582E+00 a       590     0    37     1    14
 -2.9683068601469023E+00 a       591     0    37     1    15
  3.1026888400416697E-01 a       592     0    37     1    16
  1.1319549950145451E+00 a       593     0    38     1     1
  2.4091345527366503E-01 a       594     0    38     1     2
 -3.1076296414647682E+00 a       595     0    38     1     3
  4.0219733707719634E+00 a       596     0    38     1     4
  2.7669235658269238E+00 a       597     0    38     1     5
  1.5199882681200563E+00 a       598     0    38     1     6
  2.9621045402149404E+00 a       599     0    38     1     7
 -3.9556487165679437E+00 a       600     0    38     1     8
 -2.7975561484998086E+00 a       601     0    38     1     9
 -7.2331370563636710E-01 a       602     0    38     1    10
  1.5134568925560141E+00 a       603     0    38     1    11
  9.2907006592884020E-02 a       604     0    38     1    12
  1.1304941466379061E+00 a       605     0    38     1    13
  1.3165681355105068E+00 a       606     0    38     1    14
  6.3277913914257466E-01 a       607     0    38     1    15
  1.4574764923981320E+00 a       608     0    38     1    16
  1.5722635333118908E+00 a       609     0    39     1     1
 -7.1472542694823360E-01 a       610     0    39     1     2
 -1.0133092404962412E+01 a       611     0    39     1     3
  3.8662352599573846E+00 a       612     0    39     1     4
 -2.2622803734496739E+00 a       613     0    39     1     5
  1.2017498003521597E+01 a       614     0    39     1     6
  2.5311700097024672E+00 a       615     0    39     1     7
 -2.7458199386860134E+00 a       616     0    39     1     8
 -3.3721075725553989E-01 a       617     0    39     1     9
  5.4559613750257052E-01 a       618     0    39     1    10
 -3.0502886784421319E+00 a       619     0    39     1    11
 -6.0025541363768564E+00 a       620     0    39     1    12
 -7.5803679877866808E+00 a       621     0    39     1    13
  1.0331215888609008E-01 a       622     0    39     1    14
 -1.0240796028782528E+00 a       623     0    39     1    15
  2.5847991012291153E+01 a       624     0    39     1    16
 -4.0861858507241833E-01 a       625     0    40     1     1
 -4.7142551062811942E+00 a       626     0    40     1     2
 -6.2488937594678893E+00 a       627     0    40     1     3
  4.6394660596346631E+00 a       628     0    40     1     4
  8.1992878397088802E+00 a       629     0    40     1     5
  6.5271205545174418E+00 a       630     0    40     1     6
  6.6007137571966048E+00 a       631     0    40     1     7
  2.7285311366703674E-01 a       632     0    40     1     8
 -2.1835875492458263E+00 a       633     0    40     1     9
 -4.9559028351622612E+00 a       634     0    40     1    10
 -6.0869688694975510E-01 a       635     0    40     1    11
  1.9744828496184621E+00 a       636     0    40     1    12
 -4.5229273202336167E+00 a       637     0    40     1    13
 -4.5879654244935635E+00 a       638     0    40     1    14
  3.5617859786921535E+00 a       639     0    40     1    15
 -7.6590470506776356E+00 a       640     0    40     1    16
  2.7018811879325213E+00 a       641     0    41     1     1
 -3.0408416593899066E+00 a       642     0    41     1     2
 -1.2599122781785310E-01 a       643     0    41     1     3
 -8.5211764029534265E-01 a       644     0    41     1     4
 -4.8535852505748367E-01 a       645     0    41     1     5
  1.4187690253710026E+00 a       646     0    41     1     6
  3.4931036312624725E-01 a       647     0    41     1     7
 -3.7984897933318979E-03 a       648     0    41     1     8
 -6.2198506138940768E-01 a       649     0    41     1     9
 -1.2272650777279994E+00 a       650     0    41     1    10
 -4.8875085056947520E-01 a       651     0    41     1    11
  9.6841137843109926E-01 a       652     0    41     1    12
  1.2134825314682596E+00 a       653     0    41     1    13
 -1.4920697352189536E+00 a       654     0    41     1    14
  6.6290797795391099E-01 a       655     0    41     1    15
  9.8000434829768779E-02 a       656     0    41     1    16
  4.3501817347049343E+00 a       657     0    42     1     1
 -1.0864754358691352E+01 a       658     0    42     1     2
 -8.7641252644280794E+00 a       659     0    42     1     3
 -4.8350528373677459E+00 a       660     0    42     1     4
  3.0832013899358279E+00 a       661     0    42     1     5
  1.7364765778575983E+01 a       662     0    42     1     6
  1.8889914651783819E+01 a       663     0    42     1     7
 -4.6085065664531397E+00 a       664     0    42     1     8
  1.8043047871506639E+00 a       665     0    42     1     9
 -3.3289352150218403E+00 a       666     0    42     1    10
  3.6521354858815194E+00 a       667     0    42     1    11
  2.3649150836920985E-01 a       668     0    42     1    12
  2.1120876918454385E+01 a       669     0    42     1    13
 -6.7568383119209594E+00 a       670     0    42     1    14
 -8.7315004146160646E+00 a       671     0    42     1    15
 -1.6543693971655536E+01 a       672     0    42     1    16
  1.3678011330797347E+01 a       673     0    43     1     1
  5.6361401392121993E+00 a       674     0    43     1     2
  6.6758197867890461E+00 a       675     0    43     1     3
 -2.1307786707449690E+01 a       676     0    43     1     4
 -2.1232779448468793E+00 a       677     0    43     1     5
 -6.9418011868668994E-01 a       678     0    43     1     6
 -1.9128093464239011E+01 a       679     0    43     1     7
  1.2069836569148753E+01 a       680     0    43     1     8
  3.9094114735848993E+00 a       681     0    43     1     9
  3.8421102490052115E+00 a       682     0    43     1    10
 -4.3686544712953177E+00 a       683     0    43     1    11
  3.0304796285120876E+01 a       684     0    43     1    12
  1.7453494368995667E+01 a       685     0    43     1    13
  1.0551705939341810E+01 a       686     0    43     1    14
 -5.5769827860596575E+00 a       687     0    43     1    15
  2.4801101349955461E+00 a       688     0    43     1    16
 -5.4584050329464322E+00 a       689     0    44     1     1
  2.2273200128430291E+00 a       690     0    44     1     2
  1.0966739627176990E+01 a       691     0    44     1     3
 -9.5111102045459361E+00 a       692     0    44     1     4
 -1.1645217946767714E+01 a       693     0    44     1     5
  7.2137581880832515E+00 a       694     0    44     1     6
 -1.0433567755844813E+01 a       695     0    44     1     7
  8.3180869088738785E+00 a       696     0    44     1     8
  6.0307767331039299E+00 a       697     0    44     1     9
  1.4158990292854471E+01 a       698     0    44     1    10
 -5.4973240750419929E+00 a       699     0    44     1    11
 -4.4334857442098592E+00 a       700     0    44     1    12
  7.9063467157358136E-01 a       701     0    44     1    13
 -4.1380429166054666E+00 a       702     0    44     1    14
 -4.4843822204288282E+00 a       703     0    44     1    15
  3.8821321880183310E+00 a       704     0    44     1    16
  4.4809590812720010E+00 a       705     0    45     1     1
 -2.9572903773822405E+00 a       706     0    45     1     2
  2.2087177861140809E+01 a       707     0    45     1     3
 -2.1419521354366029E+01 a       708     0    45     1     4
 -6.7394623633881796E+00 a       709     0    45     1     5
 -6.2768424110227583E+00 a       710     0    45     1     6
 -2.2738438142212476E+00 a       711     0    45     1     7
  1.8679319663249000E+01 a       712     0    45     1     8
  5.6087051078263688E+00 a       713     0    45     1     9
  7.0143890238081665E+00 a       714     0    45     1    10
 -1.1220549904997101E+01 a       715     0    45     1    11
  8.1242209682836837E+00 a       716     0    45     1    12
  4.7182333960927112E+00 a       717     0    45     1    13
 -5.4834780850427336E+00 a       718     0    45     1    14
  7.1680705587388582E-01 a       719     0    45     1    15
 -2.8049534058320400E+01 a       720     0    45     1    16
 -2.5047646582663332E+00 a       721     0    46     1     1
  7.0341468735025980E+00 a       722     0    46     1     2
  1.2964594277370498E+01 a       723     0    46     1     3
 -1.1164933454948915E+01 a       724     0    46     1     4
 -2.8034749272157161E+01 a       725     0    46     1     5
 -1.4388053976288818E+01 a       726     0    46     1     6
 -2.1342846134206333E+01 a       727     0    46     1     7
  1.3601994108710114E+00 a       728     0    46     1     8
  8.2278841150893989E+00 a       729     0    46     1     9
  1.2499278563511876E+01 a       730     0    46     1    10
  3.9150190559692915E+00 a       731     0    46     1    11
 -1.2002201635542749E+01 a       732     0    46     1    12
  5.4794170523718293E+00 a       733     0    46     1    13
  3.8864824241608464E+00 a       734     0    46     1    14
 -1.5873245219339877E+01 a       735     0    46     1    15
  2.4000460950653991E+01 a       736     0    46     1    16
 -7.3463842279157827E+00 a       737     0    47     1     1
  6.2708148101311325E+00 a       738     0    47     1     2
 -1.1185837640735252E+00 a       739     0    47     1     3
  1.9091331162179335E+00 a       740     0    47     1     4
 -1.4536184910784300E-01 a       741     0    47     1     5
  1.5461791640013369E+00 a       742     0    47     1     6
 -1.9069921084494956E+00 a       743     0    47     1     7
  6.8218150663566468E-01 a       744     0    47     1     8
  1.4633461838438999E+00 a       745     0    47     1     9
  1.3994255795039672E+00 a       746     0    47     1    10
  1.8050064012008866E+00 a       747     0    47     1    11
 -3.1152838706633093E+00 a       748     0    47     1    12
 -7.3299047194992726E+00 a       749     0    47     1    13
  1.5984055565134259E-01 a       750     0    47     1    14
 -7.2480587152130305E-01 a       751     0    47     1    15
  7.1002862121887258E+00 a       752     0    47     1    16
 -7.4850796136045750E+00 a       753     0    48     1     1
  7.0730516703698685E+00 a       754     0    48     1     2
  5.6762704971140492E+00 a       755     0    48     1     3
  7.2628294592980023E+00 a       756     0    48     1     4
 -1.1607790890637316E+01 a       757     0    48     1     5
 -7.5588800294159535E+00 a       758     0    48     1     6
 -2.7935276729721480E+01 a       759     0    48     1     7
 -1.1486943794056993E+01 a       760     0    48     1     8
 -1.0382307645341610E+01 a       761     0    48     1     9
  5.5050481894756054E+00 a       762     0    48     1    10
  1.9209947606196231E+01 a       763     0    48     1    11
 -5.0317243616806318E+00 a       764     0    48     1    12
  4.4654224327981158E+00 a       765     0    48     1    13
  9.8597719606352356E+00 a       766     0    48     1    14
 -9.9694559709940553E-02 a       767     0    48     1    15
  3.7843104349770345E+00 a       768     0    48     1    16
  1.1450492446680565E+00 a       769     0    49     1     1
  4.0503122289243204E-01 a       770     0    49     1     2
 -1.9765855566671059E-01 a       771     0    49     1     3
  1.2255755577160210E+00 a       772     0    49     1     4
  2.2311856435687898E+00 a       773     0    49     1     5
 -2.9846987081564280E+00 a       774     0    49     1     6
  3.8388167152446590E-01 a       775     0    49     1     7
  1.1500089697711759E-01 a       776     0    49     1     8
 -8.4629448083828684E-01 a       777     0    49     1     9
 -2.5691973458367290E+00 a       778     0    49     1    10
  1.4950725526717814E+00 a       779     0    49     1    11
  2.1819592718888248E+00 a       780     0    49     1    12
  1.3342949092586343E+00 a       781     0    49     1    13
  1.4452434692847886E+00 a       782     0    49     1    14
  1.3254497403029417E+00 a       783     0    49     1    15
 -1.6502734897735569E+00 a       784     0    49     1    16
  9.0844898676880981E-01 a       785     0    50     1     1
 -9.8847209343676273E-02 a       786     0    50     1     2
  2.0554156302610584E+00 a       787     0    50     1     3
 -1.1683676601401076E+00 a       788     0    50     1     4
  1.5924769150053153E-01 a       789     0    50     1     5
 -8.0701127186759503E-01 a       790     0    50     1     6
  5.8304320177220009E-03 a       791     0    50     1     7
  6.7543891222554842E-01 a       792     0    50     1     8
  2.0769434125094407E-02 a       793     0    50     1     9
  7.9093613932286277E-01 a       794     0    50     1    10
  4.9846611572609961E-01 a       795     0    50     1    11
  7.9899174222924685E-01 a       796     0    50     1    12
  1.1481929497951262E+00 a       797     0    50     1    13
 -5.9792741579726881E-02 a       798     0    50     1    14
  9.6000252792194540E-01 a       799     0    50     1    15
 -3.7494568449357595E+00 a       800     0    50     1    16
  1.1718883656989465E+00 a       801     0    51     1     1
  1.1656906263372326E+00 a       802     0    51     1     2
  4.1906267039522955E+00 a       803     0    51     1     3
  1.4441504261247000E+00 a       804     0    51     1     4
 -4.9877779848391333E-02 a       805     0    51     1     5
 -2.1259639221738493E+00 a       806     0    51     1     6
 -3.5059919897697380E+00 a       807     0    51     1     7
  5.6592996297262799E-01 a       808     0    51     1     8
 -4.8906332809615045E-02 a       809     0    51     1     9
  3.5108484436315925E+00 a       810     0    51     1    10
  1.4288862728701115E+00 a       811     0    51     1    11
 -9.0748370367708775E-01 a       812     0    51     1    12
 -1.0617714145108381E+00 a       813     0    51     1    13
  2.0399575998140427E+00 a       814     0    51     1    14
  2.5393506772224099E+00 a       815     0    51     1    15
 -6.7799849951539235E+00 a       816     0    51     1    16
 -1.2711653627575389E+01 a       817     0    52     1     1
 -1.8919999088305637E+00 a       818     0    52     1     2
 -2.6341232829860091E+00 a       819     0    52     1     3
  1.4057035400596440E+01 a       820     0    52     1     4
  2.9922676957723393E+00 a       821     0    52     1     5
  6.7561062985826386E+00 a       822     0    52     1     6
  1.3921125081104719E+01 a       823     0    52     1     7
 -1.0238079237480280E+01 a       824     0    52     1     8
 -4.1128275035189388E+00 a       825     0    52     1     9
  5.0338314502346249E+00 a       826     0    52     1    10
 -1.6691479639538498E+00 a       827     0    52     1    11
 -1.5420332846680155E+01 a       828     0    52     1    12
 -3.9052550406214168E+00 a       829     0    52     1    13
 -5.6133798179291379E+00 a       830     0    52     1    14
 -1.7310479010058570E+00 a       831     0    52     1    15
  2.1759706526085365E+00 a       832     0    52     1    16
  2.5289133377256450E+00 a       833     0    53     1     1
  5.1353377308039583E-01 a       834     0    53     1     2
 -7.1053032673150582E+00 a       835     0    53     1     3
  8.3297845492509968E+00 a       836     0    53     1     4
  7.5402708734272714E+00 a       837     0    53     1     5
 -9.1864590941543223E-01 a       838     0    53     1     6
  6.2057145667421070E+00 a       839     0    53     1     7
 -8.2584435899077224E+00 a       840     0    53     1     8
 -6.1015377218486222E+00 a       841     0    53     1     9
 -6.1046187986712717E+00 a       842     0    53     1    10
  2.4663031384619627E+00 a       843     0    53     1    11
  4.4173703342492177E+00 a       844     0    53     1    12
  4.1146117109672522E+00 a       845     0    53     1    13
  4.2263288502157019E+00 a       846     0    53     1    14
  1.0626559255734480E+00 a       847     0    53     1    15
  1.4275399488459131E+00 a       848     0    53     1    16
 -4.9942800416530817E+00 a       849     0    54     1     1
 -3.1413577601615139E-01 a       850     0    54     1     2
 -1.5871249933259959E+01 a       851     0    54     1     3
  1.3074369655606310E+01 a       852     0    54     1     4
  6.5527932169298388E+00 a       853     0    54     1     5
  7.7061030912987842E+00 a       854     0    54     1     6
 -4.0604054209090129E-01 a       855     0    54     1     7
 -1.3274024193296622E+01 a       856     0    54     1     8
 -5.5027484053963676E+00 a       857     0    54     1     9
 -4.5389560267757796E+00 a       858     0    54     1    10
  6.2293218303599414E+00 a       859     0    54     1    11
  1.7693989502314795E+00 a       860     0    54     1    12
  1.6955742824051314E+00 a       861     0    54     1    13
 -1.0373633555745787E+00 a       862     0    54     1    14
 -3.9569382896967844E+00 a       863     0    54     1    15
  1.4482312933368830E+01 a       864     0    54     1    16
 -5.2333125225384303E-02 a       865     0    55     1     1
  1.5539269572762746E+00 a       866     0    55     1     2
 -4.9848166499340518E+00 a       867     0    55     1     3
  1.0272004082518970E+01 a       868     0    55     1     4
  1.9848007726921750E+01 a       869     0    55     1     5
  1.1424400078994385E+01 a       870     0    55     1     6
  1.4298941779058580E+01 a       871     0    55     1     7
 -5.6045905758946875E+00 a       872     0    55     1     8
 -8.0514166502524738E+00 a       873     0    55     1     9
 -2.4542232835446978E+00 a       874     0    55     1    10
 -4.1887993054084962E+00 a       875     0    55     1    11
  7.8133578999197475E+00 a       876     0    55     1    12
 -2.0429820719743283E-01 a       877     0    55     1    13
  2.1230925398893068E+00 a       878     0    55     1    14
  9.6907223213163540E+00 a       879     0    55     1    15
 -9.0903971790463203E+00 a       880     0    55     1    16
  4.2612899223191016E+00 a       881     0    56     1     1
 -1.8637234657642727E+00 a       882     0    56     1     2
  1.6893270517987962E+00 a       883     0    56     1     3
 -5.5009279279995249E-01 a       884     0    56     1     4
  2.0436525738037261E+00 a       885     0    56     1     5
  1.4211732450910119E+00 a       886     0    56     1     6
  1.2467910682352237E+00 a       887     0    56     1     7
 -2.6397081179397510E+00 a       888     0    56     1     8
 -2.0317917709788365E+00 a       889     0    56     1     9
  8.9343088494417378E-01 a       890     0    56     1    10
  5.1741679403091834E-01 a       891     0    56     1    11
  2.3968128980838128E+00 a       892     0    56     1    12
  4.4855822078004559E+00 a       893     0    56     1    13
  1.9105122749460910E+00 a       894     0    56     1    14
 -7.4155308756113503E-01 a       895     0    56     1    15
 -2.0420842589186865E+00 a       896     0    56     1    16
  9.3317446125795769E+00 a       897     0    57     1     1
  1.7070471124561146E+00 a       898     0    57     1     2
  4.7203703104622274E+00 a       899     0    57     1     3
 -3.3075693627612170E+00 a       900     0    57     1     4
  1.1058012992862423E+01 a       901     0    57     1     5
 -3.4830860446146508E+00 a       902     0    57     1     6
  1.7341624855705959E+01 a       903     0    57     1     7
  9.5498217737942657E+00 a       904     0    57     1     8
  8.8183070290793264E+00 a       905     0    57     1     9
 -3.4338918362792765E+00 a       906     0    57     1    10
 -4.7071208378836191E+00 a       907     0    57     1    11
  1.3228912132667372E+01 a       908     0    57     1    12
 -3.7799365692804154E-01 a       909     0    57     1    13
 -3.3630059345523655E-01 a       910     0    57     1    14
  1.1212511042333053E+00 a       911     0    57     1    15
 -4.6538336644062750E-01 a       912     0    57     1    16
 -3.8750610581165925E+00 a       913     0    58     1     1
  1.6155893514387459E-01 a       914     0    58     1     2
 -1.4493134197000266E+00 a       915     0    58     1     3
  3.6439834667684061E+00 a       916     0    58     1     4
  4.9984690038179034E+00 a       917     0    58     1     5
 -4.4397495037646140E+00 a       918     0    58     1     6
 -4.5231186274634050E-01 a       919     0    58     1     7
 -4.9894037819726593E+00 a       920     0    58     1     8
 -2.7291929841661027E+00 a       921     0    58     1     9
 -1.4376855701921258E+00 a       922     0    58     1    10
  3.3023142171332558E+00 a       923     0    58     1    11
  2.3971528969084965E+00 a       924     0    58     1    12
  4.0452972310521593E+00 a       925     0    58     1    13
  2.3344778819558160E-01 a       926     0    58     1    14
 -2.3248658921943139E+00 a       927     0    58     1    15
 -1.1677422552838916E+01 a       928     0    58     1    16
 -2.4924403517849942E+00 a       929     0    59     1     1
  5.5754875070207683E+00 a       930     0    59     1     2
  6.3058509102355453E-01 a       931     0    59     1     3
  1.8253250899522624E+00 a       932     0    59     1     4
  1.7560215469058533E+00 a       933     0    59     1     5
 -7.8180154668143427E+00 a       934     0    59     1     6
 -3.0320437390706081E+00 a       935     0    59     1     7
  8.8965944059928148E+00 a       936     0    59     1     8
  4.3390687224329634E+00 a       937     0    59     1     9
 -3.5806864470400872E+00 a       938     0    59     1    10
 -1.1942606323834935E+01 a       939     0    59     1    11
 -5.6094044908431194E-02 a       940     0    59     1    12
 -2.3707153496201464E+01 a       941     0    59     1    13
 -1.9834022288016524E+00 a       942     0    59     1    14
  8.7569602132986706E+00 a       943     0    59     1    15
  2.6712125998010134E+01 a       944     0    59     1    16
  4.9444721432035657E+00 a       945     0    60     1     1
 -1.4748286847513417E+00 a       946     0    60     1     2
  2.9551936747142227E+00 a       947     0    60     1     3
 -1.5840132700588596E+00 a       948     0    60     1     4
 -2.0371367276672614E+00 a       949     0    60     1     5
 -9.4189970144017838E+00 a       950     0    60     1     6
 -4.0996465023906081E+00 a       951     0    60     1     7
  2.9610539689980655E+00 a       952     0    60     1     8
  1.1819546309239569E-01 a       953     0    60     1     9
 -7.4406592395294586E+00 a       954     0    60     1    10
  3.8916910846869612E+00 a       955     0    60     1    11
  8.0041037027520723E-01 a       956     0    60     1    12
 -4.0347437031023103E+00 a       957     0    60     1    13
 -6.3075115499102108E-01 a       958     0    60     1    14
  6.9626626466091475E+00 a       959     0    60     1    15
 -1.5874914107118556E+00 a       960     0    60     1    16
  1.9147908639678157E+00 a       961     0    61     1     1
 -1.5496418183972767E+00 a       962     0    61     1     2
 -6.0727268592281824E-01 a       963     0    61     1     3
 -1.2127848749072656E+00 a       964     0    61     1     4
  1.4175121951615748E+00 a       965     0    61     1     5
 -5.2024321763263899E+00 a       966     0    61     1     6
  9.8965602701804078E-01 a       967     0    61     1     7
  1.7812753777720978E+00 a       968     0    61     1     8
  1.8074242875766293E+00 a       969     0    61     1     9
 -4.7311642875215014E+00 a       970     0    61     1    10
  6.4943893997981272E-01 a       971     0    61     1    11
 -2.7901332864519413E-01 a       972     0    61     1    12
 -4.3751266428611046E+00 a       973     0    61     1    13
 -5.7741119023035503E-01 a       974     0    61     1    14
  1.6510105609496140E+00 a       975     0    61     1    15
 -4.2794156127766474E+00 a       976     0    61     1    16
  3.0353062655005387E+00 a       977     0    62     1     1
  4.4756573386071006E+00 a       978     0    62     1     2
  2.6255638809804878E+00 a       979     0    62     1     3
  2.1144505239855738E+00 a       980     0    62     1     4
 -2.4303577382968498E+00 a       981     0    62     1     5
 -6.1721893778907146E+00 a       982     0    62     1     6
  9.2058864787757910E-01 a       983     0    62     1     7
  1.2940055213164454E+00 a       984     0    62     1     8
  3.9563927513179604E+00 a       985     0    62     1     9
 -1.3947863782036274E+00 a       986     0    62     1    10
  4.2479808773370218E+00 a       987     0    62     1    11
 -7.4572294154993166E+00 a       988     0    62     1    12
 -2.2955018428383474E+00 a       989     0    62     1    13
  4.8755036301397672E+00 a       990     0    62     1    14
  5.7663382801231631E+00 a       991     0    62     1    15
  2.7291925498625584E+00 a       992     0    62     1    16
  9.9603158122545332E-01 a       993     0    63     1     1
 -1.1491907717828591E+00 a       994     0    63     1     2
 -3.8240003097579472E-01 a       995     0    63     1     3
 -2.5444239747561609E-01 a       996     0    63     1     4
 -1.0413123665494701E+00 a       997     0    63     1     5
 -5.7439247391311028E+00 a       998     0    63     1     6
 -3.3456419223833422E-01 a       999     0    63     1     7
  1.0582247937621403E+00 a      1000     0    63     1     8
  1.2191409304323197E+00 a      1001     0    63     1     9
 -2.2045710060197639E+00 a      1002     0    63     1    10
 -6.9734286533018575E-01 a      1003     0    63     1    11
  1.0420007174402444E-01 a      1004     0    63     1    12
  2.7398434036740169E+00 a      1005     0    63     1    13
  2.6041636958607572E-02 a      1006     0    63     1    14
  1.0545487744164157E-01 a      1007     0    63     1    15
 -3.5101922749473884E+00 a      1008     0    63     1    16
 -2.8930183486706595E+00 a      1009     0    64     1     1
 -6.2704641557212142E+00 a      1010     0    64     1     2
 -4.4772351776372208E+00 a      1011     0    64     1     3
 -1.7270193124452364E+00 a      1012     0    64     1     4
 -3.2440791015736798E+00 a      1013     0    64     1     5
  3.7838308922846822E+00 a      1014     0    64     1     6
 -3.3065353939255093E+00 a      1015     0    64     1     7
 -1.0907925427136160E+00 a      1016     0    64     1     8
 -2.5536982900196632E+00 a      1017     0    64     1     9
  2.3268802830009623E+00 a      1018     0    64     1    10
 -6.5843649528454078E+00 a      1019     0    64     1    11
 -6.7302435427637821E+00 a      1020     0    64     1    12
 -3.2859465680358571E+00 a      1021     0    64     1    13
 -2.9783869780222312E+00 a      1022     0    64     1    14
 -3.2347588606162967E+00 a      1023     0    64     1    15
 -3.1723483862874213E-01 a      1024     0    64     1    16
 -4.8411413898140500E-02 b      1025     1     1
  3.9246124614652184E-01 b      1026     1     2
  2.7916554492735712E-01 b      1027     1     3
  1.1111075974390446E-01 b      1028     1     4
  7.2894464841284101E-01 b      1029     1     5
  1.4870661730237181E-01 b      1030     1     6
  4.2978747261497280E-01 b      1031     1     7
  4.4501681963851097E-01 b      1032     1     8
  2.6082819126276652E-01 b      1033     1     9
  1.1574823073691953E-01 b      1034     1    10
  7.7827175082549083E-01 b      1035     1    11
  5.2552757716933041E-01 b      1036     1    12
 -2.2893938007555623E-01 b      1037     1    13
  2.6950920591417293E-01 b      1038     1    14
  6.4299905612482067E-01 b      1039     1    15
  7.9841938649325395E-01 b      1040     1    16
  8.3368828167811368E-02 a      1041     1     1     2     1
  9.1561807569009321E-02 a      1042     1     1     2     2
  1.0457040184338326E+00 a      1043     1     1     2     3
 -1.9343624420315308E-01 a      1044     1     1     2     4
 -6.6679038191093859E-02 a      1045     1     1     2     5
  3.2367069204053602E+00 a      1046     1     1     2     6
  2.3374639629879523E-01 a      1047     1     1     2     7
  3.1164215960761941E-02 a      1048     1     1     2     8
  3.0107233462765774E-02 a      1049     1     1     2     9
 -9.0962268329842921E-01 a      1050     1     1     2    10
 -1.6250225049043956E+00 a      1051     1     1     2    11
